Nr.,Phase,Area,d,l,Xcg,Ycg,Major,Aspect_ratio,Slope,GOS,MOS,Mean_E1,Mean_E2,Mean_E3,In_current_dataset,Border_grain,Area_Log,Major_Log,Minor,Minor_Log
135,Aragonite,0.78662,1.0008,3,28.73,25.93,1.2148,1.4733,117.55,0.25,0.37,128.15,153.61,65.04,True,no,-0.240009993424111,0.194579454189457,0.647530457688508,-0.434589447613567
136,Aragonite,0.73417,0.96684,2,46.57,26.5,1.1578,1.434,90,0.51,1.38,136.02,128.78,75.43,True,no,-0.3090146695551,0.146521652662767,0.634107790637416,-0.455536322217867
137,Aragonite,0.52441,0.81713,2,49.5,24.8,0.95618,1.3693,180,0.23,0.39,36.08,64.88,57.59,True,no,-0.645481457861749,-0.0448090991352127,0.548442761823088,-0.600672358726536
138,Aragonite,0.94394,1.0963,4,64.39,26.5,1.7873,2.6579,42.46,0.72,1.15,102.35,106.76,38.59,True,no,-0.0576926741786496,0.580706101214196,0.528137413976389,-0.638398775392846
139,Aragonite,2.9891,1.9509,5,73.88,30.89,3.1568,2.6184,91.345,0.78,2.42,151.29,113.49,56.59,True,no,1.09497233874751,1.14955885628621,0.946876583882413,-0.0545865175386997
140,Aragonite,0.68173,0.93167,0,85.92,25.38,0.9656,1.0742,168.69,0.35,0.45,50.11,43.67,66.6,True,no,-0.383121593953716,-0.0350056091988153,0.706016984258492,-0.348115984754901
141,Aragonite,1.5732,1.4153,5,140.1,27.03,1.7294,1.4931,103.53,0.66,1.57,115.03,88.18,59.51,True,no,0.453111761575517,0.547774527544193,0.909679657684746,-0.0946627659686754
142,Aragonite,2.0976,1.6343,4,145.05,30.27,2.5444,2.424,82.119,0.54,1.53,124.5,110.27,68.43,True,no,0.740793834027298,0.933894865822512,0.824398679452916,-0.193101031795214
143,Aragonite,2.0452,1.6137,5,148.69,29.15,2.9985,3.4527,89.017,0.71,1.46,5.06,69.84,92.89,True,no,0.715495584223707,1.09811216362643,0.682074370518593,-0.38261657940272
144,Aragonite,5.6636,2.6854,4,189.31,32.66,4.1325,2.3683,95.619,1.12,2.94,168.46,131.76,91.18,True,no,1.73405973242868,1.41888255071304,1.37050211736237,0.315177181715636
145,Aragonite,3.7233,2.1773,6,223.52,31.35,3.4698,2.5396,90.795,0.84,1.87,150.65,162.31,92.77,True,no,1.31461037182145,1.24409695541009,1.07305896593464,0.0705134164113575
146,Aragonite,5.0868,2.5449,5,287.24,30.39,3.1159,1.499,65.452,0.8,1.38,34.16,50.46,167.18,True,no,1.62664894916445,1.13651803506734,1.63252992714785,0.490130914097113
147,Aragonite,4.9295,2.5053,5,391.03,33.49,4.4555,3.1629,97.849,0.81,1.99,105.56,165.36,151.59,True,no,1.59523756303296,1.49413928807064,1.10638536640108,0.101098274962322
148,Aragonite,0.78662,1.0008,1,52.07,27.07,1.1161,1.2438,45,0.62,1.32,80.37,39.22,72.3,True,no,-0.240009993424111,0.109840465679532,0.704793477286981,-0.349850459103643
149,Aragonite,1.783,1.5067,3,133.26,28.97,2.1889,2.1106,103.85,0.82,1.6,63.24,70.16,72.1,True,no,0.578297338881003,0.783399134536972,0.814564393074147,-0.205101795655968
150,Aragonite,2.0452,1.6137,3,159.77,29.82,2.3094,2.0481,110.96,0.74,1.68,151.48,105.88,105.89,True,no,0.715495584223707,0.836987750535618,0.885597990820126,-0.121492166311911
151,Aragonite,2.4647,1.7715,5,232.87,28.89,2.2112,1.558,113.91,0.64,1.31,152.36,150.31,96.35,True,no,0.902070096234183,0.793535354591214,1.11464363241679,0.10853474164297
152,Aragonite,0.68173,0.93167,0,268.85,26.54,1.0039,1.1611,76.224,1.05,2.46,136.43,34.38,109.9,True,no,-0.383121593953716,0.00389241471534385,0.67908158183086,-0.38701400866906
153,Aragonite,2.2025,1.6746,2,275.38,29.4,2.2896,1.8693,92.83,0.97,1.66,19.76,113.03,171.79,True,no,0.789593078828198,0.828377129820049,0.961958420684836,-0.0387840509918518
154,Aragonite,1.4683,1.3673,3,317.89,28.46,1.5538,1.2914,87.157,0.77,1.67,108.09,107.19,36.04,True,no,0.384105268986755,0.440703543534183,0.944973613077616,-0.0565982745474286
155,Aragonite,1.1013,1.1841,3,59.14,28,1.2929,1.1921,141.05,0.7,0.96,2.34,55.76,133.3,True,no,0.0964913001887612,0.25688775727837,0.851806017480084,-0.160396457089609
156,Aragonite,1.7306,1.4844,3,79.76,28.45,1.5885,1.1452,37.749,1.24,1.89,151.77,111.6,53.94,True,no,0.548468169190501,0.462790174727434,1.08945546112685,0.0856779944630676
157,Aragonite,6.5027,2.8774,6,92.91,35.99,5.0706,3.1054,72.388,1.07,2.87,160.95,127.33,51.85,True,no,1.87221747526867,1.62345915379635,1.28243205932237,0.248758321472315
158,Aragonite,3.2513,2.0346,5,164.29,34.31,4.0569,3.9758,90.662,1.06,2.42,32.47,95.36,69.5,True,no,1.17905491636297,1.40041913516529,0.801424733170648,-0.221364218802314
159,Aragonite,0.62929,0.89512,2,217.67,28.42,1.4835,2.7469,97.804,1.06,1.21,71.35,54.66,0.61,True,no,-0.463163079247683,0.394404160748739,0.424192787327267,-0.857567239996422
160,Aragonite,1.7306,1.4844,1,312.91,30.24,2.1429,2.084,68.904,0.69,1.58,94.51,18.83,106.23,True,no,0.548468169190501,0.762160051846899,0.807597181389705,-0.213691882656398
161,Aragonite,2.8318,1.8988,3,65.91,32.11,2.0434,1.1581,70.389,0.83,2.03,141.34,75.87,39.72,True,no,1.04091255186873,0.714615087175186,1.38582754233141,0.326297464693547
162,Aragonite,1.6257,1.4387,2,129.94,31.19,2.223,2.3875,101.23,0.87,2.67,60.58,61.5,73.25,True,no,0.485938492258041,0.798857634982059,0.731309041835358,-0.312919142724018
163,Aragonite,0.78662,1.0008,2,194.27,29.07,1.2148,1.4733,117.55,0.63,0.67,163.92,132.51,87.38,True,no,-0.240009993424111,0.194579454189457,0.647530457688508,-0.434589447613567
164,Aragonite,4.4575,2.3823,5,207.49,36.82,4.1776,3.075,91.797,1.52,2.88,64.07,54.44,7.25,True,no,1.49458807075516,1.42973691896273,1.06700019149751,0.064851151792431
165,Aragonite,1.9928,1.5929,1,323.42,31.21,2.0711,1.6906,107.08,0.71,1.63,1.12,106.45,160.51,True,no,0.689540684965834,0.728079867099968,0.962194003186712,-0.0385391821341346
166,Aragonite,1.8354,1.5287,4,19.43,34.09,2.8865,3.5653,73.866,0.64,1.32,45.89,37.07,20.91,True,no,0.607262441402776,1.06004469551885,0.635856573705179,-0.452782254116075
167,Aragonite,1.5208,1.3915,4,26.9,31.14,1.5191,1.1918,67.151,0.94,1.57,37.21,44.55,37.61,True,no,0.419236512192082,0.41811805423148,1.00111908366796,0.00111845796060245
168,Aragonite,1.1537,1.212,4,32,30,1.3498,1.2404,67.5,0.71,1.1,122.16,150.57,65.83,True,no,0.142974168951107,0.299956433327169,0.854719217661876,-0.156982264376062
169,Aragonite,4.9819,2.5186,6,55.02,34.27,2.7795,1.2179,72.739,1.24,2.51,2.89,49.08,132.65,True,no,1.6058113443784,1.02227105541139,1.79237272890808,0.583540288967015
170,Aragonite,1.783,1.5067,4,138.21,31.88,1.9085,1.6044,116.3,0.86,1.6,45.58,48.2,71.16,True,no,0.578297338881003,0.646317593203147,0.934241550956248,-0.0680202543221441
171,Aragonite,1.7306,1.4844,1,370.36,31.61,1.9389,1.7061,111.09,0.5,1.17,23.28,57.23,127.54,True,no,0.548468169190501,0.662120801954822,0.892567950899995,-0.113652632764321
172,Aragonite,0.52441,0.81713,0,453,29.2,0.91901,1.2649,90,0.82,1.02,86.66,79.01,7.98,True,no,-0.645481457861749,-0.0844582752928337,0.570624911589645,-0.561023182568915
173,Aragonite,0.83906,1.0336,2,153.06,30.94,1.153,1.2444,45,0.43,0.55,28.55,84.36,72.81,True,no,-0.17547306136512,0.142367241286922,0.727718993928881,-0.317840302652042
174,Aragonite,1.311,1.292,6,228.92,33.96,2.6367,4.1647,81.07,0.65,1.52,60.97,57.58,179.08,True,no,0.270790204781563,0.969528135256572,0.497212424621686,-0.698737930475009
175,Aragonite,0.62929,0.89512,0,579.75,30.42,1.0246,1.3103,57.933,0.14,0.17,71.6,83.85,111.48,True,no,-0.463163079247683,0.0243022925229648,0.614181143861019,-0.487465371770647
176,Aragonite,1.5732,1.4153,6,35.13,33.87,1.771,1.5659,90.463,0.5,0.95,105.49,158.68,16.57,True,no,0.453111761575517,0.571544358800696,0.888311688311688,-0.118432597225179
177,Aragonite,0.8915,1.0654,2,98.76,33.06,1.6229,2.3203,75.819,0.39,1.23,156.21,119.12,61.21,True,no,-0.114849841678942,0.484214672339699,0.549325281902767,-0.599064514018641
178,Aragonite,2.8843,1.9163,4,100.58,36.45,3.3385,3.0349,66.398,0.69,1.61,150.17,122.04,54.82,True,no,1.05928223620417,1.20552160431579,0.86395087614198,-0.146239368111616
179,Aragonite,5.2441,2.584,6,178.38,37.67,3.6185,1.961,93.848,0.98,2.25,37.92,53.09,27.91,True,no,1.6571036351323,1.28605957532405,1.44924692552163,0.371044059808251
180,Aragonite,1.5208,1.3915,2,183.93,33.83,1.7564,1.5932,95.516,0.96,1.74,172.74,124.54,93.51,True,no,0.419236512192082,0.563266259705425,0.865861990434981,-0.144029747513343
181,Aragonite,0.57685,0.85701,2,213.55,31.18,1.0515,1.5054,138.97,0.36,0.39,99.46,148.84,20.74,True,no,-0.550173011608838,0.0502177161606175,0.548597242035188,-0.600390727769456
182,Aragonite,2.0452,1.6137,3,297.64,34.33,2.128,1.7389,97.585,0.44,1.14,22.15,118.3,173.97,True,no,0.715495584223707,0.755182571479398,0.96109022556391,-0.0396869872556909
183,Aragonite,2.7269,1.8633,4,41.15,35.15,2.032,1.1892,94.207,0.81,1.76,125.78,153.15,42.21,True,no,1.00316543285738,0.709020529716236,1.34197834645669,0.294144903141143
184,Aragonite,2.5696,1.8088,5,46.69,37,3.1625,3.0569,93.294,0.83,1.72,107.51,146.31,20.45,True,no,0.943750244770305,1.15136285405364,0.812521739130435,-0.207612609283333
185,Aragonite,7.2893,3.0465,4,79.21,39.39,3.9394,1.6721,72.017,1.58,3.61,141.71,126.64,51.93,True,no,1.98640751946229,1.37102842744946,1.85035792252627,0.615379092012833
186,Aragonite,0.62929,0.89512,2,157.83,32.92,1.2975,2.1012,117.16,0.37,1.3,28.65,96.31,70.08,True,no,-0.463163079247683,0.260439336057907,0.485001926782274,-0.723602415305589
187,Aragonite,3.7758,2.1926,3,281.25,37.13,2.3456,1.1444,173.35,0.94,2.43,170.81,15.71,34.74,True,no,1.32861228077881,0.852541232710195,1.60973738062756,0.476071048068611
188,Aragonite,1.8354,1.5287,7,30.83,37.66,2.373,2.4095,80.731,0.8,2.32,52.56,54.26,26.86,True,no,0.607262441402776,0.864154977453627,0.773451327433628,-0.256892536050851
189,Aragonite,0.52441,0.81713,3,49.6,34.9,1.6918,4.2866,95.894,0.71,1.05,73.42,42.49,74.48,True,no,-0.645481457861749,0.525793050887777,0.309971627851992,-1.17127450874953
190,Aragonite,2.9367,1.9337,4,198.59,36.46,2.3373,1.461,146.18,1.1,2.81,61.58,103.24,60.43,True,no,1.07728650195336,0.848996417022785,1.25644974971121,0.228290084930572
191,Aragonite,0.83906,1.0336,2,212.06,34.63,1.3356,1.6698,80.397,0.72,1.49,50.26,36.24,34.76,True,no,-0.17547306136512,0.289380629087362,0.628227014076071,-0.464853690452483
192,Aragonite,2.5172,1.7902,4,237.33,37.54,2.5776,2.0731,90.813,0.71,1.18,144.38,3.4,90.66,True,no,0.923147172670641,0.946858733440573,0.976567349472377,-0.0237115607699314
193,Aragonite,0.57685,0.85701,2,278.09,34.27,1.2198,2.0258,65.663,0.53,0.77,32.44,51.12,167.7,True,no,-0.550173011608838,0.198686910880219,0.472905394326939,-0.748859922489057
194,Aragonite,0.57685,0.85701,1,432.73,34.27,1.0947,1.6317,111.83,0.41,1.16,164.15,101.9,147.05,True,no,-0.550173011608838,0.0904803531283746,0.526948022289212,-0.640653364737213
195,Aragonite,0.99638,1.1263,1,435.74,34.42,1.603,2.0255,117.72,0.63,1.03,118.81,142.16,119.54,True,no,-0.00362656805569865,0.471876873627416,0.621572052401747,-0.475503441683115
196,Aragonite,0.73417,0.96684,0,460.86,34,1.1854,1.5033,71.063,0.44,0.94,86.7,79.6,7.92,True,no,-0.3090146695551,0.170080270371601,0.619343681457736,-0.479094939926701
197,Aragonite,3.4087,2.0833,3,150.17,39.65,2.6927,1.6707,77.079,1.13,2.59,42.91,63.05,87.21,True,no,1.2263309869366,0.990544407698296,1.26590411111524,0.235786579238307
198,Aragonite,1.311,1.292,3,157,37.72,1.9619,2.3058,95.915,0.88,1.4,27.66,91.07,71.07,True,no,0.270790204781563,0.673913391444646,0.668229777256741,-0.403123186663083
199,Aragonite,1.5732,1.4153,3,168.23,37.77,2.3328,2.7169,91.196,0.7,1.29,28.14,99.94,68.25,True,no,0.453111761575517,0.847069262832202,0.674382716049383,-0.393957501256685
200,Aragonite,1.6781,1.4617,3,219.16,37.44,2.0125,1.8955,88.953,0.82,1.28,89.1,3.04,165.05,True,no,0.517662201024979,0.699377730310581,0.83383850931677,-0.181715529285603
201,Aragonite,4.6148,2.424,5,230.6,43.08,4.8932,4.0749,77.78,0.71,1.61,73.11,170.82,10.67,True,no,1.529268530071,1.58784648619062,0.943104716749775,-0.0585779561196268
202,Aragonite,1.2061,1.2392,1,241.83,35.22,1.4087,1.2922,111.73,0.98,2.57,33.28,50.38,21.51,True,no,0.18739201360706,0.342667293284124,0.856179456236246,-0.155275279677064
203,Aragonite,0.62929,0.89512,2,28.67,36.58,1.7238,3.7085,103.05,0.45,1.04,128.67,155.31,61.74,True,no,-0.463163079247683,0.544531156231162,0.365059751711335,-1.00769423547884
204,Aragonite,0.8915,1.0654,2,273.88,37.18,1.7734,2.7707,100.12,0.43,0.7,31.12,51.41,168.89,True,no,-0.114849841678942,0.57289860796377,0.502706665162964,-0.687748449642712
205,Aragonite,1.0488,1.1556,2,316.5,36,1.2997,1.2649,90,0.99,1.18,124.35,16.67,63.74,True,no,0.047646653467353,0.262133468605406,0.806955451257983,-0.214486815138053
206,Aragonite,0.83906,1.0336,2,319,38.06,1.3906,1.8102,63.7,0.36,0.81,138.31,83.87,28.84,True,no,-0.17547306136512,0.32973530868278,0.603379836041996,-0.505208370047901
207,Aragonite,0.52441,0.81713,0,356,36.8,0.91901,1.2649,90,0.58,1.46,160.26,75.29,39.04,True,no,-0.645481457861749,-0.0844582752928337,0.570624911589645,-0.561023182568915
208,Aragonite,0.62929,0.89512,2,135.83,37.5,0.98799,1.2183,28.155,0.67,0.81,49.38,47.68,74.15,True,no,-0.463163079247683,-0.0120827027429814,0.636939645138109,-0.451080376504701
209,Aragonite,2.7269,1.8633,6,222.63,43.48,3.1666,2.8879,76.665,1.05,3.08,51.77,65.12,17.11,True,no,1.00316543285738,1.1526584570852,0.861144445146214,-0.149493024227818
210,Aragonite,1.4683,1.3673,4,20.39,40.64,1.8195,1.7708,56.205,0.78,2.01,42.44,47.79,30.7,True,no,0.384105268986755,0.598561738070077,0.806979939543831,-0.214456469083323
211,Aragonite,0.94394,1.0963,3,37.5,40.39,1.9951,3.3119,93.14,0.66,1.14,65.27,49.2,23.04,True,no,-0.0576926741786496,0.690694174398878,0.473129166457822,-0.748386848577528
212,Aragonite,0.57685,0.85701,1,103.09,38.36,1.0201,1.4169,105.07,0.5,0.93,101.34,77.72,45.74,True,no,-0.550173011608838,0.0199006617063362,0.565483776100382,-0.570073673315175
213,Aragonite,0.94394,1.0963,0,121.89,39.78,1.3171,1.4433,65.923,0.69,1.14,179.52,116.07,96.44,True,no,-0.0576926741786496,0.275432350022864,0.716680586136208,-0.333125024201513
214,Aragonite,1.6257,1.4387,4,226.42,42.42,2.7134,3.557,86.636,0.52,1.32,64.43,45.9,174.87,True,no,0.485938492258041,0.998202461069071,0.599137613326454,-0.51226396881103
215,Aragonite,0.78662,1.0008,2,295.07,39.27,1.0628,1.1278,45,0.07,0.51,146.9,9.34,67.96,True,no,-0.240009993424111,0.0609069349035214,0.740139254798645,-0.300916928327632
216,Aragonite,0.73417,0.96684,3,395.29,39.79,1.5554,2.5881,68.102,0.26,0.48,99.63,155.91,171.91,True,no,-0.3090146695551,0.441732747278706,0.472013629934422,-0.750747416833806
217,Aragonite,7.1844,3.0245,11,36.96,50.17,5.3388,3.1159,104.86,1.59,3.53,123.87,156.44,46.11,True,no,1.97191200873717,1.67500090861786,1.3456956619465,0.29691110011931
218,Aragonite,1.6781,1.4617,1,138.06,41.47,1.7727,1.4708,79.166,0.61,1.19,161.8,117.37,63.49,True,no,0.517662201024979,0.572503808037601,0.946635076437073,-0.0548416070126226
219,Aragonite,0.73417,0.96684,4,160.71,40.07,1.3236,1.8742,56.28,0.49,0.79,151.9,111.57,100.12,True,no,-0.3090146695551,0.28035529706532,0.554676639468117,-0.58936996662042
220,Aragonite,1.1537,1.212,2,360.36,40.32,1.4133,1.3597,118.4,0.47,1.07,27.85,79.89,127.71,True,no,0.142974168951107,0.345927395391968,0.816316422557136,-0.202953226440861
221,Aragonite,0.99638,1.1263,1,380,41.05,1.7683,2.4647,89.193,0.54,0.7,97.19,37.31,75.95,True,no,-0.00362656805569865,0.570018633078795,0.56346773737488,-0.573645201134493
222,Aragonite,1.9928,1.5929,5,382.71,43.79,2.6068,2.6783,86.134,0.55,0.68,82.33,31.75,90.54,True,no,0.689540684965834,0.958123415476088,0.764462175847783,-0.268582730510255
223,Aragonite,0.99638,1.1263,5,386.21,40.68,1.6827,2.232,80.859,0.66,1.1,30.83,24.26,76.46,True,no,-0.00362656805569865,0.520399646200264,0.59213169311226,-0.524026214255963
224,Aragonite,1.4683,1.3673,6,14.82,42.71,2.0748,2.3025,64.352,0.78,1.28,80.42,111.93,24.78,True,no,0.384105268986755,0.729864763495108,0.707682668208984,-0.345759494508353
225,Aragonite,0.78662,1.0008,4,50.07,41.33,1.402,1.9625,84.586,0.64,1.66,162.95,149.04,47.52,True,no,-0.240009993424111,0.337899788612398,0.561069900142653,-0.577909782036509
226,Aragonite,1.311,1.292,4,59.48,41.52,1.6318,1.5951,127.91,0.91,2.25,6.26,53.15,132.6,True,no,0.270790204781563,0.489683700012563,0.803407280303959,-0.218893495231
227,Aragonite,1.9403,1.5718,4,85.89,43.24,2.0059,1.6288,72.465,0.94,1.91,36.1,37.41,71.81,True,no,0.66284260029509,0.696092837848515,0.967296475397577,-0.0332502375534251
228,Aragonite,1.7306,1.4844,3,94.67,43.36,2.0412,1.8909,84.17,0.87,1.96,116.28,79.3,39.49,True,no,0.548468169190501,0.713537870207679,0.847834607093866,-0.165069701017178
229,Aragonite,3.4611,2.0992,6,171.64,44.5,2.7523,1.7189,81.515,0.89,2.4,90.54,115.82,86.34,True,no,1.24158645761922,1.01243692575767,1.25753006576318,0.229149531861548
230,Aragonite,1.1537,1.212,2,300.09,42.27,1.5274,1.5882,80.621,0.26,0.78,35.73,104.69,174.54,True,no,0.142974168951107,0.423566943472147,0.755335864868404,-0.28059277452104
231,Aragonite,3.9331,2.2378,3,311.79,43.99,2.8151,1.5825,131.3,1.14,2.75,123.2,14.31,68.33,True,no,1.36942791900999,1.03499778493938,1.3971439735711,0.334430134070612
232,Aragonite,1.1537,1.212,4,397.5,42.59,1.6124,1.7699,81.622,0.77,1.04,106.84,92.93,176.64,True,no,0.142974168951107,0.477723752260874,0.71551724137931,-0.334749583309767
233,Aragonite,2.4123,1.7525,3,43.15,45.24,2.3962,1.8695,83.612,0.85,2.09,62.89,46.68,30.21,True,no,0.880580649240076,0.873884149223662,1.0067189717052,0.00669650001641456
234,Aragonite,0.73417,0.96684,3,185.86,42.43,1.1404,1.3913,130.84,0.37,0.65,115.46,112.47,63.57,True,no,-0.3090146695551,0.13137907805638,0.643782883198878,-0.44039374761148
235,Aragonite,3.1465,2.0015,5,201.98,45.48,2.628,1.7239,102.2,1.2,2.61,160.2,136.75,94.23,True,no,1.14629072398485,0.966223100622364,1.19729832572298,0.180067623362487
236,Aragonite,1.2586,1.2659,3,218.54,44.79,2.6084,4.2457,106.38,0.94,1.62,70.44,43.86,31.53,True,no,0.229999992110696,0.95873700653691,0.482518018708787,-0.728737014426214
237,Aragonite,5.8734,2.7346,4,358.21,47.9,3.6866,1.8174,112.95,0.64,1.39,7.99,50.23,128.12,True,no,1.7704336825133,1.30470462407994,1.59317528345901,0.465729058433366
238,Aragonite,1.311,1.292,2,365.04,42.4,1.3876,1.1535,100.87,0.59,1.87,31.36,80.36,123.69,True,no,0.270790204781563,0.327575636113458,0.944796771403863,-0.0567854313318948
239,Aragonite,1.4159,1.3427,5,389.3,44.07,2.005,2.23,100.88,0.48,2.1,122.5,113.88,3.79,True,no,0.347765371308788,0.695644060758532,0.706184538653367,-0.347878689449744
240,Aragonite,1.783,1.5067,4,22.74,45.38,1.9684,1.7067,56.22,0.32,1.21,63.19,89.98,25.72,True,no,0.578297338881003,0.677221030009686,0.905811826864458,-0.0989236911286828
241,Aragonite,0.94394,1.0963,3,52.5,44.22,1.6375,2.2309,93.518,0.66,1.34,6,50.88,131.8,True,no,-0.0576926741786496,0.49317068852727,0.576451908396947,-0.550863362705919
242,Aragonite,1.3635,1.3176,5,55.5,44.31,1.7597,1.7837,88.474,0.64,1.61,96.95,41.03,62.54,True,no,0.310054923303506,0.565143339975579,0.774847985452066,-0.255088416672073
243,Aragonite,11.38,3.8065,7,288.5,51.34,5.3692,1.9897,66.395,1.53,3.36,43.2,61.3,170.98,True,no,2.43185742869818,1.68067892163134,2.11949638679878,0.751178507066841
244,Aragonite,1.3635,1.3176,2,401.92,43.96,1.5227,1.3356,121.57,0.42,1.07,128.98,114.51,8.03,True,no,0.310054923303506,0.42048507486455,0.895448873711171,-0.110430151561044
245,Aragonite,1.5732,1.4153,4,9.17,46.53,2.1977,2.4112,100.23,0.63,1.93,151.72,163.03,71.61,True,no,0.453111761575517,0.787411358950028,0.715839286526823,-0.334299597374511
246,Aragonite,0.52441,0.81713,2,31.8,44.1,1.1376,1.9382,111.31,0.65,0.82,48.65,57.42,27.72,True,no,-0.645481457861749,0.128920780066839,0.460979254571027,-0.774402237928588
247,Aragonite,0.78662,1.0008,0,103.73,44.53,1.4241,2.0248,69.892,0.63,1.26,165.45,84.29,82.89,True,no,-0.240009993424111,0.353540035243245,0.552362895864055,-0.593550028667356
248,Aragonite,1.9403,1.5718,4,155.03,45.73,2.2087,1.9747,82.037,0.84,1.73,41.21,74.12,78.38,True,no,0.66284260029509,0.792404107157286,0.878480554172137,-0.129561506862196
249,Aragonite,1.4159,1.3427,1,195.59,44.85,1.5565,1.3438,65.01,0.52,1.5,55.73,71.74,54.35,True,no,0.347765371308788,0.442439710899526,0.909669129457115,-0.0946743395907377
250,Aragonite,2.5172,1.7902,2,217.08,49.5,3.5397,3.9094,102.85,1,2.45,99.4,102.43,20.58,True,no,0.923147172670641,1.26404197779185,0.711133711896488,-0.340894805121205
251,Aragonite,0.62929,0.89512,1,325.75,43.58,1.0246,1.3103,122.07,0.39,0.39,85.3,118.47,18.88,True,no,-0.463163079247683,0.0243022925229648,0.614181143861019,-0.487465371770647
252,Aragonite,1.1537,1.212,0,335.86,44.55,1.3954,1.3255,105.43,0.34,0.78,23.75,50.07,146.48,True,no,0.142974168951107,0.333181112522999,0.826788017772682,-0.190206943571892
253,Aragonite,1.3635,1.3176,1,454.42,44.92,1.5616,1.4047,109.6,0.75,1.29,156.16,131.77,157.09,True,no,0.310054923303506,0.445710936676691,0.873142930327869,-0.135656013373185
254,Aragonite,0.52441,0.81713,2,28.2,44.8,1.0925,1.7874,102.82,0.9,1.41,124.92,154.24,58.18,True,no,-0.645481457861749,0.0884686479876082,0.480009153318078,-0.733950105849357
255,Aragonite,2.3074,1.714,3,64.45,47.34,2.1022,1.5043,123.79,0.8,1.63,130.77,73.56,37.57,True,no,0.836121349511052,0.742984415407117,1.0976120254971,0.0931369341039353
256,Aragonite,0.68173,0.93167,0,133.15,44.54,1.0039,1.1611,103.78,0.88,0.95,32.94,89.39,74.63,True,no,-0.383121593953716,0.00389241471534385,0.67908158183086,-0.38701400866906
257,Aragonite,0.73417,0.96684,4,159.07,44.86,1.2725,1.7322,97.161,0.48,0.92,42.64,72.66,79.14,True,no,-0.3090146695551,0.240983469442541,0.576950884086444,-0.549998138997641
258,Aragonite,0.94394,1.0963,5,181.33,45.61,1.6542,2.2767,52.271,1.17,1.73,67.45,110.51,20.89,True,no,-0.0576926741786496,0.503317508275669,0.570632329827107,-0.561010182454319
259,Aragonite,1.2586,1.2659,1,237.63,45.17,1.3291,1.1024,115.4,0.51,1.02,49.17,67.15,17.59,True,no,0.229999992110696,0.28450202144515,0.946956587164246,-0.0545020293344539
260,Aragonite,1.5732,1.4153,3,369.6,46.3,1.8124,1.6399,110.94,0.47,1.06,32.14,83.85,126,True,no,0.453111761575517,0.594651933810846,0.868020304568528,-0.141540172235329
261,Aragonite,2.0976,1.6343,8,394.13,48.72,3.0234,3.4226,104.81,0.79,1.85,115.65,113.01,1.75,True,no,0.740793834027298,1.10638202593247,0.693788450089303,-0.365588191905172
262,Aragonite,3.3038,2.051,6,16.43,50.37,3.0307,2.1835,83.902,0.61,1.98,63.21,51.72,16.84,True,no,1.1950733211389,1.10879361594186,1.0901111954334,0.0862797051970428
