Nr.,Phase,Area,d,l,Xcg,Ycg,Major,Aspect_ratio,Slope,GOS,MOS,Mean_E1,Mean_E2,Mean_E3,In_current_dataset,Border_grain,Area_Log,Major_Log,Minor,Minor_Log
1204,Aragonite,1.98,1.5878,4,263.91,118.45,2.0037,1.5925,61.957,0.3,1.18,74.01,87.43,137.21,True,no,0.683096844706444,0.694995471417563,0.988171882018266,-0.0118986267111189
1205,Aragonite,2.52,1.7912,3,314.18,118.89,2.1261,1.4089,94.716,0.47,0.92,22.13,125.51,103.63,True,no,0.924258901523332,0.754289315502183,1.18526880203189,0.169969586021149
1206,Aragonite,1.71,1.4755,3,380.21,118.58,1.5832,1.1513,43.255,0.3,0.36,80.92,40.42,162.39,True,no,0.536493370514568,0.459448115306219,1.08009095502779,0.0770452552083495
1207,Aragonite,1.53,1.3957,4,16.18,119.76,1.7067,1.4952,61.275,0.39,1.01,80.88,91.68,132.74,True,no,0.425267735404344,0.534561681442574,0.896466865881526,-0.10929394603823
1208,Aragonite,1.98,1.5878,5,24.36,121.68,2.6713,2.8305,89.304,0.75,0.84,85.23,111.66,68.92,True,no,0.683096844706444,0.982565245304776,0.741212143899974,-0.299468400598332
1209,Aragonite,1.35,1.3111,0,77.2,118.93,1.3228,1.018,108.43,0.04,0.26,79,86.38,84.1,True,no,0.300104592450338,0.279750702125501,1.02056244330209,0.0203538903248375
1210,Aragonite,1.89,1.5513,3,96.86,119.86,2.3825,2.3589,114.48,0.43,0.62,152.35,43.56,127.99,True,no,0.636576829071551,0.86815035654622,0.793284365162644,-0.231573527474669
1211,Aragonite,1.53,1.3957,4,268.35,119.65,1.7608,1.5916,67.712,0.76,0.98,128.09,69.15,97.48,True,no,0.425267735404344,0.565768251230115,0.868923216719673,-0.140500515825771
1212,Aragonite,2.34,1.7261,3,290,119.81,1.9003,1.2121,110.56,0.56,1.4,122.4,57.65,82.68,True,no,0.85015092936961,0.642011768445175,1.23138451823396,0.208139160924435
1213,Aragonite,1.08,1.1726,4,302.67,118.5,1.3418,1.3093,142.76,0.18,0.36,154.62,46.65,83.92,True,no,0.0769610411361284,0.294011996146651,0.804888955134893,-0.217050955010522
1214,Aragonite,0.99,1.1227,3,394.45,119.27,2.0279,3.2626,86.942,0.33,0.63,87.58,18.2,166.53,True,no,-0.0100503358535015,0.707000774848481,0.488189752946398,-0.717051110701982
1215,Aragonite,1.08,1.1726,3,407.75,118.75,1.7122,2.132,78.69,1.01,1.97,84.91,79.1,169.12,True,no,0.0769610411361284,0.537779093326248,0.630767433711015,-0.46081805219012
1216,Aragonite,1.08,1.1726,4,410.83,119.5,2.0498,3.0557,46.061,0.55,1.09,41.63,150.13,137.76,True,no,0.0769610411361284,0.717742227415325,0.526880671285003,-0.640781186279197
1217,Aragonite,0.99,1.1227,3,42.18,120.09,1.5395,1.8802,103.28,1.13,1.61,85.35,13.69,20.95,True,no,-0.0100503358535015,0.431457688382418,0.643065930496915,-0.44150802423592
1218,Aragonite,1.53,1.3957,2,87.12,119.88,1.9508,1.9535,135,0.45,0.54,1.65,131.1,86.99,True,no,0.425267735404344,0.668239544853761,0.784293623128973,-0.242971809449416
1219,Aragonite,3.42,2.0867,4,94.82,123.45,3.8015,3.3188,111.95,0.52,0.86,131.88,74.19,134.59,True,no,1.22964055107451,1.33539572568635,0.899644877022228,-0.105755174611841
1220,Aragonite,1.62,1.4362,3,220.89,120.06,1.5022,1.094,26.565,0.74,1.17,120.45,58.23,79.22,True,no,0.482426149244293,0.406930700269774,1.07841831979763,0.0754954489745185
1221,Aragonite,1.08,1.1726,2,225.83,119.83,1.3989,1.423,74.872,0.35,0.61,50.96,111.77,133.87,True,no,0.0769610411361284,0.335686213500248,0.7720351704911,-0.258725172364119
1222,Aragonite,1.98,1.5878,5,345.82,122.82,2.8271,3.1703,84.988,0.52,0.97,47.09,92.42,117.26,True,no,0.683096844706444,1.03925145127296,0.700364330939832,-0.356154606566517
1223,Aragonite,1.44,1.3541,4,388.25,120.94,2.0178,2.2206,83.31,0.5,0.68,66.9,138.59,166.87,True,no,0.364643113587909,0.702007808992142,0.713648528099911,-0.337364695404233
1224,Aragonite,1.26,1.2666,4,396.64,120.43,1.7233,1.8511,87.794,0.24,0.4,89.42,42.91,157.48,True,no,0.231111720963387,0.544241057305394,0.731155341495967,-0.313129336342008
1225,Aragonite,3.78,2.1938,6,9.36,123.26,3.0517,1.935,73.281,0.56,1.1,58.66,122.68,140.85,True,no,1.3297240096315,1.11569881239161,1.23865386505882,0.214025197239887
1226,Aragonite,0.99,1.1227,5,18.09,121.73,1.5721,1.9607,57.601,0.64,0.83,173.87,98.52,116.54,True,no,-0.0100503358535015,0.452412305215331,0.629730933146746,-0.462462641068833
1227,Aragonite,1.26,1.2666,3,21,121.93,1.8527,2.1397,113.29,0.63,1.66,155.3,116.8,97.13,True,no,0.231111720963387,0.61664403457383,0.680088519458088,-0.385532313610443
1228,Aragonite,2.16,1.6584,2,104.92,122.13,2.0201,1.4839,73.374,0.52,1.02,70.77,48.45,156.03,True,no,0.770108221696074,0.703147015138279,1.06925399732687,0.0669612065577949
1229,Calcite,1.17,1.2205,1,179.69,120.31,1.5942,1.7061,6.2352,0.4,0.68,126.71,124.28,14.44,True,no,0.157003748809665,0.466372043011686,0.733910425291682,-0.309368294202021
1230,Aragonite,2.07,1.6235,3,251.22,121.7,1.8728,1.3308,70.863,0.4,0.48,31.76,152.38,136.79,True,no,0.727548607277278,0.627434637194564,1.1052968816745,0.100113970082714
1231,Aragonite,0.9,1.0705,3,271.9,120.4,1.251,1.3657,42.254,0.42,0.8,14.81,105.81,105.29,True,no,-0.105360515657826,0.223943231484774,0.719424460431655,-0.3293037471426
1232,Aragonite,2.07,1.6235,6,297.09,121.04,2.4311,2.2425,4.3838,0.61,1.86,6.58,97.95,119.37,True,no,0.727548607277278,0.888343829823204,0.851466414380322,-0.160795222545927
1233,Aragonite,0.9,1.0705,3,308.1,120,1.3939,1.6954,159.5,0.17,0.63,41.67,111.61,103.97,True,no,-0.105360515657826,0.332105573753704,0.645670421120597,-0.43746608941153
1234,Aragonite,0.99,1.1227,4,385.09,120.91,1.704,2.3035,84.596,0.44,0.81,75.14,75.46,169.79,True,no,-0.0100503358535015,0.532978428407124,0.580985915492958,-0.543028764260625
1235,Aragonite,1.89,1.5513,3,391.76,122.1,2.3679,2.33,90.39,0.51,0.84,68.36,147.16,167.43,True,no,0.636576829071551,0.862003486400329,0.798175598631699,-0.225426657328779
1236,Aragonite,1.62,1.4362,5,412.22,121.83,1.9019,1.7537,64.084,0.36,0.6,79.35,146.2,167.07,True,no,0.482426149244293,0.642853386505478,0.85177979914822,-0.160427237261185
1237,Aragonite,1.98,1.5878,5,29.05,122.68,1.9533,1.5134,133.72,0.44,0.86,1.82,136.49,51.98,True,no,0.683096844706444,0.669520249928789,1.0136691752419,0.0135765947776548
1238,Aragonite,1.26,1.2666,1,126.07,121.93,1.3441,1.1261,91.023,0.2,1.42,64.94,89.48,106.56,True,no,0.231111720963387,0.295724644094966,0.937430250725392,-0.064612923131579
1239,Aragonite,1.8,1.5139,3,142.05,123.4,2.4014,2.5163,98.676,0.65,1.38,49.27,149.27,105.75,True,no,0.587786664902119,0.876051900614481,0.749562755059549,-0.288265235712362
1240,Calcite,0.9,1.0705,1,156.2,121.5,1.2526,1.3693,90,0.23,0.23,121.21,26.03,13.91,True,no,-0.105360515657826,0.225221391109175,0.718505508542232,-0.330581906767002
1241,Calcite,2.61,1.823,4,164.52,123.34,1.9092,1.0969,80.961,0.28,0.75,172.28,39.5,63.93,True,no,0.959350221334602,0.646684306149604,1.36706473915776,0.312665915184998
1242,Calcite,1.35,1.3111,1,171.47,121.47,1.4314,1.192,78.555,0.31,0.69,179.38,51.17,103.59,True,no,0.300104592450338,0.35865298632236,0.943132597457035,-0.0585483938720219
1243,Calcite,1.62,1.4362,3,183.83,122,1.7838,1.5426,170.21,0.39,0.68,66.1,119.8,37.38,True,no,0.482426149244293,0.57874592024997,0.908173562058527,-0.0963197710056772
1244,Calcite,1.44,1.3541,3,190.88,121.56,1.5413,1.2958,123.89,0.31,0.62,78.69,39.38,83.46,True,no,0.364643113587909,0.432626216170537,0.934276260299747,-0.0679831025826278
1245,Aragonite,1.17,1.2205,1,204,122,1.2205,1,90,0.17,0.92,31.69,117.95,114.52,True,no,0.157003748809665,0.199260610850878,0.958623514952888,-0.042256862041213
1246,Aragonite,1.44,1.3541,4,232.94,122.19,1.9618,2.0991,44.574,0.88,1.62,31.86,106.13,124.46,True,no,0.364643113587909,0.673862419148078,0.734019777755123,-0.309219305560169
1247,Aragonite,2.25,1.6926,6,261.52,123,1.7432,1.0607,61.037,0.4,0.88,117.87,64.8,107.2,True,no,0.810930216216329,0.555722504648273,1.2907296925195,0.255207711568056
1248,Aragonite,2.07,1.6235,5,302.91,123.04,2.292,1.9932,111.61,0.61,1.02,135.14,71.59,94.54,True,no,0.727548607277278,0.829424798852493,0.903141361256545,-0.101876191575215
1249,Aragonite,1.44,1.3541,6,310.5,123.56,2.2363,2.7276,70.901,0.38,0.8,138.14,58.24,112.09,True,no,0.364643113587909,0.804822714450534,0.643920761972902,-0.440179600862625
1250,Aragonite,0.99,1.1227,3,322.36,121.09,1.3364,1.4169,164.93,0.4,0.88,50.3,101.42,115.41,True,no,-0.0100503358535015,0.289979431500464,0.740796168811733,-0.300029767353966
1251,Aragonite,1.71,1.4755,2,341.79,122.95,1.9215,1.6957,93.212,0.99,2.11,12.1,108.29,119.74,True,no,0.536493370514568,0.653106131022762,0.889929742388759,-0.116612760508193
1252,Aragonite,1.26,1.2666,3,348.43,121.79,1.7686,1.9498,56.31,0.52,0.78,143.77,152.25,65.11,True,no,0.231111720963387,0.570188273159498,0.712427909080629,-0.339076552196111
1253,Aragonite,0.99,1.1227,5,404.55,122.36,1.7209,2.3494,83.791,0.45,0.73,93.12,48.67,165.25,True,no,-0.0100503358535015,0.542847409788728,0.575280376547155,-0.55289774564223
1254,Aragonite,2.97,1.9446,2,46.61,126.61,2.9707,2.3338,85.716,0.71,1.09,60.01,11.68,51.81,True,no,1.08856195281461,1.08879761527972,0.999764365301108,-0.000235662465109965
1255,Aragonite,3.06,1.9739,5,100,124.88,2.8763,2.1234,69.313,0.65,1.53,82.68,158,32.58,True,no,1.11841491596429,1.05650474596254,1.06386677328512,0.0619101700017491
1256,Aragonite,1.89,1.5513,4,144.95,124.86,2.3262,2.2486,95.061,1.07,1.7,36.88,126.65,40.47,True,no,0.636576829071551,0.844236034922801,0.812483879288109,-0.20765920585125
1257,Calcite,0.9,1.0705,3,188,122.5,1.3679,1.633,116.57,0.19,0.48,143.14,108.55,49.44,True,no,-0.105360515657826,0.313276717113261,0.657942832078368,-0.418637232771088
1258,Aragonite,5.04,2.5332,6,237.05,125.43,3.4003,1.8017,17.049,1.27,3.26,59.44,144.51,16.99,True,no,1.61740608208328,1.22386366302373,1.48222215686851,0.393542419059549
1259,Aragonite,0.99,1.1227,2,280.91,122.73,1.2788,1.2973,14.15,0.21,0.29,156.55,65.04,95.31,True,no,-0.0100503358535015,0.245922138203549,0.774163278073194,-0.255972474057051
1260,Aragonite,2.07,1.6235,6,306.83,123.7,2.2274,1.8825,104.91,0.53,1.7,119.79,72.46,100.62,True,no,0.727548607277278,0.800834985976863,0.929334650264883,-0.073286378699585
1261,Aragonite,1.26,1.2666,1,376.93,122.79,1.469,1.3451,30.763,0.11,0.78,37.88,153.82,150.36,True,no,0.231111720963387,0.38458189719174,0.857726344452008,-0.153470176228354
1262,Aragonite,1.44,1.3541,4,383.19,124,2.4451,3.2607,97.459,0.82,1.34,70.23,78.07,170.24,True,no,0.364643113587909,0.894086021885963,0.58893296797677,-0.529442908298053
1263,Aragonite,1.26,1.2666,4,402.21,123.79,1.7655,1.943,83.953,0.33,0.68,59.8,140.33,162.45,True,no,0.231111720963387,0.568433936386304,0.713678844519966,-0.337322215422917
1264,Aragonite,1.35,1.3111,6,13.73,123.93,1.5914,1.4733,117.55,0.33,0.87,6.59,87.08,50.12,True,no,0.300104592450338,0.464614131961297,0.8483096644464,-0.164509539510959
1265,Aragonite,1.8,1.5139,3,54.85,124.55,1.6652,1.2099,107.53,0.56,0.77,67.8,90.56,98.78,True,no,0.587786664902119,0.509945236338683,1.08095123708864,0.0778414285634357
1266,Aragonite,0.99,1.1227,2,61.91,123.36,1.3364,1.4169,74.929,0.34,1.55,70.75,73.94,97.03,True,no,-0.0100503358535015,0.289979431500464,0.740796168811733,-0.300029767353966
1267,Aragonite,6.57,2.8923,2,65.19,127.25,3.45,1.4229,70.185,1.21,1.94,128.84,162.92,112.99,True,no,1.88251383249652,1.23837423104327,1.90434782608696,0.644139601453251
1268,Aragonite,1.8,1.5139,1,81.45,123.7,1.7674,1.363,169.23,0.32,1.32,147.23,89.1,52.06,True,no,0.587786664902119,0.569509540101767,1.01844517370148,0.018277124800352
1269,Aragonite,2.07,1.6235,4,116.65,125.3,2.1106,1.6901,107.76,0.54,1.26,8.3,24.28,77.88,True,no,0.727548607277278,0.746972267254853,0.980763763858618,-0.0194236599775751
1270,Calcite,1.08,1.1726,2,135.08,123.75,1.4085,1.4428,29.055,0.19,0.34,120.41,60.52,81.01,True,no,0.0769610411361284,0.34252530833429,0.766773162939297,-0.265564267198162
1271,Calcite,1.17,1.2205,3,159.38,123.38,1.3223,1.1737,135,0.25,0.36,111.46,35.35,79.48,True,no,0.157003748809665,0.27937264458064,0.884821901232701,-0.122368895770975
1272,Calcite,1.53,1.3957,3,173.71,125.59,2.0922,2.2469,95.013,0.58,1.2,64.28,121.95,20.21,True,no,0.425267735404344,0.738216143927523,0.73128763980499,-0.312948408523179
1273,Calcite,1.62,1.4362,3,194.28,123.94,1.689,1.3831,57.7,0.29,0.71,84.75,86.42,84.16,True,no,0.482426149244293,0.524136637825663,0.959147424511545,-0.0417104885813703
1274,Calcite,1.44,1.3541,2,198.56,123.63,1.514,1.2502,156.26,0.28,0.7,90.4,107.76,38.91,True,no,0.364643113587909,0.414755155015257,0.95112285336856,-0.0501120414273478
1275,Aragonite,1.08,1.1726,6,269.5,123.5,1.2672,1.1677,90,0.28,0.49,38.77,95.29,141.57,True,no,0.0769610411361284,0.236809742078024,0.852272727272727,-0.159848700941896
1276,Aragonite,3.51,2.114,6,291.31,126.15,3.0722,2.1119,53.463,0.59,1.3,63.33,67.8,113.09,True,no,1.25561603747777,1.12239391733291,1.14250374324588,0.133222120144866
1277,Aragonite,1.62,1.4362,4,296.33,124.72,1.8858,1.7241,79.439,0.38,0.72,120.94,59.33,85.04,True,no,0.482426149244293,0.63435213404944,0.859051861279033,-0.151925984805147
1278,Aragonite,0.9,1.0705,4,313.1,123.6,1.251,1.3657,42.254,0.55,0.87,83.01,94.5,128.04,True,no,-0.105360515657826,0.223943231484774,0.719424460431655,-0.3293037471426
1279,Aragonite,3.96,2.2454,4,350.34,126.32,2.94,1.7143,70.739,1.13,2.87,166.12,70.62,70.48,True,no,1.37624402526639,1.07840958135059,1.3469387755102,0.297834443915799
1280,Aragonite,0.9,1.0705,3,368.5,124,1.8003,2.8284,90,0.14,0.14,88.2,64.06,115.78,True,no,-0.105360515657826,0.58795331768144,0.499916680553241,-0.693313833339266
1281,Aragonite,1.44,1.3541,1,371.13,123.94,1.6672,1.5161,83.846,0.31,0.44,76.07,34.86,165.52,True,no,0.364643113587909,0.511145572576911,0.863723608445297,-0.146502458989001
1282,Aragonite,2.61,1.823,6,386.52,129.45,3.8502,4.4609,85.872,0.61,1.44,78.6,75.95,170.39,True,no,0.959350221334602,1.34812509500239,0.677886863020103,-0.388774873667786
1283,Aragonite,1.89,1.5513,4,399.05,125.52,1.932,1.5511,75.313,0.42,0.76,96.7,40.72,154.8,True,no,0.636576829071551,0.658555735790326,0.978260869565217,-0.0219789067187752
1284,Aragonite,1.62,1.4362,6,407.61,124.22,1.7778,1.5323,41.062,0.85,1.19,84.69,140.34,170.52,True,no,0.482426149244293,0.575376644825437,0.911238609517381,-0.0929504955811447
1285,Aragonite,4.32,2.3453,4,415.54,124.92,2.5257,2.3195,45.585,0.64,1.37,16.61,67.93,139.28,True,edge,1.46325540225602,0.926518252029591,1.71041691412282,0.536737150226428
1286,Aragonite,1.98,1.5878,2,0.91,124.36,1.3364,1.4169,74.929,0.57,0.89,48.04,97.52,85.33,True,edge,0.683096844706444,0.289979431500464,1.48159233762347,0.393117413205979
1287,Aragonite,1.98,1.5878,3,41.82,125.73,2.2216,1.9577,101.9,0.68,1.02,98.95,120.35,174.16,True,no,0.683096844706444,0.798227657010453,0.891249549873965,-0.115130812304009
1288,Aragonite,1.44,1.3541,2,84.81,125.75,1.7465,1.6637,61.395,0.39,0.73,106.3,54.04,71.85,True,no,0.364643113587909,0.55761378526475,0.824506155167478,-0.19297067167684
1289,Calcite,0.99,1.1227,2,176,124.91,1.6796,2.238,106.93,0.35,0.82,130.93,65.62,12.47,True,no,-0.0100503358535015,0.518555669827901,0.589426053822339,-0.528606005681402
1290,Aragonite,1.35,1.3111,4,265,125.47,1.806,1.8975,73.606,0.56,1.1,52.8,113.15,117.96,True,no,0.300104592450338,0.591114454994794,0.747508305647841,-0.291009862544456
1291,Aragonite,1.44,1.3541,2,274.69,125.56,1.7097,1.5944,71.565,0.53,0.83,54.61,83.75,120.24,True,no,0.364643113587909,0.536317916526927,0.842253026846815,-0.171674802939017
1292,Aragonite,1.35,1.3111,3,317.87,124.8,1.7036,1.6884,134.1,0.43,0.82,144.23,56.74,102.64,True,no,0.300104592450338,0.532743659066921,0.792439539798075,-0.232639066616583
1293,Aragonite,1.44,1.3541,3,324.19,124.63,1.7971,1.7615,140.47,0.6,0.94,171.5,80.65,95.78,True,no,0.364643113587909,0.586174254555839,0.801290968783039,-0.22153114096793
1294,Aragonite,2.07,1.6235,2,329.3,125,1.6855,1.0779,71.029,0.67,1.2,44.24,100.3,91.1,True,no,0.727548607277278,0.522062255691978,1.22812221892613,0.205486351585299
1295,Aragonite,0.99,1.1227,2,365.82,124.91,1.2564,1.2523,53.13,0.05,0.27,103.86,40.97,91.17,True,no,-0.0100503358535015,0.228250488682354,0.787965616045845,-0.238300824535856
1296,Aragonite,0.99,1.1227,3,381.55,125.45,1.6656,2.2009,87.69,0.5,0.94,67.29,75.9,170.59,True,no,-0.0100503358535015,0.510185418878567,0.594380403458213,-0.520235754732069
1297,Aragonite,2.7,1.8541,4,395.4,127.27,2.8853,2.4216,86.852,0.46,0.94,88.95,42.55,153.38,True,no,0.993251773010283,1.05962888068906,0.935777908709666,-0.0663771076787781
1298,Aragonite,1.08,1.1726,4,17.08,126,1.6461,1.9706,103.97,0.64,1.05,1.39,118.03,42.45,True,no,0.0769610411361284,0.498408853750902,0.656096227446692,-0.421447812614774
1299,Aragonite,1.44,1.3541,5,20.19,125.75,1.5784,1.3588,133.81,0.71,1.41,164.95,65.24,136.44,True,no,0.364643113587909,0.456411675726269,0.912316269640142,-0.0917685621383593
1300,Aragonite,1.8,1.5139,5,27.75,126.55,1.7876,1.3943,125.74,0.36,0.82,99.58,134.92,130.34,True,no,0.587786664902119,0.580873938077159,1.00693667487134,0.00691272682495951
1301,Aragonite,1.71,1.4755,4,32.68,126.16,1.5091,1.0459,26.565,0.43,0.55,79.92,76.27,82.91,True,no,0.536493370514568,0.411513446642368,1.13312570406202,0.124979923872201
1302,Aragonite,2.97,1.9446,3,91.21,127.36,2.496,1.6475,109.24,0.65,1.29,82.44,119.04,134.85,True,no,1.08856195281461,0.914689450507181,1.18990384615385,0.173872502307427
1303,Aragonite,1.62,1.4362,2,113.22,126.61,1.8037,1.5772,86.726,0.73,1.07,104.4,117.77,148.05,True,no,0.482426149244293,0.589840110694017,0.898153794976992,-0.107413961449724
1304,Calcite,0.99,1.1227,2,139.82,125.82,1.1441,1.0385,45,0.26,0.43,17.3,109.86,20.37,True,no,-0.0100503358535015,0.134618301724761,0.865308976488069,-0.144668637578263
1305,Calcite,1.44,1.3541,3,181.63,125.13,1.7779,1.7241,16.003,0.38,0.63,71.96,91.35,66.39,True,no,0.364643113587909,0.575432892540389,0.809944316328252,-0.21078977895248
1306,Calcite,4.14,2.2959,5,188.72,128.37,3.1287,1.857,46.693,0.42,1.04,147.91,82.48,63.87,True,no,1.42069578783722,1.14061758281314,1.32323329178253,0.280078205024083
1307,Calcite,1.26,1.2666,3,200.64,126.36,1.8845,2.2136,48.744,0.46,0.62,26.99,71.92,71.07,True,no,0.231111720963387,0.633662533725053,0.668612364022287,-0.402550812761666
1308,Calcite,6.12,2.7915,4,214.37,126.82,4.1761,2.2381,165.9,0.61,1.34,109.03,53.98,63.7,True,no,1.81156209652423,1.42937779665378,1.46548214841599,0.382184299870453
1309,Aragonite,1.35,1.3111,3,247.33,126.2,1.5397,1.3793,38.132,0.34,0.6,153.27,28.19,123.51,True,no,0.300104592450338,0.431587592253736,0.876794180684549,-0.131482999803398
1310,Aragonite,2.34,1.7261,5,282.85,127.12,2.4296,1.9812,97.393,0.63,1.12,97.2,117.37,131.44,True,no,0.85015092936961,0.887726634749402,0.963121501481725,-0.037575705379792
1311,Aragonite,1.26,1.2666,3,285.86,126.5,1.9654,2.4077,98.732,0.44,0.71,30.93,108.07,99.9,True,no,0.231111720963387,0.675695786946189,0.641090872087107,-0.444584065982803
1312,Aragonite,2.7,1.8541,6,314.33,127.43,2.0269,1.195,47.891,0.76,1.42,124.29,40.26,120.11,True,no,0.993251773010283,0.706507532261782,1.33208347723124,0.286744240748502
1313,Aragonite,1.44,1.3541,4,322.06,127.06,2.0154,2.2153,114.48,0.42,0.75,160.68,81.33,96.07,True,no,0.364643113587909,0.700817686864165,0.714498362607919,-0.336174573276256
1314,Aragonite,0.99,1.1227,3,335.36,125.09,1.3364,1.4169,164.93,0.72,1.67,174.19,153.83,78.67,True,no,-0.0100503358535015,0.289979431500464,0.740796168811733,-0.300029767353966
1315,Aragonite,0.9,1.0705,3,11.8,126.5,1.2526,1.3693,90,0.27,0.7,84.71,136.06,121.54,True,no,-0.105360515657826,0.225221391109175,0.718505508542232,-0.330581906767002
1316,Aragonite,0.99,1.1227,2,87.27,127.27,1.4543,1.6779,80.008,0.51,0.97,163.98,53.42,132.99,True,no,-0.0100503358535015,0.374524685201527,0.680739874853882,-0.384575021055029
1317,Calcite,1.17,1.2205,3,160,126.77,1.6804,1.8956,25.066,0.32,0.99,153.9,92.5,18.97,True,no,0.157003748809665,0.51903186031309,0.696262794572721,-0.362028111503425
1318,Calcite,4.5,2.3937,5,204.78,128.94,2.807,1.3752,4.5281,0.63,1.17,79.83,145.47,75.6,True,no,1.50407739677627,1.03211629737975,1.60313501959387,0.471961099396529
1319,Aragonite,1.26,1.2666,4,251.14,126.71,1.4648,1.3375,93.563,0.31,0.8,66.49,111.8,150.5,True,no,0.231111720963387,0.381718714378164,0.860185690879301,-0.150606993414777
1320,Aragonite,1.17,1.2205,3,267.15,127.23,1.6779,1.8898,78.69,0.97,1.87,130.41,74.73,111.31,True,no,0.157003748809665,0.517543011513515,0.697300196674414,-0.36053926270385
1321,Aragonite,1.35,1.3111,2,354.13,127.8,1.8318,1.9521,53.266,0.71,1.36,43.82,82.66,117.71,True,no,0.300104592450338,0.60529908998675,0.736980019652801,-0.305194497536412
1322,Aragonite,3.51,2.114,7,410.67,128.62,2.5628,1.4697,112.39,0.58,1.32,92.16,36.68,87.46,True,no,1.25561603747777,0.94110041078273,1.36959575464336,0.314515626695045
1323,Aragonite,2.16,1.6584,3,1.92,127.67,1.5111,1.6605,48.402,0.58,0.97,101.24,97.47,95.31,True,edge,0.770108221696074,0.412837862437578,1.42942227516379,0.357270359258496
1324,Aragonite,1.26,1.2666,2,39.93,128.14,1.667,1.7322,97.161,0.76,1.33,158.08,132.75,168.83,True,no,0.231111720963387,0.511025603768657,0.755848830233953,-0.27991388280527
1325,Calcite,2.97,1.9446,3,127.61,130.82,3.0357,2.437,85.887,0.64,1.26,84.52,21.88,38.89,True,no,1.08856195281461,1.11044204042169,0.978357545211978,-0.0218800876070785
