Nr.	Phase	Area	d	l	Xcg	Ycg	Major	Aspect_ratio	Slope	GOS	MOS	Mean_E1	Mean_E2	Mean_E3	In_current_dataset	Border_grain
1915	Aragonite	7.0153	2.9887	8	375.74	326.59	5.8488	3.8298	66.406	0.90	1.62	172.86	170.22	70.18	True	no
1916	Aragonite	8.0724	3.2059	6	29.61	324.73	4.3886	1.8738	29.14	1.45	3.16	55.48	107.91	9.30	True	no
1917	Aragonite	1.922	1.5643	3	37.05	321.40	2.1433	1.8771	63.786	0.84	1.99	40.32	46.38	15.22	True	no
1918	Aragonite	0.961	1.1062	1	98.80	320.90	1.3927	1.5852	94.03	0.53	0.94	9.93	158.14	14.20	True	no
1919	Aragonite	1.3454	1.3088	4	147.93	321.14	1.7226	1.7322	97.161	0.28	0.69	67.08	149.63	101.41	True	no
1920	Aragonite	1.2493	1.2612	3	161.85	321.38	1.4772	1.3719	61.236	0.94	1.41	161.47	61.81	150.80	True	no
1921	Aragonite	10.187	3.6014	6	177.12	324.80	4.216	1.3704	17.074	2.32	5.03	68.74	116.19	42.34	True	no
1922	Aragonite	0.961	1.1062	2	240.50	320.00	1.4135	1.633	26.565	0.31	1.27	166.15	79.23	170.01	True	no
1923	Aragonite	10.763	3.7019	8	297.54	326.33	5.8882	2.53	137.83	2.75	5.84	86.28	39.09	38.41	True	no
1924	Aragonite	38.824	7.0308	11	317.05	338.39	12.625	3.2244	123.43	2.38	6.04	140.64	140.37	28.83	True	no
1925	Aragonite	1.6337	1.4423	3	322.47	322.06	2.0831	2.0861	103.68	1.03	1.88	65.33	27.51	94.52	True	no
1926	Aragonite	1.2493	1.2612	2	355.38	319.92	1.7515	1.9286	5.0455	0.46	1.43	146.16	12.80	34.98	True	no
1927	Aragonite	1.4415	1.3548	2	373.40	321.53	2.2078	2.6559	65.342	0.78	1.61	85.97	130.72	15.68	True	no
1928	Aragonite	3.7479	2.1845	6	384.51	324.03	3.5538	2.6465	123.77	0.81	2.00	61.78	76.93	11.74	True	no
1929	Aragonite	2.5947	1.8176	5	53.26	323.04	2.7801	2.3396	33.308	1.18	1.97	46.22	48.04	10.94	True	no
1930	Aragonite	1.6337	1.4423	3	157.47	321.12	1.9472	1.8228	12.087	0.69	1.50	160.58	60.77	150.92	True	no
1931	Aragonite	1.5376	1.3992	3	256.38	322.88	2.4109	2.9689	69.634	0.72	1.78	13.44	155.41	30.55	True	no
1932	Aragonite	15.76	4.4796	8	355.57	327.51	5.35	1.4264	4.1767	2.09	5.27	139.43	92.46	12.15	True	no
1933	Aragonite	5.0933	2.5466	4	17.08	325.19	3.1588	1.5386	16.374	1.16	2.20	45.80	55.61	10.32	True	no
1934	Aragonite	1.6337	1.4423	2	69.76	323.53	1.4897	1.0668	92.118	0.79	1.50	62.02	165.73	2.05	True	no
1935	Aragonite	1.2493	1.2612	2	73.38	322.62	1.3664	1.1737	45	0.65	1.21	61.21	110.47	177.33	True	no
1936	Aragonite	1.2493	1.2612	3	201.69	323.69	1.8727	2.2047	91.693	0.70	0.91	40.24	45.52	4.92	True	no
1937	Aragonite	1.5376	1.3992	2	218.06	323.25	1.7072	1.4887	66.99	0.62	0.80	50.20	109.65	12.04	True	no
1938	Aragonite	5.0933	2.5466	3	243.02	326.91	3.1332	1.5138	119.67	1.54	3.84	148.37	139.99	164.10	True	no
1939	Aragonite	14.896	4.3549	5	278.43	331.12	6.1455	1.9913	80.133	2.67	5.42	27.10	78.27	79.25	True	no
1940	Aragonite	4.1323	2.2938	5	320.07	326.33	3.1325	1.8649	121.99	1.15	2.59	176.56	110.11	27.94	True	no
1941	Aragonite	0.961	1.1062	3	478.50	322.00	1.4135	1.633	26.565	0.29	0.76	150.18	70.01	116.25	True	no
1942	Aragonite	5.0933	2.5466	6	155.11	325.83	3.9694	2.4296	157.66	0.98	2.29	67.47	151.00	102.32	True	no
1943	Aragonite	2.9791	1.9476	2	439.32	324.87	3.726	3.6601	161.08	0.92	1.93	120.42	85.82	50.44	True	no
1944	Aragonite	1.2493	1.2612	4	450.46	323.92	1.4178	1.2636	136.27	0.87	1.02	57.03	56.29	72.43	True	no
1945	Aragonite	1.2493	1.2612	3	454.46	323.38	1.5429	1.4965	39.265	0.50	0.83	106.65	99.87	124.40	True	no
1946	Aragonite	1.3454	1.3088	1	3.71	324.64	1.4684	1.2587	54.485	0.70	1.57	63.33	70.01	19.98	True	no
1947	Aragonite	1.8259	1.5247	2	53.32	326.26	2.184	2.0518	71.81	0.74	1.22	55.45	110.12	8.43	True	no
1948	Aragonite	3.5557	2.1277	6	119.89	327.19	3.2424	2.3222	35.215	1.62	3.27	14.62	38.23	174.72	True	no
1949	Aragonite	1.4415	1.3548	4	162.67	324.87	1.4669	1.1725	57.114	0.75	1.00	158.85	60.62	155.17	True	no
1950	Aragonite	2.2103	1.6776	2	193.04	325.78	2.6721	2.5371	40.237	0.45	1.65	59.57	163.11	12.26	True	no
1951	Aragonite	1.2493	1.2612	6	326.15	324.15	1.6644	1.7416	21.011	0.36	1.70	73.69	118.81	35.71	True	no
1952	Aragonite	2.0181	1.603	5	334.10	324.95	1.8001	1.2611	76.359	1.00	2.22	59.86	37.03	52.80	True	no
1953	Aragonite	4.2284	2.3203	5	339.25	327.98	2.8097	1.4664	118.09	1.21	2.49	100.50	88.60	41.15	True	no
1954	Aragonite	2.2103	1.6776	4	430.48	325.52	2.7383	2.6644	135.54	0.94	2.02	61.66	161.24	134.17	True	no
1955	Aragonite	1.6337	1.4423	2	461.00	325.59	2.3427	2.6384	134.94	0.55	1.27	106.22	99.55	124.13	True	no
1956	Aragonite	1.6337	1.4423	6	472.12	326.71	2.4274	2.8328	81.881	0.84	1.43	116.11	91.31	53.97	True	no
1957	Aragonite	1.8259	1.5247	4	475.05	325.21	1.9	1.5528	68.826	0.64	0.99	174.71	122.07	72.42	True	no
1958	Aragonite	6.3426	2.8418	7	479.18	328.15	3.2021	1.2697	41.791	0.85	2.44	58.22	56.97	72.55	True	no
1959	Aragonite	1.3454	1.3088	4	116.00	325.50	1.8682	2.0374	36.77	1.04	1.41	9.42	100.33	176.26	True	no
1960	Aragonite	39.593	7.1001	19	152.60	333.39	15.143	4.5488	169.83	3.19	7.52	14.49	37.74	176.20	True	no
1961	Aragonite	1.2493	1.2612	2	140.08	325.38	2.2514	3.1867	177.98	0.54	1.41	9.46	157.80	2.49	True	no
1962	Aragonite	10.859	3.7184	9	202.51	330.62	6.3699	2.9346	34.78	2.72	6.38	82.09	173.16	39.87	True	no
1963	Aragonite	4.7089	2.4486	7	254.37	327.41	3.0259	1.5272	154.79	1.45	2.57	149.29	138.97	162.38	True	no
1964	Aragonite	0.961	1.1062	4	329.80	325.50	1.2944	1.3693	90	0.96	1.73	76.21	120.53	36.31	True	no
1965	Aragonite	5.4777	2.6409	5	420.81	328.61	4.121	2.4349	129.25	1.39	3.04	80.89	164.86	152.28	True	no
1966	Aragonite	10.859	3.7184	7	430.30	331.20	5.9919	2.5967	136.79	2.26	5.36	62.33	163.76	135.19	True	no
1967	Aragonite	10.955	3.7348	6	441.34	329.88	5.3994	2.0901	163.67	1.48	3.79	61.55	162.89	133.01	True	no
1968	Aragonite	6.5348	2.8845	4	104.46	330.15	4.7228	2.6807	125.53	1.44	4.03	131.56	94.75	119.33	True	no
1969	Aragonite	1.1532	1.2117	2	132.42	326.25	1.597	1.7371	0.69296	0.67	1.03	6.57	157.42	177.65	True	no
1970	Aragonite	2.2103	1.6776	4	233.17	326.57	2.407	2.0587	12.777	0.54	0.85	49.32	109.15	15.33	True	no
1971	Aragonite	1.7298	1.4841	4	262.06	327.67	2.2611	2.3213	126.73	0.59	1.43	10.77	158.02	26.71	True	no
1972	Aragonite	1.4415	1.3548	3	366.47	327.93	2.061	2.3144	118.22	0.62	1.22	125.11	29.55	19.82	True	no
1973	Aragonite	4.6128	2.4235	5	383.73	330.17	2.9292	1.4609	92.605	1.11	1.89	60.30	66.79	15.15	True	no
1974	Aragonite	10.571	3.6687	3	98.88	333.98	4.5817	1.5596	146.61	2.63	6.10	128.34	85.03	121.45	True	no
1975	Aragonite	1.2493	1.2612	3	108.77	328.85	2.1045	2.7844	81.422	0.88	1.84	14.39	112.41	79.35	True	no
1976	Aragonite	1.5376	1.3992	6	112.56	328.19	1.8991	1.8422	105.42	0.71	1.66	134.19	91.91	114.85	True	no
1977	Aragonite	1.922	1.5643	3	327.15	328.80	1.7577	1.2625	85.227	0.90	1.91	68.16	31.20	94.41	True	no
1978	Aragonite	23.641	5.4864	12	381.22	349.52	13.632	6.1742	103.07	1.67	4.38	105.18	115.26	8.04	True	no
1979	Aragonite	3.3635	2.0694	3	414.71	330.69	3.2525	2.4703	112.28	1.50	2.77	60.56	157.26	139.38	True	no
1980	Aragonite	2.883	1.9159	6	452.23	327.50	3.1582	2.7173	175.73	1.64	2.81	119.14	88.33	52.81	True	no
1981	Aragonite	2.1142	1.6407	3	459.45	328.50	2.1134	1.6593	159.39	0.55	0.92	117.69	89.34	50.39	True	no
1982	Aragonite	0.961	1.1062	2	259.50	328.50	1.7312	2.4495	135	1.17	2.00	166.16	76.94	169.13	True	no
1983	Aragonite	1.6337	1.4423	5	287.88	330.12	2.4388	2.8595	144.16	1.28	2.37	144.13	141.89	23.21	True	no
1984	Aragonite	2.2103	1.6776	4	292.65	329.91	2.7718	2.73	135.38	1.31	2.36	96.10	32.73	28.82	True	no
1985	Aragonite	1.0571	1.1601	3	371.27	329.00	1.5573	1.8018	74.966	0.86	1.84	86.96	134.90	19.13	True	no
1986	Aragonite	1.2493	1.2612	3	468.54	328.08	1.5815	1.5723	159.56	0.43	1.23	104.30	96.49	122.06	True	no
1987	Aragonite	2.883	1.9159	2	91.73	331.20	2.3154	1.4605	29.276	1.07	2.01	119.86	120.81	68.49	True	no
1988	Aragonite	3.4596	2.0988	5	110.94	334.61	3.997	3.6268	96.668	1.59	3.87	131.36	87.87	115.94	True	no
1989	Aragonite	0.961	1.1062	3	162.50	329.20	1.2944	1.3693	180	0.14	0.72	12.52	36.47	177.31	True	no
1990	Aragonite	2.3064	1.7137	5	181.42	330.38	2.1275	1.5414	24.951	0.44	0.71	8.65	155.93	0.08	True	no
1991	Aragonite	1.3454	1.3088	2	195.86	329.93	1.6537	1.5965	29.733	0.72	1.28	43.92	106.03	4.09	True	no
1992	Aragonite	1.2493	1.2612	4	226.23	329.08	2.0804	2.721	9.7005	0.88	1.10	46.50	110.99	14.79	True	no
1993	Aragonite	5.6699	2.6868	5	236.56	333.19	4.1001	2.3286	131.01	0.95	2.05	148.62	101.68	133.20	True	no
1994	Aragonite	2.4025	1.749	4	336.08	331.52	2.6545	2.3035	108.95	1.01	3.42	103.24	86.06	42.68	True	no
1995	Aragonite	2.9791	1.9476	6	343.13	332.23	2.5578	1.7248	60.7	1.35	2.46	153.19	132.51	63.76	True	no
1996	Aragonite	45.167	7.5834	17	400.99	354.11	15.435	4.1426	116	3.43	8.42	13.60	13.23	83.01	True	no
1997	Aragonite	1.1532	1.2117	3	187.50	330.50	1.2117	1	90	0.39	0.60	50.60	163.83	2.54	True	no
1998	Aragonite	1.1532	1.2117	4	230.42	330.42	1.5178	1.569	98.858	0.59	0.81	18.13	120.57	56.07	True	no
1999	Aragonite	11.628	3.8478	9	246.57	336.33	4.5455	1.3956	51.972	1.86	5.25	161.31	76.76	169.72	True	no
2000	Aragonite	1.2493	1.2612	2	317.85	330.69	1.6889	1.7932	116.03	0.76	1.15	111.81	82.24	16.07	True	no
2001	Aragonite	1.0571	1.1601	2	330.82	331.00	1.35	1.354	90	0.78	1.89	145.53	136.81	47.43	True	no
2002	Aragonite	0.961	1.1062	4	348.30	330.80	1.3799	1.5562	129.12	0.18	0.88	121.33	37.35	25.41	True	no
2003	Aragonite	118.3	12.273	22	468.13	344.50	18.553	2.2852	0.13666	3.53	8.07	112.65	52.56	170.64	True	no
2004	Aragonite	4.9011	2.4981	3	486.61	333.12	2.9132	1.36	82.15	1.05	2.05	99.10	114.80	168.45	True	no
2005	Aragonite	1.1532	1.2117	4	114.25	331.83	1.5599	1.6572	43.715	0.45	0.62	13.53	116.53	76.74	True	no
2006	Aragonite	2.4986	1.7836	3	124.85	332.81	2.3284	1.7041	49.002	0.84	2.10	9.86	38.38	178.68	True	no
2007	Aragonite	2.0181	1.603	4	170.76	330.95	2.7022	2.8418	3.362	1.28	2.09	156.10	59.29	159.14	True	no
2008	Aragonite	3.1713	2.0094	3	209.36	332.70	2.6948	1.7984	30.856	0.91	1.58	47.88	111.24	5.90	True	no
2009	Aragonite	1.6337	1.4423	2	224.18	332.24	2.1393	2.2003	33.805	1.44	2.17	97.31	166.09	52.81	True	no
2010	Aragonite	5.2855	2.5942	5	286.76	336.56	2.9092	1.2577	117.61	0.91	2.15	140.99	105.82	87.83	True	no
2011	Aragonite	1.5376	1.3992	4	297.94	332.50	2.2129	2.5014	120.32	1.12	2.05	107.21	29.18	16.19	True	no
2012	Aragonite	4.6128	2.4235	5	389.19	337.79	5.748	5.6255	90.578	1.27	2.47	105.27	115.73	13.42	True	no
2013	Aragonite	2.883	1.9159	3	409.60	335.03	3.018	2.4813	106.1	1.39	2.43	124.31	40.78	156.24	True	no
2014	Aragonite	1.0571	1.1601	4	176.36	331.91	1.381	1.4169	15.071	0.28	0.68	177.82	22.82	16.82	True	no
2015	Aragonite	4.0362	2.2669	7	263.10	334.31	3.0132	1.7667	171.23	2.34	4.80	162.32	75.47	171.76	True	no
2016	Aragonite	1.4415	1.3548	6	347.20	334.13	2.3673	3.0535	111.61	1.45	2.27	59.51	25.01	31.58	True	no
2017	Aragonite	1.2493	1.2612	4	368.85	332.54	1.359	1.1611	76.224	0.66	1.09	141.71	92.52	10.22	True	no
2018	Aragonite	5.3816	2.6176	5	117.27	336.00	3.135	1.4344	175.54	1.39	2.28	11.82	118.96	75.16	True	no
2019	Aragonite	1.2493	1.2612	2	136.85	333.46	1.359	1.1611	103.78	0.60	1.62	11.35	155.15	0.77	True	no
2020	Aragonite	0.961	1.1062	4	183.50	333.20	1.2944	1.3693	180	0.00	0.00	177.63	22.42	22.02	True	no
2021	Aragonite	12.589	4.0036	6	215.48	337.69	5.3967	1.817	12.803	1.83	3.82	45.37	109.98	9.65	True	no
2022	Aragonite	4.0362	2.2669	3	330.48	336.50	3.4585	2.3275	136.85	0.99	2.67	108.68	82.54	41.09	True	no
2023	Aragonite	30.271	6.2083	15	366.70	345.99	8.5271	1.8865	103.29	2.93	6.86	118.24	113.45	11.01	True	no
2024	Aragonite	5.6699	2.6868	5	403.20	335.80	4.047	2.2687	152.42	1.08	1.99	114.74	107.48	163.05	True	no
2025	Aragonite	5.1894	2.5705	3	476.22	336.31	3.2677	1.616	78.982	0.88	2.48	103.76	116.35	171.69	True	no
2026	Aragonite	2.7869	1.8837	4	481.83	337.31	2.9688	2.4839	100.15	0.81	2.34	112.24	52.50	172.24	True	no
2027	Aragonite	0.961	1.1062	3	179.50	334.70	1.4565	1.7339	37.534	0.54	0.96	15.04	99.46	173.02	True	no
2028	Aragonite	4.7089	2.4486	8	186.37	336.90	4.4022	3.2323	36.613	1.36	3.22	15.08	99.25	173.11	True	no
2029	Aragonite	4.7089	2.4486	6	294.92	341.20	5.199	4.5082	119.79	0.72	1.97	143.22	142.40	26.46	True	no
2030	Aragonite	7.5919	3.1091	5	310.03	341.92	7.0547	5.1486	120.15	0.96	1.90	135.25	144.12	16.07	True	no
2031	Aragonite	2.4986	1.7836	5	351.19	335.50	2.147	1.449	124.06	0.88	1.31	120.49	30.77	27.64	True	no
2032	Aragonite	5.2855	2.5942	6	227.93	338.13	3.1745	1.4975	37.462	1.37	3.36	105.53	166.62	58.98	True	no
2033	Aragonite	1.5376	1.3992	2	248.88	336.06	1.6202	1.3409	52.589	0.23	0.65	139.26	135.15	164.49	True	no
2034	Aragonite	10.763	3.7019	6	300.72	343.23	7.5963	4.2107	124.06	1.92	3.69	91.60	33.02	33.39	True	no
2035	Aragonite	1.6337	1.4423	5	301.06	336.35	2.0757	2.0712	94.308	0.94	2.00	111.07	28.82	12.53	True	no
2036	Aragonite	1.6337	1.4423	5	339.59	336.29	1.5283	1.1229	80.41	0.64	1.11	154.30	128.40	61.24	True	no
2037	Aragonite	1.2493	1.2612	4	345.08	337.31	2.1848	3.0009	98.137	0.55	1.31	109.74	135.13	26.11	True	no
2038	Aragonite	4.2284	2.3203	4	381.84	341.02	3.9024	2.8286	95.717	1.15	2.07	9.18	11.47	92.70	True	no
2039	Aragonite	3.2674	2.0397	3	385.59	337.74	3.013	2.1821	89.757	0.58	1.93	95.56	63.70	11.65	True	no
2040	Aragonite	1.6337	1.4423	3	422.29	338.06	2.7533	3.6445	113.5	1.13	2.33	36.94	169.20	108.16	True	no
2041	Aragonite	3.844	2.2123	6	426.40	339.20	3.2524	2.1613	97.411	1.39	2.57	72.42	164.83	143.58	True	no
2042	Aragonite	1.3454	1.3088	4	429.57	337.50	2.4007	3.3646	114.06	0.81	1.56	18.29	173.73	88.56	True	no
2043	Aragonite	3.9401	2.2398	5	189.88	339.71	3.345	2.2304	56.314	1.09	1.58	27.46	37.58	166.98	True	no
2044	Aragonite	1.7298	1.4841	3	256.72	337.17	1.6492	1.2349	121.59	0.26	0.63	172.13	19.00	162.89	True	no
2045	Aragonite	1.2493	1.2612	3	335.46	337.23	1.5688	1.5473	96.047	1.09	2.35	145.23	125.56	50.48	True	no
2046	Aragonite	2.883	1.9159	4	356.20	338.17	2.2734	1.408	125.05	0.80	2.14	125.58	28.60	26.14	True	no
2047	Aragonite	1.8259	1.5247	3	125.89	338.53	1.9119	1.5723	150.84	0.61	2.00	75.32	123.37	110.79	True	no
2048	Aragonite	3.7479	2.1845	4	139.72	339.59	3.4184	2.4488	162.31	0.84	1.98	3.84	156.19	170.81	True	no
2049	Aragonite	1.2493	1.2612	3	147.00	338.31	1.6009	1.6113	90	0.82	1.69	8.36	157.05	176.21	True	no
2050	Aragonite	3.3635	2.0694	4	203.11	339.37	2.1559	1.0853	155.56	0.47	1.34	47.17	102.41	166.26	True	no
2051	Aragonite	1.0571	1.1601	3	270.45	337.36	1.2458	1.1531	18.435	0.36	0.74	88.94	90.95	72.82	True	no
2052	Aragonite	7.4958	3.0893	8	348.26	346.76	6.0376	3.8195	94.12	1.64	3.86	53.03	27.84	40.81	True	no
2053	Aragonite	2.3064	1.7137	3	419.00	339.33	2.3793	1.9277	122.38	1.12	2.15	113.35	105.08	162.28	True	no
2054	Aragonite	2.0181	1.603	3	441.38	337.67	1.9248	1.4418	176.39	0.89	1.79	49.01	175.44	116.90	True	no
2055	Aragonite	1.2493	1.2612	1	129.85	338.38	1.4473	1.3169	112.9	0.72	1.58	8.78	37.67	175.38	True	no
2056	Aragonite	2.1142	1.6407	2	168.36	339.32	2.2217	1.8336	139.02	0.96	1.48	5.63	155.74	170.37	True	no
2057	Aragonite	3.1713	2.0094	6	196.12	339.85	2.6929	1.7959	169.87	1.49	2.35	178.60	26.07	21.73	True	no
2058	Aragonite	5.3816	2.6176	5	236.86	340.59	3.2223	1.5153	159.05	2.18	4.16	107.93	165.60	60.72	True	no
2059	Aragonite	9.61	3.498	5	255.80	343.43	4.7276	1.8266	155.78	1.59	4.47	144.03	135.16	170.24	True	no
2060	Aragonite	1.5376	1.3992	2	263.00	338.38	1.782	1.6221	159.63	1.21	2.18	174.50	19.51	163.70	True	no
2061	Aragonite	1.7298	1.4841	4	304.22	339.50	1.8811	1.6066	101.57	0.66	2.22	145.37	141.41	27.24	True	no
2062	Aragonite	1.0571	1.1601	0	516.82	338.18	1.1823	1.0385	135	0.84	1.50	84.80	65.03	59.07	True	no
2063	Aragonite	1.6337	1.4423	2	328.53	341.24	2.2331	2.3974	109.64	1.03	2.05	49.28	44.40	72.88	True	no
2064	Aragonite	1.2493	1.2612	4	341.92	339.38	1.4011	1.2341	37.839	0.71	1.51	44.24	49.32	67.70	True	no
2065	Aragonite	2.7869	1.8837	6	351.38	342.07	2.9944	2.5269	101.1	0.87	2.98	64.07	26.36	26.91	True	no
2066	Aragonite	1.0571	1.1601	3	374.82	340.55	1.5289	1.7367	110.99	0.72	1.23	134.58	164.24	30.93	True	no
2067	Aragonite	1.2493	1.2612	2	402.08	339.92	1.5362	1.4836	170.45	0.40	1.09	60.01	165.12	119.79	True	no
2068	Aragonite	4.7089	2.4486	6	435.22	342.76	3.8284	2.4446	104.92	0.83	2.06	89.20	156.39	154.08	True	no
2069	Aragonite	1.0571	1.1601	4	291.64	340.09	1.381	1.4169	15.071	0.49	0.83	77.08	95.85	77.91	True	no
2070	Aragonite	2.9791	1.9476	3	413.10	341.81	2.1808	1.2538	163.66	1.27	2.24	113.24	107.05	164.43	True	no
2071	Aragonite	1.8259	1.5247	1	161.32	341.58	2.4329	2.546	170.3	1.09	2.62	21.59	38.31	175.52	True	no
2072	Aragonite	6.0543	2.7764	3	308.95	347.16	4.5511	2.6869	115.06	1.22	2.99	105.28	29.64	20.17	True	no
2073	Aragonite	7.5919	3.1091	5	408.09	346.59	4.0504	1.6972	97.373	1.45	2.89	53.37	162.16	112.43	True	no
2074	Aragonite	5.2855	2.5942	3	150.76	343.31	3.3538	1.6714	171.33	1.42	3.12	5.57	156.66	167.69	True	no
2075	Aragonite	1.5376	1.3992	3	176.19	341.94	1.932	1.9065	5.7801	0.37	0.70	21.74	101.32	173.96	True	no
2076	Aragonite	1.3454	1.3088	3	182.93	342.50	2.1613	2.7269	168.53	0.61	1.13	22.39	101.69	174.04	True	no
2077	Aragonite	1.0571	1.1601	3	192.91	342.82	1.7473	2.2685	33.019	0.42	0.70	5.56	155.30	167.46	True	no
2078	Aragonite	5.6699	2.6868	3	220.59	344.61	4.1844	2.4254	16.442	1.05	2.06	103.09	169.19	63.29	True	no
2079	Aragonite	1.2493	1.2612	4	230.00	343.31	1.6009	1.6113	90	0.32	0.72	83.36	100.52	166.85	True	no
2080	Aragonite	1.1532	1.2117	4	286.75	341.92	1.7056	1.9813	10.278	0.85	1.27	67.33	90.80	23.56	True	no
2081	Aragonite	1.922	1.5643	5	341.75	343.35	2.1757	1.9343	167.23	1.19	2.83	43.64	51.72	68.93	True	no
2082	Aragonite	4.5167	2.3981	5	356.30	345.09	3.0212	1.5872	97.66	1.10	1.78	122.99	111.87	9.25	True	no
2083	Aragonite	3.0752	1.9788	3	373.78	344.47	2.8259	2.0396	124.81	0.92	3.23	122.08	28.84	25.15	True	no
2084	Aragonite	5.2855	2.5942	5	431.02	346.07	3.018	1.3534	105.64	0.78	1.99	112.38	95.30	169.87	True	no
2085	Aragonite	6.1504	2.7984	5	172.02	346.52	3.6648	1.7151	18.741	1.22	3.23	31.54	39.64	170.67	True	no
2086	Aragonite	1.5376	1.3992	3	197.69	343.44	1.6028	1.3123	179.07	0.31	0.48	17.38	100.14	173.36	True	no
2087	Aragonite	4.6128	2.4235	2	208.71	345.71	2.5545	1.1111	26.127	0.50	2.06	6.52	161.24	133.54	True	no
2088	Aragonite	1.8259	1.5247	2	234.37	344.05	1.6686	1.1976	13.283	0.31	0.48	46.37	159.43	138.50	True	no
2089	Aragonite	2.3064	1.7137	5	291.83	344.58	2.1484	1.5718	122.22	0.44	0.53	53.11	158.14	61.59	True	no
2090	Aragonite	4.1323	2.2938	5	199.98	347.02	2.8557	1.55	179.61	0.55	1.63	31.62	39.46	168.61	True	no
2091	Aragonite	1.3454	1.3088	3	287.43	344.50	1.6265	1.5444	90	1.35	1.46	13.59	158.88	171.55	True	no
2092	Aragonite	1.0571	1.1601	3	330.64	346.36	2.1178	3.3324	96.278	0.87	1.56	49.22	50.40	70.63	True	no
2093	Aragonite	5.1894	2.5705	8	420.81	347.15	2.933	1.302	85.647	1.71	3.28	110.02	104.62	162.60	True	no
2094	Aragonite	1.1532	1.2117	2	183.92	345.58	1.9867	2.6882	24.231	0.64	1.14	172.34	158.87	67.61	True	no
2095	Aragonite	6.0543	2.7764	4	187.30	348.40	4.1564	2.2411	7.0193	0.63	1.42	14.90	158.11	173.74	True	no
2096	Aragonite	2.4986	1.7836	2	247.08	346.31	2.2933	1.6531	163.75	0.50	2.04	43.86	159.20	134.82	True	no
2097	Aragonite	1.6337	1.4423	1	334.65	346.82	2.4945	2.9914	113.57	1.27	2.14	47.48	53.55	73.98	True	no
2098	Aragonite	1.1532	1.2117	2	338.42	345.42	1.5519	1.6403	135	0.82	2.04	103.04	90.09	47.81	True	no
2099	Aragonite	3.0752	1.9788	5	345.69	350.50	4.0962	4.2852	85.903	0.93	1.44	111.75	135.02	27.23	True	no
2100	Aragonite	0.961	1.1062	2	360.60	346.10	1.2135	1.2035	32.443	0.53	0.84	104.44	50.15	13.61	True	no
2101	Aragonite	8.8412	3.3551	7	388.68	353.24	6.2652	3.487	108.43	1.21	2.68	95.09	64.04	12.35	True	no
2102	Aragonite	2.0181	1.603	1	423.14	347.14	3.0761	3.6825	134.08	1.43	2.05	55.26	159.37	121.47	True	no
2103	Aragonite	0.961	1.1062	2	175.60	347.40	1.691	2.337	103.61	0.29	0.72	156.35	60.33	173.15	True	no
2104	Aragonite	1.1532	1.2117	3	342.75	346.58	1.387	1.3103	122.07	0.79	1.91	43.95	54.63	68.15	True	no
2105	Aragonite	1.2493	1.2612	1	285.77	347.23	1.5252	1.4624	19.794	0.32	1.57	147.66	81.68	42.25	True	no
2106	Aragonite	4.2284	2.3203	5	352.66	352.57	3.7071	2.5526	76.197	1.46	2.87	78.89	87.46	19.53	True	no
2107	Aragonite	3.7479	2.1845	3	439.77	351.62	3.7362	2.9252	104.72	0.73	2.15	135.56	158.58	13.47	True	no
2108	Aragonite	1.2493	1.2612	1	164.69	348.77	1.7296	1.8807	129.49	0.53	0.68	36.94	42.57	160.91	True	no
2109	Aragonite	1.1532	1.2117	3	293.25	349.00	1.9158	2.4998	37.702	0.47	0.57	90.84	121.90	57.98	True	no
2110	Aragonite	3.2674	2.0397	3	414.35	351.00	2.9525	2.0954	108.84	1.28	2.57	112.85	106.36	165.36	True	no
2111	Aragonite	17.298	4.693	8	505.02	357.89	6.4671	1.899	125.44	1.84	4.08	156.80	73.86	159.24	True	no
2112	Aragonite	1.922	1.5643	3	418.00	351.65	2.5605	2.679	102.2	1.01	1.84	60.81	159.19	124.20	True	no
2113	Aragonite	1.1532	1.2117	1	176.00	351.50	1.4179	1.3693	90	0.86	0.86	155.19	57.58	174.48	True	no
2114	Aragonite	0.961	1.1062	1	294.10	351.10	1.5615	1.9927	29.767	0.66	0.83	127.30	60.53	58.78	True	no
2115	Aragonite	1.6337	1.4423	4	332.06	353.00	2.1016	2.1233	94.598	0.79	1.59	160.55	111.24	135.62	True	no
2116	Aragonite	5.9582	2.7543	4	338.32	353.90	3.2589	1.4	163.54	0.59	1.42	24.64	115.91	47.42	True	no
2117	Aragonite	0.961	1.1062	2	343.60	352.50	1.9356	3.0619	90	0.56	1.27	53.24	25.99	44.36	True	no
2118	Aragonite	5.2855	2.5942	4	433.35	354.65	3.248	1.5676	133.44	0.74	2.16	118.92	43.96	5.90	True	no
2119	Aragonite	2.3064	1.7137	2	462.58	352.79	2.0512	1.4328	107.6	0.58	1.32	138.17	158.52	20.97	True	no
2120	Aragonite	1.1532	1.2117	2	406.83	352.83	2.0272	2.7988	135	0.67	1.22	138.30	46.62	161.61	True	no
2121	Aragonite	18.643	4.8721	14	429.37	362.09	7.0515	2.0947	135.99	2.41	4.30	126.69	160.34	2.77	True	no
2122	Aragonite	1.0571	1.1601	2	329.09	353.36	1.381	1.4169	105.07	0.92	1.18	140.64	140.07	34.75	True	no
2123	Aragonite	1.0571	1.1601	1	365.09	353.73	1.6512	2.0258	114.34	0.88	1.29	105.38	49.81	13.84	True	no
