Nr.	Phase	Area [µm²]	d [µm]	l	Xcg	Ycg	Major [µm]	Aspect ratio	Slope	GOS [°]	MOS [°]	Mean E1 [°]	Mean E2 [°]	Mean E3 [°]	In current dataset	Border grain
764	Aragonite	4.3011	2.3402	6	253.93	80.88	2.9446	1.5832	147.42	1.00	2.68	138.95	85.79	27.18	True	no
765	Aragonite	5.2488	2.5851	8	271.81	83.93	3.2428	1.5735	89.184	0.87	1.63	42.24	93.05	95.84	True	no
766	Aragonite	1.0206	1.1399	2	292.71	79.14	1.5901	1.9457	124.53	0.54	1.78	67.22	51.70	168.95	True	no
767	Aragonite	0.8019	1.0105	2	295.18	78.55	1.2398	1.5054	131.03	0.97	1.07	28.93	166.00	150.35	True	no
768	Aragonite	2.187	1.6687	5	341.63	79.93	1.7073	1.0467	5.8358	0.77	1.33	88.76	86.34	178.95	True	no
769	Aragonite	1.3122	1.2926	1	364.06	80.06	2.0183	2.4381	91.002	0.77	1.95	72.31	17.27	14.03	True	no
770	Aragonite	1.7496	1.4925	3	375.25	80.42	2.3265	2.4297	95.055	0.69	1.36	127.57	164.07	28.37	True	no
771	Aragonite	1.8954	1.5535	3	422.81	80.46	2.0205	1.6917	103.44	0.51	0.98	9.85	131.04	70.65	True	no
772	Aragonite	3.2076	2.0209	5	542.43	80.50	2.1095	1.0896	126.55	0.88	1.75	115.68	85.38	121.41	True	no
773	Aragonite	1.0206	1.1399	2	546.50	78.50	1.3237	1.3484	135	0.21	0.25	52.38	34.38	159.77	True	no
774	Aragonite	6.4881	2.8742	5	18.55	85.88	4.4362	2.3823	68.32	0.81	2.18	47.02	57.16	6.36	True	no
775	Aragonite	1.0206	1.1399	4	29.21	80.14	1.274	1.2491	79.388	0.54	1.34	55.36	60.98	10.46	True	no
776	Aragonite	4.5927	2.4182	7	100.44	81.10	3.5293	2.1301	0.89261	0.65	2.27	3.06	107.09	177.78	True	no
777	Aragonite	1.6767	1.4611	5	119.83	80.83	2.3439	2.5735	45	0.85	1.26	94.80	159.44	51.76	True	no
778	Aragonite	21.141	5.1882	11	129.36	89.04	5.7618	1.2333	16.843	1.58	4.86	76.52	120.59	15.16	True	no
779	Aragonite	8.4564	3.2813	8	176.66	85.24	4.323	1.7357	58.352	1.43	3.96	53.85	59.86	9.39	True	no
780	Aragonite	3.9366	2.2388	5	193.78	84.22	4.1434	3.4251	50.51	0.72	1.65	14.95	48.29	50.36	True	no
781	Aragonite	0.8019	1.0105	4	220.64	79.45	1.0851	1.1531	108.43	0.40	0.81	76.81	149.66	86.83	True	no
782	Aragonite	4.1553	2.3002	6	222.84	82.93	2.8636	1.55	41.415	0.97	1.86	111.69	156.99	65.25	True	no
783	Aragonite	0.729	0.96343	2	279.80	80.30	1.2743	1.7495	50.526	0.39	1.52	48.17	115.46	179.67	True	no
784	Aragonite	1.6767	1.4611	5	352.26	80.91	1.9643	1.8074	82.033	0.57	1.18	91.42	53.37	8.58	True	no
785	Aragonite	1.0206	1.1399	4	378.29	79.93	1.5918	1.9498	109.44	0.54	1.47	125.07	164.39	17.88	True	no
786	Aragonite	0.8748	1.0554	2	381.08	79.58	1.1046	1.0954	101.31	0.30	0.81	90.13	55.42	18.38	True	no
787	Aragonite	1.6767	1.4611	3	429.22	80.61	1.632	1.2476	80.444	0.42	1.47	85.07	104.94	105.80	True	no
788	Aragonite	2.4057	1.7502	4	434.97	79.91	2.2487	1.6508	1.2704	0.42	0.82	9.31	146.88	39.79	True	no
789	Aragonite	1.1664	1.2186	3	55.13	80.50	1.4238	1.3651	13.525	0.88	2.05	69.08	135.72	35.67	True	no
790	Aragonite	0.8748	1.0554	4	124.50	80.67	1.2076	1.3093	52.762	0.85	1.89	172.27	63.66	1.34	True	no
791	Aragonite	2.9889	1.9508	4	142.17	81.63	2.4533	1.5815	38.484	0.76	1.73	131.71	168.15	67.41	True	no
792	Aragonite	8.8938	3.3651	8	165.28	87.39	5.0665	2.2668	62.702	1.48	3.50	68.90	123.97	13.68	True	no
793	Aragonite	10.352	3.6305	7	195.54	91.02	6.9285	3.6421	55.853	1.52	4.72	119.61	167.19	58.30	True	no
794	Aragonite	5.103	2.549	6	263.00	86.00	3.3285	1.7051	109.21	1.04	3.03	107.58	40.39	41.21	True	no
795	Aragonite	1.0935	1.18	4	356.93	80.93	1.274	1.1658	17.281	0.45	0.66	98.14	116.84	7.70	True	no
796	Aragonite	1.2393	1.2562	3	405.59	81.47	1.4881	1.4034	128.03	0.57	1.07	52.43	115.84	45.94	True	no
797	Aragonite	0.729	0.96343	3	411.70	80.30	1.0857	1.27	135	0.35	0.52	91.45	75.60	16.94	True	no
798	Aragonite	0.729	0.96343	1	418.20	80.50	1.1274	1.3693	90	0.22	0.53	17.45	110.01	85.17	True	no
799	Aragonite	8.5293	3.2954	10	442.26	85.60	3.9843	1.4618	36.65	0.79	1.88	0.01	108.84	81.54	True	no
800	Aragonite	2.2599	1.6963	6	511.97	83.29	2.5461	2.2529	96.272	1.05	2.43	116.27	81.94	112.16	True	no
801	Aragonite	2.9889	1.9508	6	517.44	82.80	2.411	1.5275	103.66	0.55	1.55	1.05	111.63	86.85	True	no
802	Aragonite	0.8019	1.0105	4	534.91	80.82	1.3932	1.9011	129.35	0.54	0.99	116.41	84.61	121.24	True	no
803	Aragonite	7.1442	3.016	8	47.13	86.59	4.3653	2.0949	46.256	1.88	3.94	68.24	135.41	35.94	True	no
804	Aragonite	0.729	0.96343	4	217.50	81.00	1.2312	1.633	26.565	0.65	1.68	3.91	109.85	34.36	True	no
805	Aragonite	0.9477	1.0985	3	229.38	81.38	1.1901	1.1737	135	0.35	1.04	5.11	109.02	31.54	True	no
806	Aragonite	1.458	1.3625	4	247.05	81.90	1.6964	1.5501	132.11	0.47	1.11	165.91	132.43	38.25	True	no
807	Aragonite	1.6038	1.429	2	290.00	82.50	1.7583	1.514	28.273	0.46	0.47	70.14	31.90	153.23	True	no
808	Aragonite	2.3328	1.7234	4	334.72	84.69	2.6761	2.411	69.893	0.95	2.51	121.78	167.76	39.90	True	no
809	Aragonite	1.5309	1.3961	5	40.95	83.19	1.9955	2.0429	47.127	0.51	1.08	28.63	13.92	29.22	True	no
810	Aragonite	1.0935	1.18	4	212.33	82.40	1.4778	1.5685	141.57	0.50	2.07	165.58	72.86	178.27	True	no
811	Aragonite	0.9477	1.0985	4	236.69	82.00	1.3944	1.6113	90	0.45	1.20	16.40	67.81	79.03	True	no
812	Aragonite	5.0301	2.5307	7	244.09	87.68	3.5846	2.0062	93.165	1.31	3.49	135.92	87.71	26.36	True	no
813	Aragonite	1.9683	1.5831	4	275.93	83.74	2.0237	1.6341	120.51	0.49	1.14	157.76	82.93	89.28	True	no
814	Aragonite	1.1664	1.2186	1	283.94	83.50	1.8341	2.2651	45.822	0.44	0.74	59.94	21.36	167.05	True	no
815	Aragonite	1.8954	1.5535	5	345.15	84.12	1.7682	1.2956	76.457	0.32	0.77	82.14	120.79	74.84	True	no
816	Aragonite	0.9477	1.0985	3	349.62	84.15	1.609	2.1455	67.619	0.29	1.55	90.14	41.57	10.46	True	no
817	Aragonite	4.3011	2.3402	6	371.39	89.92	4.1786	3.1883	101.84	1.40	2.78	99.40	10.42	0.16	True	no
818	Aragonite	1.1664	1.2186	3	398.31	83.19	1.4461	1.4082	86.437	0.59	1.89	138.64	168.54	26.67	True	no
819	Aragonite	0.8748	1.0554	4	401.33	82.83	1.3659	1.675	68.04	0.38	0.46	174.08	32.91	45.46	True	no
820	Aragonite	6.1965	2.8088	7	459.61	86.65	4.3651	2.4151	37.001	2.32	3.71	76.32	72.08	31.00	True	no
821	Aragonite	1.0206	1.1399	4	469.14	83.50	1.6572	2.1135	58.107	0.55	0.78	10.51	20.53	82.35	True	no
822	Aragonite	13.195	4.0988	10	478.43	87.65	5.3676	1.7149	168.43	0.90	1.76	7.98	113.42	89.66	True	no
823	Aragonite	1.9683	1.5831	4	488.04	82.70	2.6854	2.8775	14.616	0.93	1.28	133.24	76.68	110.79	True	no
824	Aragonite	5.6862	2.6907	6	508.83	88.53	4.6807	3.0262	108.3	1.46	3.58	66.72	99.69	120.49	True	no
825	Aragonite	3.3534	2.0663	5	529.46	83.61	3.1698	2.3533	10.19	1.32	2.40	57.49	109.99	111.52	True	no
826	Aragonite	3.4992	2.1108	2	1.33	85.79	2.3934	2.5714	79.859	0.42	0.95	53.74	124.62	7.42	True	edge
827	Aragonite	1.0935	1.18	2	12.07	83.67	1.5395	1.7022	47.706	0.65	1.17	52.04	58.01	4.14	True	no
828	Aragonite	6.4152	2.858	7	31.52	85.34	4.3794	2.348	2.8452	1.37	2.59	4.49	107.73	176.86	True	no
829	Aragonite	1.3122	1.2926	4	120.56	84.28	1.8821	2.1201	31.684	0.60	0.80	52.61	112.50	19.46	True	no
830	Aragonite	1.3851	1.328	3	136.58	83.95	1.9792	2.2211	140.57	0.48	0.95	58.96	58.48	14.30	True	no
831	Aragonite	5.6862	2.6907	10	219.99	89.17	4.1533	2.3826	154.25	1.32	2.15	11.57	131.04	68.16	True	no
832	Aragonite	11.883	3.8897	10	254.85	92.37	5.1874	1.7786	138.29	1.84	3.66	91.00	34.45	51.24	True	no
833	Aragonite	0.8748	1.0554	2	312.58	83.50	1.3362	1.603	72.616	0.67	1.11	69.16	152.88	18.49	True	no
834	Aragonite	2.3328	1.7234	4	316.16	85.16	2.2278	1.671	69.734	0.79	1.49	83.22	159.31	38.15	True	no
835	Aragonite	1.7496	1.4925	3	360.88	86.58	2.6641	3.1859	95.19	0.47	0.93	79.43	66.44	16.55	True	no
836	Aragonite	1.0935	1.18	4	381.07	84.33	1.653	1.9625	84.586	0.25	0.88	141.15	162.66	30.49	True	no
837	Aragonite	1.3851	1.328	3	386.47	84.26	1.8508	1.9423	118.47	0.52	1.04	111.39	99.42	19.25	True	no
838	Aragonite	0.8748	1.0554	3	414.08	84.00	1.1696	1.2282	63.813	0.50	1.54	14.33	46.50	73.92	True	no
839	Aragonite	2.9889	1.9508	4	436.61	85.02	2.8275	2.1008	149.22	0.36	0.98	87.46	7.95	5.07	True	no
840	Aragonite	13.341	4.1214	12	557.43	96.10	8.1012	3.8637	112.8	1.89	5.16	111.46	75.25	103.59	True	no
841	Aragonite	1.3122	1.2926	3	42.89	85.50	1.6228	1.5762	39.263	0.57	1.47	0.39	34.16	46.30	True	no
842	Aragonite	2.187	1.6687	4	91.77	84.77	2.484	2.2159	15.573	0.41	1.17	164.98	9.74	18.21	True	no
843	Aragonite	1.9683	1.5831	6	115.37	86.96	2.4119	2.3213	77.203	0.52	1.06	96.40	157.72	54.99	True	no
844	Aragonite	1.6767	1.4611	4	240.09	85.43	1.6359	1.2536	119.43	0.54	1.97	176.07	141.43	45.12	True	no
845	Aragonite	1.1664	1.2186	1	326.81	86.25	1.6938	1.9318	98.634	0.77	1.71	71.57	91.78	10.65	True	no
846	Aragonite	2.187	1.6687	4	339.47	86.57	2.1763	1.7009	62.607	0.63	1.57	4.71	32.11	90.91	True	no
847	Aragonite	1.0206	1.1399	4	353.86	85.43	1.6613	2.1239	99.01	0.96	1.88	128.85	167.07	33.80	True	no
848	Aragonite	1.5309	1.3961	4	357.52	86.14	2.0112	2.0753	112.34	0.54	1.20	88.68	53.39	8.97	True	no
849	Aragonite	1.7496	1.4925	6	377.63	85.79	1.6899	1.282	94.584	0.61	0.98	111.84	162.67	14.99	True	no
850	Aragonite	4.6656	2.4373	8	384.58	89.64	3.0521	1.5682	106.93	1.13	2.79	108.52	92.07	4.81	True	no
851	Aragonite	0.8019	1.0105	3	411.27	85.27	1.3089	1.6779	80.008	0.20	0.45	66.47	74.39	46.71	True	no
852	Aragonite	1.0935	1.18	5	417.93	84.40	1.5443	1.7129	37.238	0.71	1.34	29.59	111.22	90.07	True	no
853	Aragonite	3.1347	1.9978	5	426.02	88.16	2.8436	2.0259	115.25	1.49	3.33	83.55	103.19	107.72	True	no
854	Aragonite	6.561	2.8903	9	532.16	89.81	4.2697	2.1823	51.303	1.08	2.37	115.54	80.99	117.34	True	no
855	Aragonite	1.3122	1.2926	4	4.67	85.89	1.883	2.1223	51.358	0.93	1.97	42.62	64.37	11.74	True	no
856	Aragonite	6.8526	2.9538	5	5.36	89.70	4.2147	4.0719	46.156	0.55	1.50	38.98	62.08	11.14	True	edge
857	Aragonite	2.8431	1.9026	4	91.08	88.56	3.3689	3.1352	30.259	1.17	2.16	177.95	72.27	5.52	True	no
858	Aragonite	0.9477	1.0985	1	151.69	86.08	1.3807	1.5797	73.227	0.54	0.99	51.49	61.07	16.28	True	no
859	Aragonite	1.8225	1.5233	5	227.36	85.92	1.9021	1.5592	24.558	0.61	2.22	53.64	105.22	21.45	True	no
860	Aragonite	2.6244	1.828	6	236.97	87.81	2.8199	2.3797	126.68	0.39	1.13	131.22	80.99	176.61	True	no
861	Aragonite	1.8225	1.5233	5	364.60	87.60	2.0117	1.7441	81.65	1.04	2.57	78.72	14.34	18.16	True	no
862	Aragonite	1.0935	1.18	4	429.53	85.67	1.33	1.2704	65.015	0.56	0.87	86.93	106.89	104.74	True	no
863	Aragonite	4.5927	2.4182	7	491.44	87.95	2.5537	1.1152	48.04	0.83	2.06	74.17	101.61	111.22	True	no
864	Aragonite	10.279	3.6177	8	502.39	94.11	4.4365	1.5039	89.247	0.96	3.25	1.78	122.14	95.92	True	no
865	Aragonite	1.6038	1.429	4	542.18	86.41	1.818	1.6185	59.237	1.16	2.10	57.99	109.42	109.01	True	no
866	Aragonite	2.3328	1.7234	5	547.44	86.28	1.8217	1.1173	70.432	1.21	2.35	59.92	111.20	108.42	True	no
867	Aragonite	2.9889	1.9508	4	58.12	90.46	3.5559	3.3227	50.452	0.83	2.77	62.54	163.75	178.19	True	no
868	Aragonite	4.8114	2.4751	7	82.38	92.59	5.283	4.5559	59.073	0.88	1.90	55.53	101.44	3.32	True	no
869	Aragonite	29.087	6.0856	15	147.39	110.86	13.124	4.6508	58.886	1.51	6.15	55.48	60.02	8.50	True	no
870	Aragonite	1.3851	1.328	3	184.11	86.79	1.4727	1.2298	144.92	0.69	1.68	42.08	81.35	29.43	True	no
871	Aragonite	2.7702	1.8781	4	207.68	91.26	3.7356	3.9565	92.867	0.58	2.05	64.93	109.87	11.96	True	no
872	Aragonite	1.0935	1.18	4	211.33	87.87	1.5266	1.6739	89.064	0.45	0.98	46.53	92.65	25.23	True	no
873	Aragonite	2.1141	1.6407	3	320.41	87.48	2.0295	1.5302	48.076	0.75	1.42	70.68	80.24	178.88	True	no
874	Aragonite	0.8019	1.0105	2	373.18	86.55	1.2398	1.5054	131.03	0.57	0.58	98.48	164.83	1.69	True	no
875	Aragonite	2.4057	1.7502	7	391.67	88.30	2.4726	1.996	128.48	0.72	1.81	117.88	43.24	2.91	True	no
876	Aragonite	1.0935	1.18	2	402.93	86.60	1.2882	1.1919	67.097	0.56	0.88	146.05	45.40	31.06	True	no
877	Aragonite	0.8019	1.0105	4	522.55	86.45	1.3464	1.7754	95.152	0.20	0.36	56.67	108.85	105.58	True	no
878	Aragonite	1.7496	1.4925	5	561.13	88.00	1.7565	1.385	99.4	0.86	1.68	165.73	73.73	85.34	True	no
879	Aragonite	1.8954	1.5535	6	230.00	89.42	1.7627	1.2875	82.308	0.65	1.30	52.23	18.84	151.42	True	no
880	Aragonite	1.0206	1.1399	3	257.93	87.29	1.4015	1.5115	143.97	0.51	1.17	176.62	140.85	44.24	True	no
881	Aragonite	0.729	0.96343	0	300.30	88.20	1.3634	2.0025	96.842	0.53	0.66	64.10	83.95	177.98	True	no
882	Aragonite	0.8019	1.0105	3	355.27	88.82	1.5295	2.2914	72.391	0.58	1.28	99.76	116.31	8.59	True	no
883	Aragonite	1.458	1.3625	4	418.60	88.50	1.6442	1.4563	77.875	0.34	1.04	9.91	130.73	34.27	True	no
884	Aragonite	1.8225	1.5233	5	421.68	89.72	2.6493	3.0248	82.364	0.70	2.21	77.13	117.32	4.05	True	no
885	Aragonite	0.8748	1.0554	4	515.58	87.75	1.2081	1.3103	147.93	0.32	0.53	56.79	107.03	106.98	True	no
886	Aragonite	1.8954	1.5535	7	520.04	89.31	1.9232	1.5326	86.544	0.81	1.33	116.20	83.43	113.86	True	no
887	Aragonite	1.3122	1.2926	5	525.00	89.28	2.0385	2.4872	103.83	1.15	2.46	1.31	116.10	84.17	True	no
888	Aragonite	5.9778	2.7588	6	11.48	93.24	3.0556	1.2267	70.824	0.88	2.52	53.78	120.61	6.73	True	no
889	Aragonite	1.2393	1.2562	6	38.53	89.82	1.498	1.4222	85.067	0.72	1.94	177.18	142.63	129.76	True	no
890	Aragonite	9.6957	3.5135	11	182.91	94.57	4.0627	1.3371	100.4	1.63	3.78	168.24	146.04	116.90	True	no
891	Aragonite	1.6038	1.429	4	201.27	90.77	2.5743	3.2453	65.4	1.13	2.13	66.60	109.44	12.40	True	no
892	Aragonite	1.1664	1.2186	2	279.88	88.25	1.5563	1.6309	161.09	0.42	0.63	149.84	16.68	170.82	True	no
893	Aragonite	1.3122	1.2926	5	311.17	88.94	1.4054	1.1822	60.051	0.78	1.39	69.97	163.72	22.87	True	no
894	Aragonite	13.997	4.2215	13	323.79	101.29	6.4	2.2984	93.555	1.05	2.67	89.54	146.42	173.96	True	no
895	Aragonite	2.3328	1.7234	6	349.53	90.69	2.1745	1.592	114.9	0.55	1.34	90.97	84.01	3.38	True	no
896	Aragonite	1.458	1.3625	4	398.50	89.10	1.7624	1.6732	32.296	0.81	1.09	91.93	139.79	179.38	True	no
897	Aragonite	1.0206	1.1399	5	414.50	88.57	1.2361	1.1758	112.76	0.61	1.05	72.44	83.24	46.37	True	no
898	Aragonite	1.0206	1.1399	3	449.36	88.64	1.2834	1.2675	1.5332	0.51	0.88	146.02	83.77	117.75	True	no
899	Aragonite	4.3011	2.3402	5	463.93	90.69	2.8192	1.4513	17.473	1.02	1.88	108.87	128.35	38.66	True	no
900	Aragonite	0.8748	1.0554	3	493.58	89.83	1.6302	2.3858	119.39	0.72	0.97	11.41	24.21	92.26	True	no
901	Aragonite	0.9477	1.0985	3	565.00	88.69	1.3944	1.6113	90	0.80	1.55	61.03	93.74	105.59	True	no
902	Aragonite	0.729	0.96343	3	225.00	89.50	1.2312	1.633	116.57	0.61	1.04	93.79	122.22	123.68	True	no
903	Aragonite	3.0618	1.9744	5	280.98	92.17	2.8964	2.1519	144.6	0.73	1.56	136.99	133.21	176.30	True	no
904	Aragonite	1.5309	1.3961	4	344.19	90.43	1.7856	1.6358	94.918	0.43	0.86	97.77	98.77	166.40	True	no
905	Aragonite	0.729	0.96343	3	498.20	89.40	1.2444	1.6684	139.07	0.97	2.04	171.97	128.42	79.95	True	no
906	Aragonite	1.8225	1.5233	5	514.60	90.28	2.5277	2.7535	155.48	0.89	1.36	11.01	23.93	74.75	True	no
907	Aragonite	1.3851	1.328	3	538.11	90.63	1.5754	1.4073	83.813	0.67	1.22	58.77	106.99	111.03	True	no
908	Aragonite	126.99	12.716	17	15.07	117.46	12.405	1.9033	69.165	2.24	7.84	67.52	123.09	12.40	True	edge
909	Aragonite	1.1664	1.2186	3	53.63	91.06	1.8178	2.2251	55.256	0.69	1.19	66.09	111.20	178.92	True	no
910	Aragonite	3.7179	2.1757	3	77.86	93.86	3.2575	2.2416	61.354	0.53	1.17	60.51	37.31	1.15	True	no
911	Aragonite	2.0412	1.6121	3	138.71	92.29	2.5351	2.4728	49.46	0.35	1.00	58.19	59.08	14.07	True	no
912	Aragonite	0.9477	1.0985	2	203.08	91.46	1.8668	2.8882	66.039	0.60	1.35	51.73	47.25	14.90	True	no
913	Aragonite	0.8748	1.0554	1	285.25	90.33	1.1306	1.1477	109.81	0.39	1.13	15.87	158.62	160.66	True	no
914	Aragonite	0.8019	1.0105	5	315.36	90.09	1.2028	1.4169	164.93	0.33	0.48	75.44	160.39	25.34	True	no
915	Aragonite	0.729	0.96343	2	367.50	90.50	1.1211	1.354	108.43	0.11	0.53	93.17	130.29	175.28	True	no
916	Aragonite	1.6767	1.4611	3	379.96	91.91	1.998	1.8699	112.13	0.44	1.02	99.00	28.03	11.43	True	no
917	Aragonite	2.1141	1.6407	4	446.69	91.10	2.4513	2.2323	167.06	0.33	0.71	87.97	111.46	108.55	True	no
918	Aragonite	4.5927	2.4182	6	549.13	96.02	3.8255	2.5026	85.508	0.91	2.49	109.02	73.52	101.00	True	no
919	Aragonite	2.6244	1.828	3	21.03	94.53	2.9603	2.6226	57.196	0.76	1.44	6.01	13.09	56.74	True	no
920	Aragonite	1.0935	1.18	4	111.53	92.00	1.319	1.2495	13.675	0.64	1.55	100.11	157.61	60.36	True	no
921	Aragonite	1.3122	1.2926	4	168.61	93.39	2.1852	2.8582	75.031	0.34	0.81	10.10	14.58	49.82	True	no
922	Aragonite	1.3122	1.2926	3	191.00	91.50	1.5228	1.388	23.109	0.68	1.50	53.15	46.05	14.07	True	no
923	Aragonite	9.9873	3.566	9	200.77	104.77	7.7993	4.7836	66.972	0.97	2.32	91.79	159.35	32.78	True	no
924	Aragonite	4.374	2.3599	4	219.53	94.62	2.9375	1.5494	162.25	0.66	1.92	59.13	115.41	24.68	True	no
925	Aragonite	1.458	1.3625	2	236.55	92.10	1.9746	2.1004	146.11	0.53	1.11	84.80	11.99	117.43	True	no
926	Aragonite	0.8019	1.0105	3	267.45	91.18	1.2398	1.5054	41.028	0.58	1.34	175.13	141.60	41.80	True	no
927	Aragonite	2.4786	1.7765	6	268.53	94.18	3.2888	3.4274	48.382	0.60	1.06	153.30	121.93	76.33	True	no
928	Aragonite	1.5309	1.3961	4	333.38	91.95	1.9387	1.9282	22.984	0.49	0.89	43.43	128.66	136.37	True	no
929	Aragonite	3.8637	2.218	6	335.89	94.91	3.2686	2.1717	41.123	1.38	3.80	145.44	34.71	105.27	True	no
930	Aragonite	0.9477	1.0985	4	354.38	92.31	1.5064	1.8806	135.47	0.45	1.14	113.97	96.12	2.27	True	no
931	Aragonite	0.8748	1.0554	4	390.08	91.33	1.1749	1.2393	55.278	0.56	1.21	104.39	27.45	3.22	True	no
932	Aragonite	1.2393	1.2562	2	407.88	91.53	1.4938	1.4142	149.04	0.74	1.01	127.93	158.74	18.42	True	no
933	Aragonite	1.458	1.3625	3	413.00	92.30	1.6072	1.3915	139.5	0.57	0.78	71.01	70.06	43.22	True	no
934	Aragonite	16.038	4.5189	11	434.11	100.64	6.5477	2.0995	110.69	1.03	4.07	37.82	72.73	81.05	True	no
935	Aragonite	3.4992	2.1108	4	478.42	94.73	3.2244	2.3336	129.9	0.94	1.82	73.09	100.88	111.32	True	no
936	Aragonite	1.0935	1.18	1	532.33	91.93	1.2705	1.1594	144.9	0.85	1.19	60.21	112.21	107.67	True	no
937	Aragonite	0.729	0.96343	3	545.00	90.90	1.2526	1.6903	180	0.85	1.89	20.31	27.30	69.54	True	no
938	Aragonite	0.8019	1.0105	4	35.18	92.45	1.2398	1.5054	48.972	0.38	0.94	24.85	14.83	31.70	True	no
939	Aragonite	2.4786	1.7765	3	60.76	96.56	3.7526	4.4623	58.036	0.76	1.89	55.23	49.13	6.40	True	no
940	Aragonite	0.8748	1.0554	2	159.17	93.00	1.475	1.9533	51.768	0.53	1.21	57.59	62.78	14.44	True	no
941	Aragonite	0.729	0.96343	4	212.00	92.80	1.0835	1.2649	90	0.45	1.16	166.87	10.39	175.87	True	no
942	Aragonite	4.8114	2.4751	3	276.11	95.95	2.7381	1.2239	145.48	0.99	2.50	165.77	123.54	81.28	True	no
943	Aragonite	0.8748	1.0554	3	308.67	92.50	1.2076	1.3093	142.76	0.37	0.76	86.18	20.61	166.58	True	no
944	Aragonite	1.3851	1.328	5	313.00	92.84	1.5998	1.4512	12.485	0.87	1.01	83.92	159.93	26.15	True	no
945	Aragonite	1.9683	1.5831	3	328.30	94.74	2.6189	2.7369	88.642	0.55	1.64	93.62	83.27	177.40	True	no
946	Aragonite	0.8019	1.0105	2	341.91	93.09	1.5986	2.5029	101.12	0.29	0.60	65.10	158.98	142.83	True	no
947	Aragonite	0.8019	1.0105	3	346.82	93.09	1.5519	2.3588	107.08	0.52	0.69	82.10	74.93	21.99	True	no
948	Aragonite	0.9477	1.0985	5	362.08	93.62	1.6773	2.3315	86.942	0.53	0.98	86.15	136.77	177.79	True	no
949	Aragonite	1.3851	1.328	5	366.89	93.84	1.9261	2.1036	133.41	0.56	1.23	73.57	15.24	23.76	True	no
950	Aragonite	5.2488	2.5851	7	401.82	94.31	4.2276	2.6744	163.33	0.84	3.16	27.61	6.57	120.30	True	no
951	Aragonite	0.8019	1.0105	5	423.82	92.82	1.3615	1.8155	97.628	0.27	0.44	84.39	104.58	108.63	True	no
952	Aragonite	1.1664	1.2186	3	522.25	92.94	1.4712	1.4573	38.465	0.35	1.34	119.77	84.54	114.12	True	no
953	Aragonite	0.729	0.96343	3	563.50	92.00	1.2312	1.633	153.43	0.62	1.71	177.35	74.99	87.20	True	no
954	Aragonite	3.0618	1.9744	3	30.95	97.57	3.312	2.8137	64.251	0.95	2.11	67.93	134.77	36.80	True	no
955	Aragonite	17.059	4.6604	7	95.04	108.71	10.587	5.161	45.81	1.31	4.42	104.68	154.78	65.84	True	no
956	Aragonite	45.708	7.6287	19	123.45	108.68	10.045	1.7337	44.334	2.87	7.24	58.95	59.13	15.66	True	no
957	Aragonite	2.3328	1.7234	6	315.59	96.59	2.0856	1.4645	38.709	0.55	1.52	86.56	29.63	42.46	True	no
958	Aragonite	1.1664	1.2186	4	418.19	94.25	1.4871	1.4891	32.183	0.34	1.10	100.04	93.45	67.42	True	no
959	Aragonite	4.0095	2.2594	6	451.49	95.62	3.2064	2.0139	153.48	0.63	1.42	18.43	116.80	77.02	True	no
960	Aragonite	1.3122	1.2926	5	457.22	96.50	2.5387	3.8576	85.567	1.04	1.87	112.45	125.45	40.02	True	no
961	Aragonite	11.445	3.8174	8	541.55	100.79	4.5948	1.4487	89.126	1.02	2.08	116.64	80.02	116.07	True	no
962	Aragonite	10.498	3.6559	4	3.94	99.28	3.8064	2.168	65.057	0.80	1.64	45.97	56.87	7.07	True	edge
963	Aragonite	1.0935	1.18	4	39.20	94.27	1.391	1.3897	165.42	0.57	1.21	67.46	135.87	35.33	True	no
964	Aragonite	10.935	3.7313	10	36.43	101.53	5.7566	2.3802	47.653	1.24	3.18	76.39	47.63	177.15	True	no
965	Aragonite	3.4992	2.1108	4	48.69	97.25	3.0181	2.0445	67.907	0.89	2.17	69.96	48.15	178.18	True	no
966	Aragonite	2.9889	1.9508	5	172.17	97.02	3.2784	2.8243	59.826	0.57	2.06	69.02	124.42	15.41	True	no
967	Aragonite	2.5515	1.8024	5	358.77	97.37	2.5522	2.005	101.16	0.99	2.20	92.91	127.14	0.01	True	no
968	Aragonite	1.1664	1.2186	5	393.50	94.81	2.0944	2.9536	142.45	0.96	1.11	148.20	60.26	5.77	True	no
969	Aragonite	9.9144	3.5529	6	465.46	98.66	4.3629	1.5079	2.1912	1.65	3.46	170.26	73.23	103.05	True	no
970	Aragonite	12.101	3.9253	9	486.82	100.56	6.6215	2.8455	26.579	1.07	3.26	41.24	26.63	144.81	True	no
971	Aragonite	11.664	3.8537	10	520.60	104.80	5.9236	2.3627	92.304	1.56	3.74	57.78	108.56	113.82	True	no
972	Aragonite	1.6767	1.4611	4	149.13	97.30	2.1503	2.1658	49.476	0.64	2.16	64.81	124.06	10.61	True	no
973	Aragonite	1.6767	1.4611	3	164.61	96.61	2.0061	1.8851	58.914	0.98	3.63	54.31	60.61	8.48	True	no
974	Aragonite	1.7496	1.4925	6	209.46	97.79	1.8514	1.5388	62.959	0.70	1.41	50.88	47.08	13.46	True	no
975	Aragonite	2.4057	1.7502	7	229.52	97.18	2.121	1.4687	18.948	0.46	1.08	68.05	79.01	14.98	True	no
