Nr.	Phase	Area [µm²]	d [µm]	l	Xcg	Ycg	Major [µm]	Aspect ratio	Slope	GOS [°]	MOS [°]	Mean E1 [°]	Mean E2 [°]	Mean E3 [°]	In current dataset	Border grain
983	Aragonite	3.42	2.0867	5	132.61	153.82	3.6575	3.0721	109.82	0.89	1.56	77.67	35.35	60.61	True	no
984	Aragonite	2.61	1.823	5	184.10	151.55	2.5832	2.008	93.943	1.26	2.98	61.35	111.99	81.04	True	no
985	Aragonite	1.08	1.1726	4	192.67	149.50	1.3418	1.3093	142.76	0.89	1.49	167.58	93.98	150.14	True	no
986	Aragonite	1.08	1.1726	2	352.50	149.50	1.1726	1	90	0.48	1.08	27.78	140.00	40.01	True	no
987	Aragonite	2.07	1.6235	5	40.39	152.39	2.3711	2.1331	65.13	1.04	1.73	73.99	106.06	140.27	True	no
988	Aragonite	1.44	1.3541	5	79.19	150.19	1.5661	1.3377	162.75	0.74	1.26	45.65	112.07	44.66	True	no
989	Aragonite	15.03	4.3746	9	95.05	160.52	6.38	2.1271	116.22	1.30	3.79	56.73	140.59	80.10	True	no
990	Aragonite	1.08	1.1726	5	134.50	150.50	1.2672	1.1677	90	0.60	1.25	161.03	127.30	41.27	True	no
991	Aragonite	3.78	2.1938	4	190.50	152.40	2.9943	1.8629	157.64	0.94	2.59	135.71	136.79	133.02	True	no
992	Aragonite	0.9	1.0705	2	225.00	150.80	1.2039	1.2649	90	0.43	0.65	13.85	108.95	49.91	True	no
993	Aragonite	3.87	2.2198	5	372.40	153.16	2.6798	1.4574	111.37	1.12	2.27	21.22	79.74	25.54	True	no
994	Aragonite	0.9	1.0705	1	376.90	150.40	1.251	1.3657	42.254	0.26	0.26	71.90	55.82	59.55	True	no
995	Aragonite	3.06	1.9739	3	2.65	151.82	1.69	1.4661	170.67	0.41	0.88	20.38	30.92	142.77	True	edge
996	Aragonite	5.31	2.6002	7	15.71	153.44	3.208	1.5222	170.1	0.85	2.41	45.77	56.56	97.43	True	no
997	Aragonite	1.71	1.4755	5	51.68	152.00	2.0772	1.9818	41.22	0.25	0.57	107.20	88.41	75.92	True	no
998	Aragonite	1.62	1.4362	4	149.39	151.83	1.9516	1.8465	17.062	1.06	1.95	55.21	124.75	70.25	True	no
999	Aragonite	4.14	2.2959	5	157.52	154.30	3.2724	2.0315	37.786	0.96	1.94	179.81	88.71	125.66	True	no
1000	Aragonite	2.16	1.6584	3	163.75	151.92	1.8042	1.1835	146.98	0.65	1.65	132.44	111.39	112.27	True	no
1001	Aragonite	3.33	2.0591	5	179.22	153.35	2.1779	1.1188	79.144	0.90	2.55	130.73	109.01	107.79	True	no
1002	Aragonite	6.75	2.9316	6	195.28	156.52	3.3692	1.3208	44.965	1.17	2.71	36.54	135.44	46.32	True	no
1003	Aragonite	2.16	1.6584	3	207.58	152.58	2.1806	1.729	51.457	0.52	1.59	176.26	85.79	147.85	True	no
1004	Aragonite	15.21	4.4007	5	266.96	154.54	6.4017	2.1162	3.5063	0.94	2.09	99.50	158.00	107.90	True	no
1005	Aragonite	1.08	1.1726	3	343.17	151.42	1.7796	2.3031	141.57	0.66	0.99	57.04	74.62	67.26	True	no
1006	Aragonite	2.34	1.7261	4	356.35	153.81	2.3176	1.8028	59.156	1.16	2.12	32.14	136.87	41.93	True	no
1007	Aragonite	4.68	2.4411	8	7.75	155.94	2.8984	1.4098	74.452	1.00	2.14	23.31	61.81	135.69	True	no
1008	Aragonite	5.13	2.5557	8	25.32	154.86	2.9342	1.3181	89.059	0.60	1.72	135.60	45.09	95.31	True	no
1009	Aragonite	0.9	1.0705	3	76.20	152.70	1.3696	1.637	71.778	0.33	0.61	1.60	64.87	45.61	True	no
1010	Aragonite	2.7	1.8541	5	139.33	154.47	2.6949	2.1126	124.47	1.06	1.90	92.51	41.02	47.65	True	no
1011	Aragonite	1.44	1.3541	6	215.88	153.19	1.819	1.8047	32.933	0.50	1.00	36.56	133.57	49.66	True	no
1012	Aragonite	1.08	1.1726	3	47.50	153.75	1.4519	1.5331	148.91	0.46	0.78	57.34	166.85	72.27	True	no
1013	Aragonite	13.23	4.1043	7	105.49	158.79	4.8521	1.3976	10.195	0.78	2.14	16.73	144.71	9.18	True	no
1014	Aragonite	1.71	1.4755	4	115.47	154.37	1.7246	1.3661	85.768	0.96	1.29	77.28	102.20	45.53	True	no
1015	Aragonite	3.96	2.2454	9	222.91	155.30	2.4663	1.2064	154.64	0.98	2.06	74.04	133.43	90.46	True	no
1016	Aragonite	1.62	1.4362	5	245.17	154.78	2.38	2.7463	53.354	1.19	1.73	143.40	106.08	126.83	True	no
1017	Aragonite	5.22	2.578	4	335.55	155.31	3.1895	1.5306	5.2817	1.09	2.12	31.95	135.60	40.29	True	no
1018	Aragonite	3.06	1.9739	2	361.15	156.56	3.0629	2.4079	109.41	0.95	2.28	30.23	137.70	41.36	True	no
1019	Aragonite	2.34	1.7261	3	1.77	154.62	1.6324	1.7888	174.57	0.68	1.15	104.46	88.63	99.15	True	edge
1020	Aragonite	1.71	1.4755	3	53.63	155.11	1.6802	1.2966	99.802	0.70	1.24	158.62	102.81	75.98	True	no
1021	Aragonite	1.35	1.3111	4	78.67	155.87	1.7956	1.8757	76.602	1.09	2.87	120.16	140.94	92.23	True	no
1022	Aragonite	2.61	1.823	3	124.24	156.41	2.4302	1.7772	28.534	0.49	0.93	8.83	80.88	5.26	True	no
1023	Aragonite	1.17	1.2205	3	129.15	155.23	1.5361	1.584	119.58	0.77	1.95	177.40	148.29	42.03	True	no
1024	Aragonite	0.99	1.1227	3	135.82	154.64	1.7864	2.5316	122.17	0.79	1.59	160.23	127.58	39.53	True	no
1025	Aragonite	0.99	1.1227	4	168.18	154.18	1.1441	1.0385	45	0.42	1.13	3.51	99.56	49.34	True	no
1026	Aragonite	4.05	2.2708	7	240.13	157.67	3.122	1.8902	112.88	1.26	2.36	74.85	132.36	88.44	True	no
1027	Aragonite	0.99	1.1227	2	366.91	154.36	1.3364	1.4169	74.929	0.71	1.85	172.38	96.22	151.95	True	no
1028	Aragonite	2.88	1.9149	3	60.34	156.56	2.182	1.2984	74.716	0.68	1.29	156.95	101.48	63.12	True	no
1029	Aragonite	3.33	2.0591	5	164.16	157.95	2.1879	1.1291	105.25	0.86	1.83	60.96	120.12	74.37	True	no
1030	Aragonite	6.48	2.8724	6	173.68	158.85	3.4968	1.482	109.27	1.62	3.36	62.25	115.24	77.07	True	no
1031	Aragonite	0.9	1.0705	5	217.90	155.90	1.4685	1.8819	84.806	0.75	1.26	144.38	108.52	130.95	True	no
1032	Aragonite	1.8	1.5139	4	227.60	156.50	1.8269	1.4563	77.875	0.56	1.42	140.94	106.39	127.25	True	no
1033	Aragonite	0.99	1.1227	3	247.09	155.82	1.548	1.9011	50.655	0.47	1.25	75.09	129.98	89.77	True	no
1034	Aragonite	11.07	3.7543	7	343.98	160.14	5.1229	1.862	17.431	1.23	3.02	2.06	79.89	26.59	True	no
1035	Aragonite	4.5	2.3937	8	47.30	158.08	3.9955	2.7862	164.37	1.18	2.37	15.12	32.21	142.54	True	no
1036	Aragonite	1.89	1.5513	4	56.52	158.62	2.3213	2.2392	95.335	0.75	1.38	42.88	61.77	89.68	True	no
1037	Aragonite	1.44	1.3541	3	64.19	157.00	1.4831	1.1997	36.527	0.42	0.73	137.66	102.38	77.84	True	no
1038	Aragonite	7.11	3.0088	9	154.66	159.75	5.2239	3.0145	151.6	1.09	3.03	105.88	117.26	109.26	True	no
1039	Aragonite	2.34	1.7261	5	211.12	157.04	2.0146	1.3623	133.15	0.96	2.48	31.63	124.09	42.73	True	no
1040	Aragonite	1.08	1.1726	4	231.08	156.25	1.4181	1.4624	55.706	0.39	0.51	5.72	103.33	48.25	True	no
1041	Aragonite	0.9	1.0705	3	368.20	157.10	1.4327	1.7912	69.379	0.33	0.89	24.93	139.96	38.46	True	no
1042	Aragonite	15.03	4.3746	5	384.74	160.89	4.9906	1.3015	25.304	1.57	3.67	121.57	138.99	103.63	True	no
1043	Aragonite	6.12	2.7915	3	1.50	160.03	2.8218	2.0437	81.236	1.27	3.02	168.80	81.69	93.08	True	edge
1044	Aragonite	3.87	2.2198	4	20.98	159.70	2.7798	1.5682	130.36	0.56	1.32	44.40	73.79	117.64	True	no
1045	Aragonite	1.35	1.3111	4	29.80	157.73	1.5456	1.3897	165.42	0.58	1.05	153.67	66.52	31.34	True	no
1046	Aragonite	1.35	1.3111	3	182.00	159.33	2.3359	3.1744	81.285	0.97	1.99	60.09	114.18	73.04	True	no
1047	Aragonite	2.97	1.9446	5	207.91	159.27	3.0528	2.4644	146.97	0.84	1.47	121.22	143.18	111.92	True	no
1048	Aragonite	0.9	1.0705	4	214.80	157.30	1.3696	1.637	71.778	0.76	1.15	120.37	143.85	112.03	True	no
1049	Aragonite	0.9	1.0705	3	233.80	157.10	1.2312	1.3229	26.565	0.67	0.83	5.10	106.45	49.16	True	no
1050	Aragonite	5.85	2.7292	3	315.43	159.49	3.3481	1.5049	172.27	0.92	2.84	158.68	106.62	155.80	True	no
1051	Aragonite	0.99	1.1227	3	356.18	157.55	1.3961	1.5462	6.8804	0.24	1.31	26.44	138.50	37.30	True	no
1052	Aragonite	1.89	1.5513	3	370.90	159.10	1.7981	1.3436	94.154	0.59	1.00	28.93	138.34	41.44	True	no
1053	Aragonite	2.07	1.6235	3	376.48	159.52	2.3946	2.1757	74.166	0.79	1.62	166.34	87.89	147.05	True	no
1054	Aragonite	1.8	1.5139	3	12.20	159.25	1.6782	1.2289	38.078	0.86	1.59	69.59	74.09	61.05	True	no
1055	Aragonite	0.9	1.0705	4	69.30	158.20	1.3696	1.637	161.78	0.68	1.59	121.07	143.15	94.48	True	no
1056	Aragonite	3.33	2.0591	7	75.24	160.35	2.6912	1.7082	114.07	0.87	2.06	46.48	111.16	41.81	True	no
1057	Aragonite	5.4	2.6221	5	113.33	163.73	3.3537	1.6358	65.129	0.90	1.66	109.85	70.11	100.78	True	no
1058	Aragonite	4.77	2.4644	4	126.38	161.25	2.8509	1.3383	10.194	0.47	1.31	21.18	130.33	162.17	True	no
1059	Aragonite	1.53	1.3957	4	186.12	158.24	1.6821	1.4525	168.55	0.62	1.72	0.59	86.96	60.78	True	no
1060	Aragonite	1.53	1.3957	4	246.00	159.24	2.5022	3.214	29.729	0.76	1.71	72.66	128.58	83.87	True	no
1061	Aragonite	18.09	4.7993	8	253.55	164.91	5.527	1.3263	8.3555	1.68	3.79	176.10	59.98	157.80	True	no
1062	Aragonite	2.88	1.9149	5	296.06	161.53	2.9207	2.3263	123.18	0.90	1.55	162.02	109.66	159.72	True	no
1063	Aragonite	1.89	1.5513	4	304.86	159.00	1.6937	1.1921	38.953	0.97	1.87	159.53	97.90	141.10	True	no
1064	Aragonite	1.08	1.1726	4	34.83	159.17	1.4009	1.4272	45	0.45	0.80	98.24	49.10	108.99	True	no
1065	Aragonite	0.9	1.0705	3	40.50	159.70	1.4096	1.7339	37.534	0.23	0.29	108.00	121.80	88.22	True	no
1066	Aragonite	1.17	1.2205	5	65.85	159.69	1.5108	1.5322	33.165	0.50	0.91	174.74	129.05	29.16	True	no
1067	Aragonite	0.99	1.1227	5	80.64	159.82	1.511	1.8113	37.875	0.46	1.80	35.75	112.59	99.02	True	no
1068	Aragonite	3.6	2.1409	6	139.85	162.05	2.392	1.2483	121.52	1.28	2.86	81.90	86.59	133.84	True	no
1069	Aragonite	5.31	2.6002	5	148.14	161.41	3.9225	2.2758	161.7	1.58	3.16	33.41	119.01	70.24	True	no
1070	Aragonite	2.52	1.7912	4	178.89	160.89	2.2797	1.6198	73.401	0.71	1.25	0.94	89.32	62.77	True	no
1071	Aragonite	0.9	1.0705	4	215.90	159.60	1.3749	1.6496	49.837	0.79	1.47	177.29	99.32	146.59	True	no
1072	Aragonite	2.25	1.6926	5	219.80	160.20	1.9837	1.3735	23.745	0.79	1.56	119.82	143.92	110.11	True	no
1073	Aragonite	8.82	3.3511	7	278.26	161.64	10.965	10.706	170.93	1.22	3.11	2.84	120.44	23.54	True	no
1074	Aragonite	0.99	1.1227	5	36.82	160.64	1.511	1.8113	52.125	0.55	0.75	69.21	109.78	98.44	True	no
1075	Aragonite	1.71	1.4755	3	134.68	162.16	2.2017	2.2265	43.175	0.40	1.14	83.43	87.73	132.57	True	no
1076	Aragonite	1.26	1.2666	3	190.71	161.36	1.6129	1.6216	153.43	1.10	1.41	179.83	97.33	150.61	True	no
1077	Aragonite	2.88	1.9149	6	228.88	161.25	2.4998	1.7042	25.215	1.00	2.02	118.01	140.07	113.62	True	no
1078	Aragonite	2.16	1.6584	2	327.13	161.58	1.9281	1.3518	68.702	0.86	2.22	91.48	152.38	105.76	True	no
1079	Aragonite	1.8	1.5139	4	352.85	161.75	2.3168	2.342	53.718	0.85	1.71	127.34	149.27	116.59	True	no
1080	Aragonite	1.17	1.2205	4	4.08	162.69	1.7169	1.9788	57.361	0.41	0.70	106.86	64.71	86.91	True	no
1081	Aragonite	3.06	1.9739	6	29.74	161.97	2.2239	1.2694	11.655	0.67	1.39	113.10	124.15	98.63	True	no
1082	Aragonite	1.35	1.3111	3	48.00	162.67	1.9888	2.301	60.325	0.67	1.15	135.30	136.15	108.44	True	no
1083	Aragonite	2.61	1.823	5	70.48	161.86	2.3336	1.6387	0.87728	0.68	1.39	2.31	62.96	45.23	True	no
1084	Aragonite	1.62	1.4362	4	83.67	163.78	2.2177	2.3843	118.32	1.03	1.64	157.26	66.69	121.17	True	no
1085	Aragonite	2.25	1.6926	4	170.48	163.20	2.0822	1.5135	97.507	0.62	1.21	120.09	117.33	103.11	True	no
1086	Aragonite	1.98	1.5878	3	201.73	162.09	2.0193	1.6174	11.843	0.61	1.51	39.16	135.67	45.12	True	no
1087	Aragonite	5.76	2.7081	7	226.09	165.17	3.5235	1.6929	153.97	0.94	2.25	40.37	132.78	51.29	True	no
1088	Aragonite	1.53	1.3957	4	236.29	161.18	2.2809	2.6707	4.543	1.05	2.40	6.59	103.51	48.29	True	no
1089	Aragonite	0.99	1.1227	4	7.91	161.64	1.6568	2.1777	4.7312	0.47	0.78	171.77	80.81	62.67	True	no
1090	Aragonite	1.08	1.1726	3	18.75	162.67	1.2563	1.1477	109.81	0.51	0.71	113.26	58.53	85.64	True	no
1091	Aragonite	0.9	1.0705	3	40.90	162.70	1.537	2.0616	74.745	1.02	1.61	25.58	106.27	128.87	True	no
1092	Aragonite	1.89	1.5513	4	120.19	163.62	2.0391	1.7278	121.12	1.11	2.04	109.60	69.21	100.11	True	no
1093	Aragonite	2.97	1.9446	6	165.64	164.70	2.3643	1.4782	91.037	0.80	2.08	127.87	51.62	119.41	True	no
1094	Aragonite	9.81	3.5342	6	211.90	165.28	5.5783	2.4913	172.98	2.14	3.54	38.02	135.73	44.23	True	no
1095	Aragonite	1.17	1.2205	4	264.69	163.08	1.7117	1.9668	105.16	0.51	1.21	179.64	56.70	154.93	True	no
1096	Aragonite	8.37	3.2645	5	275.48	165.20	5.7887	3.1443	174.16	0.89	2.26	98.69	158.92	108.08	True	no
1097	Aragonite	1.26	1.2666	5	301.57	162.86	1.3873	1.1997	125.01	0.58	1.01	99.83	158.19	111.06	True	no
1098	Aragonite	2.97	1.9446	5	306.97	163.73	2.1809	1.2578	162.06	0.60	1.12	163.85	75.60	36.64	True	no
1099	Aragonite	0.9	1.0705	4	355.40	162.80	1.3827	1.6684	49.065	0.96	1.20	4.31	77.59	25.50	True	no
1100	Aragonite	2.16	1.6584	4	359.58	163.29	1.9838	1.431	23.286	0.94	1.91	41.34	133.50	41.50	True	no
1101	Aragonite	2.25	1.6926	5	38.96	165.96	2.4629	2.1173	107.37	1.27	2.16	13.00	106.60	80.51	True	no
1102	Aragonite	1.71	1.4755	5	43.68	165.00	2.2344	2.2931	57.34	1.04	1.87	67.68	105.67	97.16	True	no
1103	Aragonite	5.58	2.6655	8	49.13	167.15	3.1321	1.3808	34.763	1.17	2.48	52.30	120.58	48.55	True	no
1104	Aragonite	1.35	1.3111	4	64.00	164.73	1.6714	1.6252	95.965	0.38	0.78	8.85	73.50	42.79	True	no
1105	Aragonite	1.53	1.3957	5	66.12	165.94	2.6966	3.7328	88.337	0.78	2.13	119.91	139.44	94.47	True	no
1106	Aragonite	1.8	1.5139	4	78.80	165.40	2.0681	1.8661	100.33	0.69	1.37	148.59	73.77	105.94	True	no
1107	Aragonite	0.99	1.1227	4	240.09	163.82	1.3233	1.3892	148.61	0.70	1.46	144.17	112.97	123.36	True	no
1108	Aragonite	1.53	1.3957	3	8.65	165.24	1.713	1.5063	97.059	0.71	1.32	51.97	94.24	107.87	True	no
1109	Aragonite	2.07	1.6235	4	14.30	166.78	1.9315	1.4156	70.838	0.56	1.43	2.68	94.15	120.60	True	no
1110	Aragonite	1.62	1.4362	5	34.22	165.00	1.8676	1.6911	77.975	0.83	1.64	11.32	104.24	101.66	True	no
1111	Aragonite	0.9	1.0705	3	57.70	164.30	1.2064	1.27	135	0.44	1.06	30.03	115.89	25.09	True	no
1112	Aragonite	6.12	2.7915	5	90.65	168.43	3.7689	1.8229	120	0.69	2.18	85.80	77.33	94.38	True	no
1113	Aragonite	1.35	1.3111	3	117.80	164.93	1.4935	1.2976	114.66	0.58	1.08	47.82	90.40	111.83	True	no
1114	Aragonite	6.57	2.8923	5	191.75	166.97	5.9173	4.1857	164.73	0.62	2.12	165.74	114.55	175.81	True	no
1115	Aragonite	1.89	1.5513	2	198.00	165.10	2.1335	1.8915	150.75	1.10	2.51	160.87	112.52	166.63	True	no
1116	Aragonite	1.17	1.2205	3	235.00	164.00	1.648	1.8232	165.13	0.44	1.07	69.98	130.67	79.54	True	no
1117	Aragonite	3.24	2.0311	5	314.83	165.11	2.7998	1.9002	170.39	0.84	2.30	169.77	52.68	14.80	True	no
1118	Aragonite	5.58	2.6655	4	325.60	166.06	3.4693	1.6941	176.54	1.23	2.76	158.14	105.50	153.03	True	no
1119	Aragonite	24.12	5.5417	10	339.36	170.02	9.064	2.6752	7.1218	2.13	4.30	141.92	150.25	136.70	True	no
1120	Aragonite	4.77	2.4644	6	371.40	167.09	3.3821	1.8834	52.306	1.40	3.15	9.91	78.79	22.29	True	no
1121	Aragonite	1.53	1.3957	2	393.47	164.76	1.5394	1.2164	31.586	0.79	1.40	5.27	77.22	42.07	True	no
1122	Aragonite	1.44	1.3541	4	5.44	166.25	1.6798	1.5391	100.43	0.49	0.76	113.23	76.47	103.28	True	no
1123	Aragonite	1.98	1.5878	5	60.27	167.27	2.4541	2.389	80.329	0.67	1.33	99.72	136.64	44.34	True	no
1124	Aragonite	4.5	2.3937	7	136.84	168.08	3.5349	2.1809	144.62	0.86	1.61	173.20	53.78	21.70	True	no
1125	Aragonite	3.15	2.0027	5	147.94	166.14	2.6012	1.687	179.85	0.68	1.28	108.63	140.69	147.74	True	no
1126	Aragonite	0.99	1.1227	4	160.27	165.64	1.5395	1.8802	103.28	0.36	0.84	33.06	117.02	71.18	True	no
1127	Aragonite	0.9	1.0705	5	162.40	166.20	2.0008	3.4934	85.935	0.33	0.86	77.63	93.83	136.47	True	no
1128	Aragonite	3.51	2.114	5	362.77	169.08	3.1607	2.2354	71.48	1.54	2.80	175.03	90.75	152.77	True	no
1129	Aragonite	3.6	2.1409	5	18.80	169.95	2.6963	1.586	89.876	1.02	1.68	133.20	80.63	113.70	True	no
1130	Aragonite	5.04	2.5332	7	40.07	171.13	3.7626	2.2061	136.74	1.01	2.37	131.96	92.37	106.81	True	no
1131	Aragonite	1.44	1.3541	3	70.44	166.94	1.7435	1.6579	101.45	0.54	0.87	90.46	95.36	124.97	True	no
1132	Aragonite	1.35	1.3111	4	73.73	166.80	1.781	1.8454	53.778	0.54	0.77	21.01	75.69	44.10	True	no
1133	Aragonite	22.59	5.3631	10	123.23	179.31	7.5891	2.0024	75.263	1.82	4.33	66.52	152.68	139.16	True	no
1134	Aragonite	1.8	1.5139	4	142.05	167.05	1.8094	1.4285	137.21	0.51	1.18	58.96	19.81	125.67	True	no
1135	Aragonite	2.61	1.823	6	176.97	167.03	2.5044	1.8873	173.39	0.42	0.94	109.98	171.38	120.10	True	no
1136	Aragonite	6.57	2.8923	7	237.16	168.99	3.2851	1.2901	179.52	0.97	2.68	153.20	122.18	156.19	True	no
1137	Aragonite	3.96	2.2454	6	283.82	169.23	3.1987	2.0292	25.327	0.83	1.74	160.99	107.16	159.08	True	no
1138	Aragonite	12.78	4.0339	10	296.87	171.59	6.1934	2.3573	171.51	1.91	4.40	99.66	157.11	110.71	True	no
1139	Aragonite	2.43	1.759	6	302.07	167.26	1.8088	1.0575	23.593	0.50	1.29	7.31	133.09	30.08	True	no
1140	Aragonite	4.95	2.5105	5	357.62	169.65	3.0459	1.472	87.703	1.34	2.51	132.67	144.33	131.11	True	no
1141	Aragonite	0.9	1.0705	1	399.10	166.40	1.251	1.3657	137.75	0.16	0.81	178.16	94.66	148.14	True	no
1142	Aragonite	0.9	1.0705	1	22.00	167.50	1.3679	1.633	63.435	0.24	0.81	18.54	116.94	89.32	True	no
1143	Aragonite	2.61	1.823	5	55.28	168.69	2.3443	1.6537	29.597	0.69	1.55	51.11	49.54	144.50	True	no
1144	Aragonite	1.44	1.3541	5	68.19	169.44	1.6001	1.3964	88.977	0.60	1.36	29.49	123.24	100.98	True	no
1145	Aragonite	1.62	1.4362	4	153.33	167.94	1.9054	1.7601	45.725	0.91	1.95	165.03	87.48	124.07	True	no
1146	Aragonite	1.35	1.3111	5	158.27	168.07	1.5914	1.4733	117.55	0.29	1.08	46.50	122.70	76.83	True	no
1147	Aragonite	3.15	2.0027	6	170.83	169.43	2.644	1.743	121.51	0.80	1.94	174.21	60.11	171.56	True	no
1148	Aragonite	8.91	3.3682	11	270.69	173.34	5.2168	2.3989	144.7	1.74	3.50	98.46	155.54	109.78	True	no
1149	Aragonite	1.17	1.2205	3	298.23	167.69	1.9166	2.4658	125.03	0.60	1.29	159.76	106.04	157.49	True	no
1150	Aragonite	2.52	1.7912	5	395.71	168.93	1.8564	1.074	25.324	0.53	1.22	7.19	115.53	40.42	True	no
1151	Aragonite	2.07	1.6235	3	74.96	170.57	2.3388	2.0755	63.603	1.09	1.44	68.62	119.43	53.32	True	no
1152	Aragonite	0.9	1.0705	3	83.20	168.50	1.2526	1.3693	90	0.57	0.67	25.04	97.30	78.94	True	no
1153	Aragonite	2.79	1.8848	5	110.77	169.74	2.3475	1.5513	174.46	1.00	2.52	70.31	19.43	140.98	True	no
1154	Aragonite	9.63	3.5016	6	183.64	171.73	5.3244	2.3121	22.789	0.89	2.15	170.60	50.51	175.22	True	no
1155	Aragonite	2.52	1.7912	4	224.82	170.21	2.725	2.3144	143.67	0.78	2.05	2.67	129.38	27.77	True	no
1156	Aragonite	3.24	2.0311	5	308.83	168.81	2.8911	2.0261	3.629	0.70	1.47	158.31	104.42	156.24	True	no
1157	Aragonite	6.12	2.7915	6	319.71	171.34	3.6016	1.6647	134.36	1.49	2.40	139.61	156.95	166.06	True	no
1158	Aragonite	1.71	1.4755	4	376.32	169.42	1.8591	1.5875	73.124	0.78	1.25	7.43	65.41	27.00	True	no
1159	Aragonite	1.35	1.3111	4	10.27	169.67	1.4361	1.1999	84.116	0.69	1.01	120.22	62.17	77.92	True	no
1160	Aragonite	3.42	2.0867	5	30.89	171.61	2.3534	1.2719	159.85	0.93	1.91	124.49	76.99	94.04	True	no
1161	Aragonite	2.34	1.7261	9	62.96	171.50	2.4762	2.0581	70.829	0.90	1.59	100.60	136.36	43.51	True	no
1162	Aragonite	4.23	2.3207	9	116.21	171.60	3.3851	2.1276	31.224	0.59	1.54	22.90	130.06	165.60	True	no
1163	Aragonite	7.83	3.1574	8	152.26	172.63	3.9371	1.5548	177.56	1.62	3.63	106.30	120.26	106.84	True	no
1164	Aragonite	1.44	1.3541	2	209.75	168.94	2.0929	2.389	0.34052	1.05	2.09	89.28	163.28	101.68	True	no
1165	Aragonite	9.45	3.4687	7	386.18	173.02	5.2679	2.3064	165.51	1.48	5.34	135.44	147.00	124.97	True	no
1166	Aragonite	2.43	1.759	3	388.56	170.15	1.9038	1.1714	168.18	0.97	1.54	30.25	131.01	37.01	True	no
1167	Aragonite	0.99	1.1227	2	4.09	171.27	1.598	2.0258	65.663	0.50	1.28	134.86	76.06	70.62	True	no
1168	Aragonite	1.35	1.3111	3	80.87	171.87	1.7772	1.8375	73.963	0.33	1.09	86.05	101.93	112.72	True	no
1169	Aragonite	2.88	1.9149	5	104.91	173.66	3.1604	2.7239	79.153	1.13	1.75	162.75	68.83	100.47	True	no
1170	Aragonite	1.53	1.3957	4	131.00	171.94	2.2293	2.551	88.958	0.91	2.04	27.55	121.47	117.35	True	no
1171	Aragonite	2.25	1.6926	3	134.60	171.88	1.9994	1.3954	146.67	0.58	0.96	13.84	65.79	161.23	True	no
1172	Aragonite	0.99	1.1227	5	160.82	170.82	1.1441	1.0385	45	0.35	0.68	174.51	60.81	171.29	True	no
1173	Aragonite	10.17	3.5985	14	165.44	176.81	4.3991	1.4945	105.71	1.33	3.34	107.04	115.00	106.50	True	no
1174	Aragonite	2.52	1.7912	4	174.64	172.61	2.7929	2.4311	63.623	0.92	1.63	166.03	123.45	171.32	True	no
1175	Aragonite	1.98	1.5878	2	221.18	171.73	1.803	1.2894	127.92	0.57	1.09	178.38	62.26	156.88	True	no
1176	Aragonite	2.88	1.9149	6	230.81	172.25	2.0271	1.1206	88.503	0.81	1.38	112.02	153.24	124.50	True	no
1177	Aragonite	2.61	1.823	4	273.62	170.21	3.4023	3.4834	2.7217	0.75	1.35	158.94	106.89	157.25	True	no
1178	Aragonite	6.12	2.7915	6	6.93	175.96	3.0635	1.2044	81.387	1.38	3.80	13.87	77.86	111.59	True	no
1179	Aragonite	1.17	1.2205	4	12.46	172.46	1.5397	1.5915	86.864	0.47	0.78	17.91	110.25	85.69	True	no
1180	Aragonite	0.99	1.1227	4	45.82	171.91	1.5395	1.8802	103.28	0.43	0.66	132.71	89.62	103.40	True	no
1181	Aragonite	3.51	2.114	7	85.33	173.69	2.5757	1.4845	73.577	0.66	1.50	19.31	115.22	88.87	True	no
1182	Aragonite	2.7	1.8541	6	99.43	174.47	2.916	2.4734	110.09	0.44	1.03	101.37	91.20	113.90	True	no
1183	Aragonite	1.08	1.1726	3	102.67	172.42	1.9708	2.8245	77.772	0.64	1.14	50.36	109.38	104.73	True	no
1184	Aragonite	0.9	1.0705	2	121.50	172.10	1.2734	1.4151	94.44	0.70	1.06	102.53	94.81	162.59	True	no
1185	Aragonite	3.78	2.1938	4	202.74	173.43	2.6069	1.412	136.18	1.11	1.84	93.26	166.27	106.09	True	no
1186	Aragonite	2.25	1.6926	4	212.68	172.24	2.3585	1.9416	162.56	0.67	1.93	161.25	111.74	162.06	True	no
1187	Aragonite	4.5	2.3937	5	244.36	174.02	2.796	1.3644	6.8228	0.79	1.95	83.75	157.07	98.16	True	no
1188	Aragonite	9.27	3.4355	7	261.05	176.05	4.9304	2.0595	135.41	1.19	2.30	60.07	154.92	76.45	True	no
1189	Aragonite	2.97	1.9446	4	316.00	174.24	3.1476	2.62	147.17	1.09	2.26	161.25	43.00	169.51	True	no
1190	Aragonite	1.35	1.3111	3	364.53	171.73	1.5409	1.3813	158.39	0.91	1.54	131.71	143.00	129.59	True	no
1191	Aragonite	3.42	2.0867	4	23.32	174.24	3.128	2.247	16.281	1.12	1.77	17.89	113.13	86.71	True	no
1192	Aragonite	2.16	1.6584	5	53.92	172.92	2.1502	1.681	19.632	0.51	1.21	154.72	34.74	57.55	True	no
1193	Aragonite	1.98	1.5878	6	58.27	173.95	1.7874	1.2673	81.824	0.77	1.16	176.06	78.64	58.04	True	no
