"","Nr.","Phase","Area","d","l","Xcg","Ycg","Major","Aspect_ratio","Slope","GOS","MOS","Mean_E1","Mean_E2","Mean_E3","In_current_dataset","Border_grain","Log_Area","Log_Major","Minor","Log_Minor"
"1635",1635,"Aragonite",33.388,6.52,11,374.52,195.64,12.767,3.8341,176.97,2.24,6.36,16.54,136.5,22.64,"True","no",3.50819655398849,2.54686371683821,2.61517976031957,0.961332837150276
"1636",1636,"Aragonite",0.841,1.0348,5,420.4,189.5,1.8107,3.0619,90,1.17,2.61,29.75,50.51,134.89,"True","no",-0.173163619009189,0.59371351084446,0.464461258076987,-0.766877129853649
"1637",1637,"Aragonite",4.1209,2.2906,9,426.16,192.22,3.7937,2.7431,115.14,2.52,4.09,25.21,47.97,138.86,"True","no",1.41607158610739,1.33334179616716,1.08624825368374,0.0827297899402358
"1638",1638,"Aragonite",2.2707,1.7003,5,461.22,189.52,2.0712,1.4838,136.15,0.73,1.16,7.59,56.88,173.24,"True","no",0.820088154001094,0.728128149455191,1.09632097334878,0.0919600045459036
"1639",1639,"Aragonite",1.3456,1.3089,3,493.69,189.5,1.5375,1.3798,100.85,0.24,1.17,22.42,128.58,104.22,"True","no",0.296840010236546,0.430157720698536,0.875186991869919,-0.13331771046199
"1640",1640,"Aragonite",1.9343,1.5693,4,509.43,189.61,1.9424,1.5319,96.161,0.48,1.82,136.57,51.11,69.43,"True","no",0.659745503925915,0.663924321883042,0.995829901153213,-0.00417881795712701
"1641",1641,"Aragonite",1.4297,1.3492,5,513.41,189.12,1.5278,1.2823,74.828,0.43,0.91,87.34,111.53,116.68,"True","no",0.357464632052981,0.423828792125122,0.935790024872365,-0.066364160072141
"1642",1642,"Aragonite",1.2615,1.2674,5,517.47,189.33,1.5137,1.4266,121.85,0.59,0.98,157.55,83.63,126.41,"True","no",0.232301489098975,0.414556984786382,0.833388386073859,-0.182255495687407
"1643",1643,"Aragonite",17.072,4.6623,13,521.37,196.69,6.2614,1.8036,21.196,3.38,6.93,159.02,36.13,85.35,"True","no",2.8374396945594,1.83440380228035,2.7265467786757,1.00303589227905
"1644",1644,"Aragonite",2.1866,1.6686,4,601.69,190.15,2.3335,1.9558,39.573,0.91,1.21,140.69,42.47,139.85,"True","no",0.782347826018247,0.847369286407733,0.937047353760446,-0.0650214603894859
"1645",1645,"Aragonite",2.1866,1.6686,5,673.77,190.38,2.3786,2.0322,89.557,0.75,1.23,125.59,35.46,76.83,"True","no",0.782347826018247,0.866512079311008,0.919280248885899,-0.0841642532927606
"1646",1646,"Aragonite",3.0276,1.9634,7,702.97,192.72,4.2249,4.6305,89.744,0.72,1.47,105.65,118.91,21.5,"True","no",1.10777022645288,1.44099559188998,0.716608677128453,-0.333225365437102
"1647",1647,"Aragonite",1.4297,1.3492,4,38.94,191.06,1.996,2.1886,100.97,0.71,1.93,99.84,108.4,16.87,"True","no",0.357464632052981,0.691145177889272,0.716282565130261,-0.333680545836291
"1648",1648,"Aragonite",2.2707,1.7003,4,82.96,191.37,2.0798,1.4961,84.685,1,2.09,109.02,98.82,162.01,"True","no",0.820088154001094,0.732271735243995,1.09178767189153,0.0878164187570991
"1649",1649,"Aragonite",1.8502,1.5348,3,161.68,189.82,1.8873,1.512,152.69,0.72,1.23,27.55,73.57,85.88,"True","no",0.615293741355081,0.635147236261957,0.980342287924548,-0.0198534949068754
"1650",1650,"Aragonite",1.8502,1.5348,6,216.82,189.59,1.7195,1.255,2.0273,0.69,1.13,162.09,51.22,24.57,"True","no",0.615293741355081,0.542033550890184,1.07601046815935,0.0732601904648974
"1651",1651,"Aragonite",1.8502,1.5348,4,225.14,190.41,1.8061,1.3847,138.65,0.49,0.61,87.57,53.81,84.28,"True","no",0.615293741355081,0.591169824447481,1.02441725264382,0.0241239169076004
"1652",1652,"Aragonite",1.1774,1.2244,2,238.79,189.29,1.451,1.4044,35.604,0.52,1.24,102.59,114.43,102.02,"True","no",0.163308617612024,0.372252973902051,0.811440385940731,-0.208944356290027
"1653",1653,"Aragonite",2.9435,1.9359,5,287.46,191.71,2.0589,1.131,39.169,0.93,1.71,47.53,50.05,76.42,"True","no",1.07959934948618,0.722171859600562,1.42964689882947,0.357427489885617
"1654",1654,"Aragonite",1.0933,1.1798,4,313.54,189.85,1.2713,1.1611,13.776,0.23,0.57,69.18,150.81,108.56,"True","no",0.089200645458302,0.24003999897394,0.859985841264847,-0.150839353515638
"1655",1655,"Aragonite",1.0933,1.1798,4,322.46,190.85,1.7599,2.2249,83.454,0.95,1.44,129.77,102.51,37.87,"True","no",0.089200645458302,0.565256989254028,0.621228478890846,-0.476056343795726
"1656",1656,"Aragonite",2.523,1.7923,4,325.8,191.87,2.4445,1.8602,99.09,1.3,2.21,120.78,129.54,88.02,"True","no",0.925448669658921,0.893840603036563,1.03211290652485,0.0316080666223576
"1657",1657,"Aragonite",1.5138,1.3883,4,610.94,189.56,1.5381,1.2274,152.75,0.72,0.93,147.35,107.25,14.64,"True","no",0.41462304589293,0.430547888475628,0.984201287302516,-0.0159248425826975
"1658",1658,"Aragonite",10.765,3.7022,9,633.1,192.25,6.6881,3.2635,177.87,1.91,4,123.47,42.34,83.05,"True","no",2.37630013081633,1.90032982782373,1.60957521568158,0.475970302992598
"1659",1659,"Aragonite",1.9343,1.5693,4,646.52,189.43,2.2006,1.9663,13.057,0.69,1.21,46.78,66.13,133.52,"True","no",0.659745503925915,0.788730050453675,0.878987548850313,-0.12898454652776
"1660",1660,"Aragonite",1.5979,1.4264,4,665.84,189.26,1.6897,1.4033,169.04,0.64,1.4,4.94,106.9,40.75,"True","no",0.468690267163206,0.524550998384467,0.945670829141268,-0.0558607312212611
"1661",1661,"Aragonite",1.5979,1.4264,3,688.74,192.05,2.4369,2.9189,72.146,0.45,1.05,20.99,72.2,40.38,"True","no",0.468690267163206,0.890726739742881,0.655710123517584,-0.422036472579675
"1662",1662,"Aragonite",1.5979,1.4264,2,32.63,190.95,1.561,1.1976,13.283,0.75,1.41,167.55,48.17,178.14,"True","no",0.468690267163206,0.445326641533295,1.02363869314542,0.0233636256299109
"1663",1663,"Aragonite",1.0933,1.1798,4,130.62,190.77,1.3038,1.2212,172.98,0.79,1.02,172.77,97.08,150.34,"True","no",0.089200645458302,0.265283077508302,0.838548857186685,-0.17608243205
"1664",1664,"Aragonite",2.1025,1.6361,5,180.44,193.6,2.7582,2.8419,87.304,1.12,2.47,91.27,54.24,41.19,"True","no",0.743127112864966,1.0145782930581,0.762272496555725,-0.271451180193134
"1665",1665,"Aragonite",1.682,1.4634,4,271.05,191.9,1.747,1.4252,83.905,0.89,1.25,170.31,104.67,114.47,"True","no",0.519983561550756,0.55790003115192,0.962793360045793,-0.0379164696011632
"1666",1666,"Aragonite",0.9251,1.0853,3,274.36,190.82,1.682,2.4018,97.973,0.51,0.88,100.89,117.21,81.89,"True","no",-0.0778534392048641,0.519983561550756,0.55,-0.59783700075562
"1667",1667,"Aragonite",0.841,1.0348,4,329.2,191.1,1.5368,2.2057,110.17,0.97,1.78,9.84,72.58,55.85,"True","no",-0.173163619009189,0.42970233247221,0.547241020301926,-0.602865951481399
"1668",1668,"Aragonite",1.0092,1.1336,4,339.17,191.33,1.9396,2.9278,101.11,1.27,1.98,129.71,88.4,13.09,"True","no",0.00915793778476572,0.66248176624906,0.520313466694164,-0.653323828464294
"1669",1669,"Aragonite",5.2983,2.5973,5,447.7,195.89,4.4178,2.893,106.8,0.47,1.49,84.64,15.41,21.75,"True","no",1.6673860143883,1.48564183462059,1.19930734754855,0.181744179767709
"1670",1670,"Aragonite",1.0933,1.1798,3,456.46,191.54,1.7243,2.1358,96.497,0.49,0.97,8.43,56.84,173.15,"True","no",0.089200645458302,0.544821171023949,0.634054398886505,-0.455620525565647
"1671",1671,"Aragonite",1.0933,1.1798,3,486.54,190.46,1.3677,1.3438,168.07,0.67,0.91,63.31,168.12,18.48,"True","no",0.089200645458302,0.313130496905368,0.799371207136068,-0.223929851447066
"1672",1672,"Aragonite",1.7661,1.4996,5,506.9,192.33,2.367,2.4915,128.76,1,1.59,5.4,42.43,138.36,"True","no",0.568773725720188,0.861623330531847,0.746134347275032,-0.292849604811659
"1673",1673,"Aragonite",3.6163,2.1458,5,595.56,193.77,2.9867,1.9374,116.07,0.64,1.47,140.45,49.71,35,"True","no",1.28545140369033,1.09416909897073,1.2108012187364,0.191282304719593
"1674",1674,"Aragonite",8.3259,3.2559,8,608.2,196.83,5.3431,2.6931,117.91,1.12,2.49,70.07,142.25,134.68,"True","no",2.11937113813136,1.6758060088776,1.55825269974359,0.443565129253754
"1675",1675,"Aragonite",1.682,1.4634,5,670,191.5,1.7358,1.4069,43.699,0.39,0.78,73.68,141.66,84.96,"True","no",0.519983561550756,0.551468402228007,0.969005645811729,-0.0314848406772511
"1676",1676,"Aragonite",4.0368,2.2671,4,680.96,191.33,3.0288,1.7848,174.8,0.47,0.95,41.25,61.21,139.56,"True","no",1.39545229890466,1.10816650147292,1.33280507131537,0.287285797431735
"1677",1677,"Aragonite",1.0933,1.1798,4,700.23,192.69,2.7237,5.3291,102.8,0.83,1.63,86.58,68.44,19.28,"True","no",0.089200645458302,1.00199125006368,0.401402503946837,-0.912790604605382
"1678",1678,"Aragonite",1.0092,1.1336,3,705.42,192,2.1536,3.6095,90,0.59,1.21,16.82,19,78.76,"True","no",0.00915793778476572,0.767140860468272,0.468610698365528,-0.757982922683506
"1679",1679,"Aragonite",26.239,5.78,6,714.14,197.42,5.0704,1.5391,2.6388,0.9,2.63,34.9,75.66,12.26,"True","edge",3.2672468535936,1.62341970995452,5.17493688860839,1.64382714363908
"1680",1680,"Aragonite",2.3548,1.7315,4,27.89,193.11,1.9184,1.2274,84.179,0.56,1.89,165.41,132.79,54.89,"True","no",0.856455798171969,0.651491505291113,1.22748123436197,0.204964292880857
"1681",1681,"Aragonite",3.8686,2.2194,5,65.52,193.26,2.735,1.5186,163.71,0.84,1.99,10.87,45.14,127.05,"True","no",1.35289268448586,1.00613143587394,1.414478976234,0.346761248611916
"1682",1682,"Aragonite",1.5138,1.3883,4,95,192.28,1.769,1.6235,55.144,0.89,1.32,100.52,96.12,161.77,"True","no",0.41462304589293,0.570414415177648,0.855737704918033,-0.155791369284718
"1683",1683,"Aragonite",2.1866,1.6686,2,104.54,195.08,3.0085,3.2511,85.636,0.92,1.49,101.66,95.63,159.06,"True","no",0.782347826018247,1.10144161567827,0.726807379092571,-0.319093789660022
"1684",1684,"Aragonite",6.3075,2.8339,7,211.13,198.15,3.9712,1.9637,79.014,1.16,3.32,116.64,57.43,13.42,"True","no",1.84173940153308,1.37906831602815,1.58831083803384,0.462671085504925
"1685",1685,"Aragonite",1.3456,1.3089,4,231,191.25,1.3876,1.1239,90,0.79,1.12,18.87,73.29,118.04,"True","no",0.296840010236546,0.327575636113458,0.969731911213606,-0.030735625876911
"1686",1686,"Aragonite",2.0184,1.6031,6,260.29,191.63,1.7751,1.2261,13.392,0.57,1.15,141.12,112.1,153.08,"True","no",0.702305118344711,0.573856759368621,1.13706270069292,0.12844835897609
"1687",1687,"Aragonite",1.5979,1.4264,4,309.21,192.74,1.8919,1.7592,48.803,0.54,1.5,49.45,81.78,6.61,"True","no",0.468690267163206,0.637581615110237,0.844600665997146,-0.168891347947031
"1688",1688,"Aragonite",1.0092,1.1336,3,422.5,191.67,1.297,1.3093,52.762,0.59,1.26,168.87,78.82,30.73,"True","no",0.00915793778476572,0.260053905334307,0.7781033153431,-0.250895967549541
"1689",1689,"Aragonite",2.523,1.7923,5,486.37,193.8,3.4687,3.7454,146.64,0.91,2.81,41.68,92.41,145.61,"True","no",0.925448669658921,1.2437798839943,0.727361835846282,-0.318331214335384
"1690",1690,"Aragonite",0.841,1.0348,2,490.9,192.1,1.4196,1.8819,95.194,0.8,1.13,85.51,42.38,126.65,"True","no",-0.173163619009189,0.350375141790204,0.592420400112708,-0.523538760799393
"1691",1691,"Aragonite",2.1866,1.6686,4,560.54,194.08,2.7739,2.7638,80.042,0.53,0.94,122.82,142.39,59.24,"True","no",0.782347826018247,1.02025427221618,0.788276433901727,-0.237906446197934
"1692",1692,"Aragonite",1.5979,1.4264,3,620.42,192.42,1.7622,1.5263,84.418,0.91,1.25,133.94,56.09,17.83,"True","no",0.468690267163206,0.566563028450492,0.906764271932811,-0.0978727612872865
"1693",1693,"Aragonite",1.3456,1.3089,3,691.5,192.69,1.8282,1.9508,63.584,0.52,1.05,130.82,141.52,93.78,"True","no",0.296840010236546,0.603331876237581,0.736024504977574,-0.306491866001035
"1694",1694,"Aragonite",1.2615,1.2674,3,78.87,192.87,1.5843,1.5626,45,0.61,0.9,66.97,64.21,153.9,"True","no",0.232301489098975,0.46014266939886,0.796250710092785,-0.227841180299885
"1695",1695,"Aragonite",1.4297,1.3492,3,110.59,193.12,1.5278,1.2823,105.17,0.43,0.54,51.89,47.33,71.21,"True","no",0.357464632052981,0.423828792125122,0.935790024872365,-0.066364160072141
"1696",1696,"Aragonite",2.2707,1.7003,5,129.04,194.81,2.1986,1.672,117.62,0.64,1,144.04,109.59,106.84,"True","no",0.820088154001094,0.787820794162626,1.03279359592468,0.0322673598384682
"1697",1697,"Aragonite",2.8594,1.9081,4,139.18,194.15,2.2993,1.4522,175.12,1.57,2.7,3.05,89.88,62.95,"True","no",1.05061181261293,0.832604728785818,1.24359587700605,0.218007083827108
"1698",1698,"Aragonite",1.0092,1.1336,0,146.58,192.83,1.3744,1.4701,103.17,0.62,0.7,54.89,106.92,63.24,"True","no",0.00915793778476572,0.318017272247854,0.734284051222352,-0.308859334463088
"1699",1699,"Aragonite",2.7753,1.8798,5,153.97,193.45,2.3576,1.573,154.56,0.87,1.81,133.3,127.54,144.69,"True","no",1.02075884946325,0.857644152441348,1.17717170003393,0.163114697021898
"1700",1700,"Aragonite",3.4481,2.0953,5,184.9,194.17,2.5387,1.4681,122.08,0.79,2.3,18.97,134.75,19.61,"True","no",1.23782335470107,0.931652138986854,1.35821483436404,0.306171215714219
"1701",1701,"Aragonite",1.1774,1.2244,6,200.93,192.5,1.5541,1.6111,16.915,0.47,0.76,30.9,46.91,171.38,"True","no",0.163308617612024,0.440896599939429,0.757608905475838,-0.277587982327405
"1702",1702,"Aragonite",2.3548,1.7315,6,206.39,194.89,2.6527,2.347,100.16,0.74,1.86,121.95,47.79,154.04,"True","no",0.856455798171969,0.975577989229026,0.887699325215818,-0.119122191057056
"1703",1703,"Aragonite",6.1393,2.7959,6,254,197.1,3.3769,1.4588,100.59,0.97,2.46,102.88,89.57,97.58,"True","no",1.81471072914516,1.21695812888325,1.81802836921437,0.597752600261902
"1704",1704,"Aragonite",1.0092,1.1336,3,255.5,192,1.3265,1.3693,180,0.4,0.61,171.75,54.87,148.58,"True","no",0.00915793778476572,0.282543894595657,0.760799095363739,-0.273385956810892
"1705",1705,"Aragonite",5.6347,2.6785,7,314.93,195.18,2.9684,1.2282,38.208,1.3,3.18,29.61,69.81,111.23,"True","no",1.72894390738773,1.08802308711384,1.89822800161703,0.64092082027389
"1706",1706,"Aragonite",3.1958,2.0172,5,332.87,194.53,2.5547,1.6039,104.33,1.29,2.31,53.85,102.89,53.73,"True","no",1.16183744772315,0.937934799932027,1.25094923082945,0.223902647791125
"1707",1707,"Aragonite",1.0092,1.1336,3,336.92,192.92,1.631,2.0702,72.007,0.74,1.87,152.26,148.73,24.01,"True","no",0.00915793778476572,0.489193323638877,0.618761496014715,-0.480035385854111
"1708",1708,"Aragonite",3.1958,2.0172,5,459.55,195.76,2.6315,1.7018,95.746,1.2,3.6,0.8,120,173.9,"True","no",1.16183744772315,0.967554025811697,1.214440433213,0.194283421911455
"1709",1709,"Aragonite",0.9251,1.0853,3,480.09,192.64,1.2919,1.4169,74.929,0.36,0.53,41.68,53.09,6.66,"True","no",-0.0778534392048641,0.256114002984119,0.716077095750445,-0.333967442188983
"1710",1710,"Aragonite",2.6912,1.8511,3,498.28,193.63,2.004,1.172,130.35,0.77,2.32,149.71,66.79,69.44,"True","no",0.989987190796492,0.695145183222618,1.34291417165669,0.294842007573873
"1711",1711,"Aragonite",0.841,1.0348,3,516.5,192.3,1.3626,1.7339,142.47,0.58,1.16,39.98,124.64,76.87,"True","no",-0.173163619009189,0.309394639357431,0.617202407162777,-0.48255825836662
"1712",1712,"Aragonite",1.3456,1.3089,5,615.5,191.81,2.1972,2.8179,174.2,0.86,1.31,19.15,16.49,123.91,"True","no",0.296840010236546,0.787183822486328,0.612415801929729,-0.490343812249782
"1713",1713,"Aragonite",9.0828,3.4007,5,664.99,197.44,4.0941,1.4494,113.32,0.61,2.91,27.64,113.2,82.68,"True","no",2.20638251512099,1.40954691293004,2.21850956254122,0.796835602190944
"1714",1714,"Aragonite",1.4297,1.3492,3,698.41,193.94,1.9457,2.0796,113.53,0.63,1.35,18.27,17.18,76.35,"True","no",0.357464632052981,0.665621809495193,0.734799814976615,-0.308157177442212
"1715",1715,"Aragonite",1.5979,1.4264,3,107.32,195.21,2.0514,2.0684,79.928,0.77,2.36,132.25,37.5,144.62,"True","no",0.468690267163206,0.718522486891174,0.778931461440967,-0.249832219727968
"1716",1716,"Aragonite",1.1774,1.2244,2,124.07,194.14,1.6115,1.7322,82.839,0.4,0.94,129.84,105.33,105.22,"True","no",0.163308617612024,0.477165422273355,0.730623642569035,-0.313856804661331
"1717",1717,"Aragonite",1.1774,1.2244,3,161.86,193.5,1.6112,1.7318,159.91,0.31,1.11,172.36,85.54,89.36,"True","no",0.163308617612024,0.476979242982161,0.730759682224429,-0.313670625370137
"1718",1718,"Aragonite",1.0092,1.1336,1,175.33,194.25,1.7828,2.4735,87.576,0.54,1,111.03,40.8,23.8,"True","no",0.00915793778476572,0.578185162090264,0.566075835763967,-0.569027224305498
"1719",1719,"Aragonite",1.7661,1.4996,2,218.38,193.76,1.5882,1.1218,165.96,0.55,1.25,106.74,41.03,104.43,"True","no",0.568773725720188,0.462601299478974,1.11201360030223,0.106172426241215
"1720",1720,"Aragonite",1.5979,1.4264,3,238.11,195.11,2.3191,2.6435,74.511,0.68,1.27,18.04,31.29,59.29,"True","no",0.468690267163206,0.841179179379027,0.689017291190548,-0.372488912215821
"1721",1721,"Aragonite",1.0933,1.1798,4,266.38,193.38,1.2782,1.1737,135,0.24,0.78,143.03,96.13,108.04,"True","no",0.089200645458302,0.245452838234044,0.855343451728994,-0.156252192775742
"1722",1722,"Aragonite",1.9343,1.5693,4,302.09,193.83,2.1034,1.7964,15.76,1.02,2.5,162.02,35,80.67,"True","no",0.659745503925915,0.743555083103791,0.919606351621185,-0.0838095791778761
"1723",1723,"Aragonite",0.9251,1.0853,2,438.64,194.73,1.8997,3.064,103.28,0.7,1.46,89.38,15.24,16.36,"True","no",-0.0778534392048641,0.641695978968866,0.486971627099016,-0.719549418173731
"1724",1724,"Aragonite",1.5979,1.4264,4,464.05,194.26,1.64,1.322,65.301,0.74,1.42,32.34,51.94,106.82,"True","no",0.468690267163206,0.494696241836107,0.974329268292683,-0.0260059746729011
"1725",1725,"Aragonite",1.1774,1.2244,3,504.71,194.43,1.7426,2.0257,108.43,0.74,1.35,91.71,70.07,95.41,"True","no",0.163308617612024,0.555378250815049,0.675657064157007,-0.392069633203025
"1726",1726,"Aragonite",8.2418,3.2394,4,628.84,197.89,4.2297,1.7049,23.9,1.15,3.12,47.35,68.1,131.37,"True","no",2.10921876666734,1.44213106855729,1.94855427098849,0.667087698110049
"1727",1727,"Aragonite",3.2799,2.0436,2,9.54,196.92,2.4634,1.4531,79.117,0.87,2.67,94.12,153.27,89.99,"True","no",1.18781293412641,0.901542509525247,1.33145246407404,0.286270424601165
"1728",1728,"Aragonite",1.7661,1.4996,4,35.67,195.67,1.7689,1.3914,36.015,0.64,1.19,148.74,77.78,74.64,"True","no",0.568773725720188,0.570357884467325,0.998417095370004,-0.00158415874713643
"1729",1729,"Aragonite",9.8397,3.5395,10,45.63,198.33,4.2886,1.468,9.4373,1.22,2.74,52.69,33.22,131.7,"True","no",2.28642522279452,1.45596033935299,2.29438511402322,0.830464883441528
"1730",1730,"Aragonite",0.9251,1.0853,1,49.36,194.64,1.3303,1.5025,30.286,0.36,0.84,10.28,87.31,155.4,"True","no",-0.0778534392048641,0.285404480707723,0.695407051041119,-0.363257919912587
"1731",1731,"Aragonite",1.2615,1.2674,4,114.87,195.47,1.5575,1.5104,74.923,0.68,1.46,93.49,56.34,6.94,"True","no",0.232301489098975,0.443081971679471,0.809951845906902,-0.210780482580496
"1732",1732,"Aragonite",0.9251,1.0853,3,132.55,194.45,1.4461,1.7754,95.152,0.08,0.42,97.64,31.26,13.71,"True","no",-0.0778534392048641,0.368870277638609,0.63972062789572,-0.446723716843473
"1733",1733,"Aragonite",1.0092,1.1336,2,134.92,195.42,1.4698,1.6811,96.642,0.52,0.75,1.5,101.15,44.71,"True","no",0.00915793778476572,0.385126337112634,0.686624030480337,-0.375968399327868
"1734",1734,"Aragonite",1.0933,1.1798,4,158.31,195.85,1.7469,2.1923,81.774,0.7,0.92,6.44,83.29,120.88,"True","no",0.089200645458302,0.557842788529047,0.625851508386284,-0.468642143070745
"1735",1735,"Aragonite",1.7661,1.4996,2,214.29,195.57,1.802,1.444,170.69,0.93,1.66,131.27,120.12,12.64,"True","no",0.568773725720188,0.588897159186146,0.98007769145394,-0.0201234334659578
"1736",1736,"Aragonite",1.5138,1.3883,3,234.78,195.78,1.9457,1.9642,107.39,0.71,1.18,76.32,112.12,121.91,"True","no",0.41462304589293,0.665621809495193,0.778023333504651,-0.250998763602263
"1737",1737,"Aragonite",1.5979,1.4264,3,422.32,195.11,1.9469,1.863,160.2,0.84,1.29,25.62,47.48,132.62,"True","no",0.468690267163206,0.666238364002728,0.820740664646361,-0.197548096839522
"1738",1738,"Aragonite",1.5979,1.4264,2,473,196.26,2.5369,3.1633,76.967,0.74,1.35,122.23,131.2,78.08,"True","no",0.468690267163206,0.930942863206469,0.629863218889195,-0.462252596043264
"1739",1739,"Aragonite",2.6912,1.8511,5,613.81,198.31,3.8327,4.2869,106.09,0.91,1.72,141.61,41.32,137.57,"True","no",0.989987190796492,1.34356951565989,0.702168184308712,-0.353582324863402
"1740",1740,"Aragonite",3.7845,2.1951,5,617.62,197.27,2.577,1.3782,113.27,0.53,1.17,69.04,140.43,135.71,"True","no",1.33091377776708,0.946625931670228,1.4685681024447,0.384287846096857
"1741",1741,"Aragonite",1.0092,1.1336,3,118.08,195.83,1.4554,1.6485,80.583,0.84,0.96,88.06,86.35,39.1,"True","no",0.00915793778476572,0.375280776930849,0.693417617149924,-0.366122839146083
"1742",1742,"Aragonite",0.9251,1.0853,2,167.91,195.36,1.3208,1.4811,151.48,0.24,0.47,109.25,90.97,85.61,"True","no",-0.0778534392048641,0.278237613623781,0.700408843125379,-0.356091052828645
"1743",1743,"Aragonite",1.2615,1.2674,2,202.47,196.33,1.7224,1.847,69.812,0.8,1.13,47.59,154.14,125.27,"True","no",0.232301489098975,0.543718667068016,0.732408267533674,-0.311417177969041
"1744",1744,"Aragonite",1.0092,1.1336,2,224.58,195.83,1.3159,1.3476,47.794,0.6,0.77,165.73,57.48,83.93,"True","no",0.00915793778476572,0.274520842173958,0.766927578083441,-0.265362904389192
