Nr.	Phase	Area [µm²]	d [µm]	l	Xcg	Ycg	Major [µm]	Aspect ratio	Slope	GOS [°]	MOS [°]	Mean E1 [°]	Mean E2 [°]	Mean E3 [°]	In current dataset	Border grain
1077	Aragonite	0.7396	0.97041	3	187.25	109.19	1.1431	1.3876	39.626	0.63	0.79	160.77	72.85	112.73	True	no
1078	Aragonite	0.78583	1.0003	4	211.94	109.24	1.155	1.3333	112.99	0.42	0.69	133.31	92.27	127.62	True	no
1079	Aragonite	0.50848	0.80462	4	357.36	108.91	0.97922	1.4811	118.52	0.75	1.32	21.61	116.31	101.87	True	no
1080	Aragonite	2.6811	1.8476	5	375.97	110.52	2.5294	1.8743	5.9477	0.71	2.03	28.65	115.18	115.13	True	no
1081	Aragonite	1.433	1.3507	6	439.00	110.74	1.9505	2.0851	95.312	0.62	1.02	115.21	47.94	98.26	True	no
1082	Aragonite	1.2481	1.2606	4	461.44	112.07	2.2256	3.1169	97.452	1.05	1.59	81.04	100.64	150.70	True	no
1083	Aragonite	1.433	1.3507	5	537.03	110.90	1.6694	1.5275	91.771	0.63	1.81	134.48	34.08	88.95	True	no
1084	Aragonite	7.2111	3.0301	7	538.67	122.15	5.7768	3.6346	75.028	0.91	2.80	90.59	71.23	164.27	True	no
1085	Aragonite	2.8197	1.8948	7	201.02	112.64	1.9474	1.0563	27.629	0.64	1.25	56.81	127.45	122.11	True	no
1086	Aragonite	0.50848	0.80462	1	304.18	109.82	0.81995	1.0385	135	0.43	0.79	21.09	122.09	81.80	True	no
1087	Aragonite	0.87827	1.0575	2	327.74	110.37	1.1178	1.1174	162.5	0.55	1.63	117.06	86.10	117.80	True	no
1088	Aragonite	0.83205	1.0293	3	419.67	110.33	1.1878	1.3318	160.1	0.47	0.95	177.72	91.47	47.93	True	no
1089	Aragonite	2.7735	1.8792	5	434.48	114.85	2.8393	2.2828	72.075	1.01	1.92	59.15	70.88	129.75	True	no
1090	Aragonite	6.7951	2.9414	9	443.61	121.73	5.5723	3.5889	63.081	1.59	4.55	93.85	69.75	118.65	True	no
1091	Aragonite	0.83205	1.0293	2	450.17	110.78	1.2444	1.4618	94.593	0.44	0.98	39.39	103.78	120.20	True	no
1092	Aragonite	0.46225	0.76717	2	633.00	109.80	0.86283	1.2649	90	0.34	0.57	153.62	60.09	80.14	True	no
1093	Aragonite	1.2481	1.2606	2	132.19	111.33	1.5701	1.5513	156.51	0.68	1.31	105.00	137.48	129.69	True	no
1094	Aragonite	1.3405	1.3064	3	138.17	111.55	1.3611	1.0855	37.78	1.02	2.13	105.80	130.74	120.58	True	no
1095	Aragonite	1.1094	1.1885	1	290.42	111.79	1.2301	1.0713	143.46	0.45	0.84	97.41	99.06	98.57	True	no
1096	Aragonite	0.9245	1.0849	3	348.30	110.25	1.3405	1.5265	9.3958	0.41	1.05	3.51	120.18	85.48	True	no
1097	Aragonite	2.3575	1.7325	6	361.86	113.61	2.1689	1.5672	95.071	0.61	1.47	177.79	62.27	93.79	True	no
1098	Aragonite	0.97072	1.1117	5	383.76	111.81	1.5674	1.9877	66.533	0.69	0.99	179.08	60.79	88.03	True	no
1099	Aragonite	0.46225	0.76717	5	387.40	110.80	0.85957	1.2554	39.848	0.68	0.84	174.81	150.54	86.28	True	no
1100	Aragonite	0.87827	1.0575	3	471.63	111.00	1.3452	1.6182	32.232	0.72	1.44	61.93	109.33	10.09	True	no
1101	Aragonite	0.46225	0.76717	3	498.80	110.70	1.1925	2.416	66.576	0.56	1.21	47.28	66.58	131.34	True	no
1102	Aragonite	3.0508	1.9709	8	520.39	113.95	3.0245	2.3549	48.889	0.83	1.92	55.20	118.68	153.38	True	no
1103	Aragonite	0.78583	1.0003	3	568.88	112.06	1.5524	2.4086	83.628	0.77	1.67	45.97	127.80	163.23	True	no
1104	Aragonite	3.2357	2.0297	4	144.09	114.44	2.3051	1.2898	19.364	0.85	1.49	29.74	123.43	85.87	True	no
1105	Aragonite	1.017	1.1379	3	175.00	112.23	1.3813	1.4737	58.935	0.66	1.23	95.13	113.93	125.33	True	no
1106	Aragonite	2.4037	1.7494	5	181.35	114.88	2.1478	1.5073	72.148	0.63	2.14	87.18	102.62	123.55	True	no
1107	Aragonite	0.78583	1.0003	4	215.24	111.82	1.2329	1.5193	74.348	0.42	1.22	178.71	61.91	117.89	True	no
1108	Aragonite	1.4792	1.3724	2	219.72	113.09	1.5775	1.3213	140.78	0.73	1.40	62.41	125.60	108.47	True	no
1109	Aragonite	1.2019	1.237	4	257.65	113.85	1.9617	2.5149	118.02	1.09	2.16	147.93	69.78	108.06	True	no
1110	Aragonite	0.69337	0.93959	1	260.47	111.67	1.1222	1.4266	58.147	0.29	0.54	24.73	97.90	102.48	True	no
1111	Aragonite	1.433	1.3507	3	298.29	112.90	1.6814	1.5496	29.904	0.88	1.93	83.65	98.94	107.61	True	no
1112	Aragonite	1.7565	1.4955	3	311.45	113.34	1.8362	1.5075	26.982	1.15	2.26	53.97	80.87	82.08	True	no
1113	Aragonite	1.7103	1.4757	5	355.95	114.05	1.8171	1.5163	90.065	0.49	1.34	132.03	68.94	109.72	True	no
1114	Aragonite	7.9507	3.1817	12	388.28	119.76	3.8784	1.4859	53.197	1.28	3.17	62.73	84.50	119.94	True	no
1115	Aragonite	0.69337	0.93959	4	408.53	112.13	1.2729	1.8352	58.207	0.68	1.17	156.18	99.54	52.82	True	no
1116	Aragonite	0.9245	1.0849	3	415.50	112.10	1.4397	1.7609	177.23	0.79	1.30	55.34	53.62	112.21	True	no
1117	Aragonite	0.69337	0.93959	4	500.73	112.20	1.2573	1.7906	60.965	0.21	0.48	50.01	75.00	129.64	True	no
1118	Aragonite	17.75	4.754	14	561.83	139.56	12.004	6.3757	83.638	1.38	4.00	73.46	124.99	126.21	True	no
1119	Aragonite	1.849	1.5343	2	637.03	115.05	2.8347	3.4133	77.236	0.81	1.87	34.95	95.64	120.80	True	no
1120	Aragonite	1.2481	1.2606	4	188.11	113.26	1.5832	1.5773	169.17	0.82	1.88	50.21	117.23	97.26	True	no
1121	Aragonite	0.7396	0.97041	5	210.00	112.19	1.4418	2.2076	166.58	0.30	0.66	44.76	132.28	115.72	True	no
1122	Aragonite	0.83205	1.0293	0	246.89	112.56	1.2864	1.5619	14.451	0.93	1.90	87.37	90.62	113.71	True	no
1123	Aragonite	0.64715	0.90773	1	253.64	113.21	1.0297	1.2867	65.642	0.43	0.43	97.32	89.36	114.99	True	no
1124	Aragonite	0.97072	1.1117	4	350.57	113.71	1.1541	1.0777	150.23	0.55	1.28	71.35	105.75	114.64	True	no
1125	Aragonite	3.7905	2.1969	5	369.22	118.02	3.2308	2.1628	84.942	0.80	1.34	79.49	98.63	108.72	True	no
1126	Aragonite	0.64715	0.90773	3	474.14	113.50	1.3502	2.2126	50.124	0.34	1.15	54.99	76.69	146.07	True	no
1127	Aragonite	3.3744	2.0728	5	478.04	115.60	2.6576	1.6438	46.679	0.79	1.73	57.55	77.86	146.47	True	no
1128	Aragonite	0.87827	1.0575	3	505.37	113.37	1.2542	1.4067	34.644	0.73	1.48	75.98	94.61	144.28	True	no
1129	Aragonite	0.7396	0.97041	3	515.50	112.81	1.1485	1.4007	69.615	0.57	0.91	99.31	70.82	119.60	True	no
1130	Aragonite	2.8197	1.8948	5	525.77	117.28	2.6986	2.0284	78.27	0.96	2.11	137.73	36.05	90.94	True	no
1131	Aragonite	1.6179	1.4352	4	307.20	116.49	1.963	1.8707	125.04	0.80	1.69	116.70	90.62	78.84	True	no
1132	Aragonite	1.9414	1.5722	6	467.57	116.45	1.859	1.398	78.415	0.81	2.18	98.93	38.46	122.08	True	no
1133	Aragonite	2.1263	1.6454	3	491.02	115.33	1.9225	1.3652	135.21	0.73	1.48	179.13	69.44	58.57	True	no
1134	Aragonite	1.849	1.5343	3	560.15	116.18	2.3872	2.4206	73.728	0.55	1.65	120.84	79.87	136.23	True	no
1135	Aragonite	0.60093	0.87471	4	628.62	113.46	1.2146	1.9281	39.389	0.52	0.56	46.22	58.40	59.54	True	no
1136	Aragonite	3.1433	2.0005	6	632.22	120.56	3.3866	2.8656	71.312	0.83	1.91	90.31	65.16	110.59	True	no
1137	Aragonite	2.3575	1.7325	0	118.82	115.69	2.2525	1.6903	8.7905	0.64	1.14	29.57	136.77	59.32	True	no
1138	Aragonite	0.64715	0.90773	2	160.79	115.79	1.2653	1.943	96.047	0.51	1.49	164.77	74.70	127.93	True	no
1139	Aragonite	1.2481	1.2606	6	206.78	115.67	1.4372	1.2999	15.206	0.59	1.00	150.95	48.80	119.56	True	no
1140	Aragonite	1.017	1.1379	2	241.05	115.77	1.4609	1.6482	74.159	0.62	1.28	115.36	73.40	107.75	True	no
1141	Aragonite	0.46225	0.76717	4	293.10	114.80	0.88237	1.3229	63.435	0.37	0.91	62.96	40.84	132.49	True	no
1142	Aragonite	0.46225	0.76717	2	333.50	114.30	1.0102	1.7339	37.534	0.26	0.43	10.41	118.64	83.82	True	no
1143	Aragonite	0.5547	0.8404	3	386.17	114.25	1.1879	1.9981	31.845	0.64	1.19	107.90	140.83	139.67	True	no
1144	Aragonite	0.64715	0.90773	3	401.21	114.64	1.0297	1.2867	24.358	0.49	1.33	76.33	62.98	65.83	True	no
1145	Aragonite	0.9245	1.0849	4	442.15	116.00	1.5154	1.951	78.749	0.41	0.81	164.49	57.11	82.94	True	no
1146	Aragonite	2.4962	1.7827	6	458.11	119.69	2.3826	1.7862	67.312	0.92	2.72	24.31	149.37	114.98	True	no
1147	Aragonite	4.4838	2.3893	5	511.53	120.59	3.2171	1.8128	80.539	0.75	1.40	134.49	22.63	120.16	True	no
1148	Aragonite	4.715	2.4502	7	531.07	121.05	4.2198	2.9662	44.568	0.97	1.91	28.82	111.92	144.00	True	no
1149	Aragonite	0.50848	0.80462	2	618.00	114.73	1.0829	1.8113	74.745	0.29	0.84	163.72	67.30	69.15	True	no
1150	Aragonite	1.9877	1.5908	5	629.09	117.88	2.3713	2.2219	58.588	0.62	1.82	150.18	58.81	79.85	True	no
1151	Aragonite	0.87827	1.0575	2	169.68	116.37	1.1988	1.2851	79.354	0.70	0.87	165.00	73.99	128.22	True	no
1152	Aragonite	1.8028	1.515	2	265.69	117.05	1.8227	1.4473	14.933	0.89	1.85	176.94	93.03	96.14	True	no
1153	Aragonite	0.60093	0.87471	4	375.38	115.46	1.0701	1.4965	50.735	0.45	0.55	117.76	68.81	116.59	True	no
1154	Aragonite	8.3667	3.2639	11	416.91	120.19	4.696	2.0701	156.01	1.35	3.07	147.32	46.37	73.44	True	no
1155	Aragonite	0.50848	0.80462	3	625.27	115.27	0.94579	1.3817	135	0.39	0.59	92.35	65.02	118.61	True	no
1156	Aragonite	0.69337	0.93959	3	163.33	117.27	1.3639	2.107	47.804	0.42	0.73	53.92	130.79	89.18	True	no
1157	Aragonite	2.5424	1.7992	5	188.00	118.65	2.1846	1.4744	148.74	0.83	1.69	141.30	67.30	118.97	True	no
1158	Aragonite	0.87827	1.0575	4	194.16	116.47	1.3099	1.5344	18.435	0.30	0.74	65.27	123.31	117.06	True	no
1159	Aragonite	0.46225	0.76717	4	213.30	116.20	0.95704	1.5562	50.884	0.33	0.98	99.62	90.69	139.41	True	no
1160	Aragonite	0.5547	0.8404	3	218.50	116.67	1.0267	1.4927	5.477	0.34	1.01	64.95	40.35	149.32	True	no
1161	Aragonite	3.698	2.1699	6	317.63	119.03	2.6261	1.4647	165.73	0.88	1.95	169.99	100.85	85.84	True	no
1162	Aragonite	0.7396	0.97041	1	325.75	116.56	1.0858	1.252	27.99	0.20	0.23	68.45	108.67	111.17	True	no
1163	Aragonite	1.017	1.1379	4	348.59	117.59	1.3283	1.3626	108.1	0.92	2.22	128.02	75.55	115.19	True	no
1164	Aragonite	1.5254	1.3936	4	378.09	118.00	1.6978	1.4841	47.884	0.55	1.51	63.31	101.99	121.68	True	no
1165	Aragonite	2.3112	1.7155	8	402.20	118.58	2.5861	2.2726	25.038	0.98	2.34	63.16	98.96	121.56	True	no
1166	Aragonite	3.6518	2.1563	9	472.73	123.18	2.3302	1.1678	152.4	0.86	2.90	18.16	130.59	136.29	True	no
1167	Aragonite	2.9584	1.9408	5	500.80	118.73	2.1876	1.2705	113.71	0.54	1.20	166.94	63.65	65.24	True	no
1168	Aragonite	0.7396	0.97041	3	606.06	117.94	1.4705	2.2962	91.6	0.51	1.59	133.86	21.71	126.01	True	no
1169	Aragonite	0.83205	1.0293	1	335.28	118.28	1.3567	1.7375	123.11	0.78	2.05	7.93	113.46	92.59	True	no
1170	Aragonite	1.017	1.1379	3	343.41	117.64	1.5945	1.9636	179.74	0.43	0.79	17.28	110.37	97.62	True	no
1171	Aragonite	0.78583	1.0003	2	428.35	117.59	1.2971	1.6817	1.1766	0.60	1.99	147.44	47.35	73.79	True	no
1172	Aragonite	4.2527	2.327	6	436.07	124.25	3.4144	2.153	73.89	0.78	1.75	39.51	104.28	121.90	True	no
1173	Aragonite	4.5763	2.4139	3	639.45	123.88	3.6498	2.2863	66.709	0.83	2.70	80.86	69.46	115.75	True	no
1174	Aragonite	9.3375	3.448	1	43.21	127.27	4.7752	1.918	134.64	0.78	2.00	33.80	155.67	50.05	True	no
1175	Aragonite	0.50848	0.80462	0	126.64	117.91	0.95777	1.4169	164.93	0.76	1.34	52.79	137.05	75.36	True	no
1176	Aragonite	2.6811	1.8476	1	136.98	121.22	2.0368	1.2153	165.54	0.59	1.11	137.79	115.05	138.04	True	no
1177	Aragonite	5.2234	2.5789	8	172.04	122.96	3.2067	1.5461	49.518	1.13	2.42	102.36	112.06	113.29	True	no
1178	Aragonite	0.9245	1.0849	5	201.25	119.65	1.4884	1.882	64.927	0.48	0.72	103.24	102.05	127.67	True	no
1179	Aragonite	1.7565	1.4955	6	210.18	120.66	1.6394	1.2018	124.23	0.68	1.44	152.53	47.55	108.45	True	no
1180	Aragonite	0.87827	1.0575	3	224.63	119.00	1.1867	1.2593	57.467	0.15	0.20	171.29	72.36	98.70	True	no
1181	Aragonite	0.78583	1.0003	3	244.29	119.24	1.265	1.5994	34.623	0.62	1.02	169.85	61.29	83.44	True	no
1182	Aragonite	1.6179	1.4352	2	253.80	120.60	1.811	1.5921	104.86	1.21	2.23	109.29	59.52	100.01	True	no
1183	Aragonite	0.46225	0.76717	3	257.00	118.50	0.98036	1.633	116.57	0.50	1.25	134.47	149.44	53.53	True	no
1184	Aragonite	0.5547	0.8404	3	291.67	118.50	0.9616	1.3093	37.238	0.37	0.93	50.02	94.10	85.30	True	no
1185	Aragonite	0.60093	0.87471	5	296.23	119.00	1.4734	2.8372	136.83	0.97	1.05	56.15	75.04	89.85	True	no
1186	Aragonite	0.5547	0.8404	1	304.83	119.17	1.036	1.5196	91.907	0.47	0.96	67.60	79.68	83.50	True	no
1187	Aragonite	0.97072	1.1117	3	494.86	119.67	1.1813	1.1291	116.35	0.85	2.16	42.66	81.62	125.49	True	no
1188	Aragonite	1.0632	1.1635	3	603.39	121.00	1.7159	2.175	81.337	0.83	1.77	85.47	76.66	162.35	True	no
1189	Aragonite	0.78583	1.0003	4	197.41	119.88	1.1327	1.2823	105.17	0.85	1.07	112.62	93.28	124.22	True	no
1190	Aragonite	0.83205	1.0293	6	204.94	121.06	1.499	2.1209	101.66	0.65	1.29	154.95	63.22	120.87	True	no
1191	Aragonite	1.2019	1.237	7	215.81	121.27	1.511	1.4921	107.73	0.56	1.20	53.58	120.95	125.59	True	no
1192	Aragonite	0.78583	1.0003	4	219.71	119.76	1.0715	1.1475	42.882	0.65	1.25	56.44	123.11	98.46	True	no
1193	Aragonite	1.1094	1.1885	2	238.38	120.46	1.2822	1.1638	23.339	0.47	0.95	59.18	96.45	110.17	True	no
1194	Aragonite	0.7396	0.97041	4	260.31	119.94	1.1579	1.4237	108.43	0.65	0.98	113.51	95.02	86.22	True	no
1195	Aragonite	0.78583	1.0003	1	299.65	121.06	1.1851	1.4038	61.299	0.84	2.14	172.92	94.15	79.04	True	no
1196	Aragonite	0.9245	1.0849	2	365.60	123.05	2.0599	3.6049	76.691	0.64	0.94	69.83	103.37	106.03	True	no
1197	Aragonite	2.9122	1.9256	6	372.25	126.13	3.2255	2.8059	81.279	0.60	1.37	69.02	104.57	106.16	True	no
1198	Aragonite	0.97072	1.1117	5	480.76	119.95	1.1996	1.1642	5.4506	0.68	1.85	118.50	35.20	108.23	True	no
1199	Aragonite	0.7396	0.97041	4	520.38	120.25	1.1896	1.5027	91.659	0.56	1.98	145.31	21.65	103.06	True	no
1200	Aragonite	1.849	1.5343	0	156.85	122.65	2.0549	1.7937	150.5	1.02	2.00	100.05	111.35	123.22	True	no
1201	Aragonite	0.46225	0.76717	2	164.80	120.30	0.98158	1.637	71.778	0.54	0.54	43.92	120.50	87.72	True	no
1202	Aragonite	4.4838	2.3893	6	182.41	124.49	2.6589	1.2383	168.72	0.77	1.85	87.60	111.97	106.17	True	no
1203	Aragonite	2.9122	1.9256	6	193.81	125.10	2.7012	1.9678	84.241	0.69	1.39	105.87	112.52	129.55	True	no
1204	Aragonite	2.6348	1.8316	2	247.46	124.51	2.3592	1.6591	84.382	0.67	1.98	107.57	53.42	99.61	True	no
1205	Aragonite	0.50848	0.80462	2	294.09	120.45	0.90718	1.2712	17.412	0.00	0.00	57.26	77.38	88.69	True	no
1206	Aragonite	2.7273	1.8635	5	311.00	124.22	2.5777	1.9135	128.89	1.45	2.36	118.65	89.57	82.53	True	no
1207	Aragonite	0.60093	0.87471	4	341.46	120.62	1.0701	1.4965	140.73	0.49	1.09	130.37	73.96	105.62	True	no
1208	Aragonite	1.7103	1.4757	4	354.51	121.86	1.626	1.2141	112.52	0.51	0.94	25.52	109.40	92.28	True	no
1209	Aragonite	1.9414	1.5722	5	359.33	124.33	2.504	2.5365	70.352	0.60	1.26	78.76	95.82	112.72	True	no
1210	Aragonite	1.2481	1.2606	4	407.00	122.63	1.3624	1.1681	60.792	0.67	1.25	28.67	106.06	108.22	True	no
1211	Aragonite	1.3405	1.3064	4	465.03	123.38	2.0491	2.4601	101.42	0.41	1.09	46.23	91.14	119.99	True	no
1212	Aragonite	9.7535	3.524	6	577.40	136.17	8.1797	5.3878	51.715	0.75	2.76	48.39	127.96	163.10	True	no
1213	Aragonite	1.4792	1.3724	6	345.94	122.91	1.6277	1.4068	95.984	1.12	1.37	130.79	74.41	108.72	True	no
1214	Aragonite	0.7396	0.97041	3	349.94	122.88	1.4549	2.2477	76.827	0.78	1.63	140.14	78.50	105.67	True	no
1215	Aragonite	1.849	1.5343	4	378.73	125.03	2.0195	1.7323	52.041	0.74	1.66	59.75	81.00	121.41	True	no
1216	Aragonite	0.60093	0.87471	3	484.69	121.54	0.97528	1.2432	168.69	0.92	1.96	177.58	69.02	58.04	True	no
1217	Aragonite	7.6733	3.1257	10	551.65	135.67	7.1669	5.2573	70.977	0.92	2.04	69.84	100.61	145.18	True	no
1218	Aragonite	1.5717	1.4146	3	622.12	123.06	1.8612	1.7311	43.563	0.83	1.41	42.23	84.20	120.08	True	no
1219	Aragonite	0.7396	0.97041	5	222.06	123.25	1.2172	1.5733	134.91	0.42	0.87	66.83	115.60	98.42	True	no
1220	Aragonite	1.0632	1.1635	3	226.39	123.78	1.342	1.3304	136.73	0.49	0.81	106.85	95.20	107.69	True	no
1221	Aragonite	1.2943	1.2837	2	263.50	124.61	1.7447	1.8471	79.764	0.68	1.57	48.70	94.31	85.74	True	no
1222	Aragonite	0.60093	0.87471	3	338.38	122.62	0.94765	1.1737	45	0.09	0.29	179.41	153.71	14.64	True	no
1223	Aragonite	1.1094	1.1885	4	394.96	123.88	1.535	1.668	81.678	0.59	1.34	15.50	112.78	112.66	True	no
1224	Aragonite	0.64715	0.90773	3	401.93	123.07	0.96327	1.1261	178.98	0.31	1.34	119.08	66.49	113.51	True	no
1225	Aragonite	1.9414	1.5722	6	447.76	124.45	2.6527	2.8466	31.311	0.73	1.88	39.37	104.80	121.13	True	no
1226	Aragonite	0.78583	1.0003	6	516.82	123.59	1.1763	1.3829	44.386	0.69	1.78	37.02	44.46	27.93	True	no
1227	Aragonite	0.46225	0.76717	3	208.70	123.70	0.86456	1.27	45	0.89	1.27	171.43	116.24	104.78	True	no
1228	Aragonite	1.2019	1.237	2	333.54	124.81	1.3698	1.2261	44.464	0.82	1.83	71.35	96.84	117.63	True	no
1229	Aragonite	0.83205	1.0293	4	430.61	124.28	1.238	1.4467	102.24	0.98	2.01	130.11	44.94	88.41	True	no
1230	Aragonite	1.9414	1.5722	4	461.48	126.29	2.0315	1.6695	91.592	0.58	1.38	165.10	62.94	76.96	True	no
1231	Aragonite	0.60093	0.87471	4	521.92	123.69	1.1251	1.6544	48.6	0.37	0.94	72.01	63.17	141.97	True	no
1232	Aragonite	16.78	4.6222	16	602.42	141.86	8.4685	3.3568	71.42	1.16	2.95	63.66	139.51	156.65	True	no
1233	Aragonite	2.3575	1.7325	6	200.51	126.16	1.9585	1.2779	29.077	0.66	1.22	40.84	122.63	89.44	True	no
1234	Aragonite	1.2481	1.2606	3	316.70	125.52	1.5033	1.422	73.344	0.49	1.40	1.87	85.74	94.00	True	no
1235	Aragonite	3.6056	2.1426	6	340.85	128.13	2.2015	1.0557	101.31	0.98	2.61	130.02	70.95	109.76	True	no
1236	Aragonite	0.83205	1.0293	2	362.22	126.00	1.474	2.0507	85.826	0.52	1.53	129.06	80.31	108.15	True	no
1237	Aragonite	2.5424	1.7992	5	483.18	125.95	2.521	1.9633	160.48	0.64	1.27	3.27	113.39	129.18	True	no
1238	Aragonite	2.1726	1.6632	5	624.15	127.91	1.9673	1.3992	70.636	0.98	2.43	34.10	95.16	121.58	True	no
1239	Aragonite	1.7103	1.4757	0	145.38	127.14	1.9833	1.8063	145.58	0.84	2.02	137.99	115.04	139.77	True	no
1240	Aragonite	2.7735	1.8792	5	218.45	128.63	2.3474	1.5604	64.571	1.22	2.43	166.40	69.55	104.59	True	no
1241	Aragonite	0.50848	0.80462	2	399.82	125.64	0.92776	1.3295	17.08	0.00	0.00	152.48	66.12	91.25	True	no
1242	Aragonite	0.64715	0.90773	5	454.14	125.93	0.98132	1.1687	116.57	0.48	1.02	73.99	109.35	151.63	True	no
1243	Aragonite	6.0555	2.7767	6	544.92	135.15	4.4908	2.6158	69.257	1.60	3.52	70.25	104.54	134.65	True	no
1244	Aragonite	0.60093	0.87471	2	611.46	125.77	0.95851	1.2008	60.233	0.78	1.27	31.99	89.37	120.27	True	no
1245	Aragonite	0.46225	0.76717	1	166.00	126.80	0.86283	1.2649	90	0.61	1.34	31.33	119.58	78.37	True	no
1246	Aragonite	2.1263	1.6454	5	188.07	130.00	2.2656	1.896	67.747	1.54	2.81	17.43	114.79	74.05	True	no
1247	Aragonite	1.2943	1.2837	3	206.50	128.11	1.4459	1.2686	60.072	0.64	1.35	44.18	112.30	101.64	True	no
1248	Aragonite	0.9245	1.0849	4	213.95	126.75	1.2365	1.2989	42.92	0.75	1.65	102.11	77.98	134.55	True	no
1249	Aragonite	1.7565	1.4955	1	237.50	128.50	1.6261	1.1824	135	0.79	1.20	91.46	113.39	115.35	True	no
1250	Aragonite	0.69337	0.93959	3	305.80	127.07	1.1802	1.5777	105.01	0.56	1.69	106.83	86.42	83.25	True	no
1251	Aragonite	2.5886	1.8155	6	414.13	131.27	3.3077	3.3194	43.373	0.74	1.63	30.01	100.99	137.88	True	no
1252	Aragonite	1.7103	1.4757	6	518.68	128.65	1.8997	1.6572	90.835	0.55	1.70	133.82	36.01	87.20	True	no
1253	Aragonite	1.8028	1.515	5	527.59	130.64	2.7323	3.2524	76.6	0.62	2.06	67.68	59.81	141.28	True	no
1254	Aragonite	0.7396	0.97041	1	268.94	128.38	1.1179	1.3272	87.214	0.66	1.74	56.72	89.08	76.92	True	no
1255	Aragonite	2.3112	1.7155	3	309.54	130.72	1.9681	1.3162	55.083	0.73	1.88	170.54	93.55	84.65	True	no
1256	Aragonite	0.69337	0.93959	2	319.67	127.47	1.1222	1.4266	31.853	0.29	0.86	65.67	110.17	102.07	True	no
1257	Aragonite	1.7103	1.4757	3	356.14	130.43	1.8595	1.5878	121.74	0.45	1.41	16.16	112.87	95.23	True	no
1258	Aragonite	0.64715	0.90773	2	382.43	128.21	1.0414	1.3163	54.432	0.68	1.71	123.76	60.42	100.68	True	no
1259	Aragonite	0.60093	0.87471	4	392.15	127.69	1.0168	1.3514	81.517	0.49	0.84	124.91	59.31	102.10	True	no
1260	Aragonite	2.0339	1.6092	4	403.70	129.61	2.3218	2.0816	42.892	0.46	0.82	40.27	104.24	111.81	True	no
1261	Aragonite	1.1094	1.1885	4	409.75	129.29	1.3986	1.3848	70.016	0.61	1.47	146.49	42.43	76.93	True	no
1262	Aragonite	0.60093	0.87471	3	414.00	126.85	1.1375	1.6912	90	0.21	0.42	163.60	47.18	61.71	True	no
1263	Aragonite	5.5932	2.6686	10	428.98	133.12	3.1241	1.3705	116.02	0.78	1.74	147.90	42.78	79.52	True	no
1264	Aragonite	1.017	1.1379	5	448.41	127.91	1.7003	2.2329	12.835	0.70	1.52	75.01	65.22	115.17	True	no
1265	Aragonite	0.46225	0.76717	1	499.40	127.90	0.89655	1.3657	47.746	0.11	0.57	134.58	45.40	117.02	True	no
1266	Aragonite	0.5547	0.8404	4	513.67	128.00	1.0255	1.489	48.797	0.51	1.15	67.36	124.70	93.16	True	no
1267	Aragonite	19.183	4.9422	8	637.87	152.11	8.5317	2.9801	68.893	1.52	4.55	92.15	66.44	115.53	True	no
1268	Aragonite	1.7103	1.4757	5	179.16	130.70	1.6947	1.3189	152.17	1.00	1.89	146.04	86.11	116.93	True	no
1269	Aragonite	2.1726	1.6632	4	224.89	131.04	2.0668	1.5443	96.28	0.63	1.64	129.95	90.46	107.74	True	no
1270	Aragonite	0.78583	1.0003	1	323.06	129.18	1.1203	1.2544	26.118	0.80	1.17	90.48	106.01	115.77	True	no
1271	Aragonite	0.5547	0.8404	2	347.50	128.33	0.9616	1.3093	127.24	0.30	0.60	131.74	72.72	111.80	True	no
1272	Aragonite	1.7565	1.4955	6	397.03	130.24	1.6624	1.2357	92.021	0.67	1.17	85.98	80.40	113.32	True	no
1273	Aragonite	2.9584	1.9408	5	419.31	132.13	3.0861	2.5285	42.983	0.61	1.77	77.99	56.28	127.05	True	no
1274	Aragonite	0.9245	1.0849	3	469.25	129.35	1.1874	1.1978	51.842	0.82	1.31	147.99	54.68	82.18	True	no
1275	Aragonite	0.69337	0.93959	3	489.27	129.40	1.09	1.3458	16.214	0.62	0.86	47.98	69.22	131.49	True	no
1276	Aragonite	1.6641	1.4556	3	557.33	133.03	2.6041	3.2006	80.488	0.60	1.10	49.82	117.58	159.33	True	no
1277	Aragonite	0.46225	0.76717	2	565.50	129.00	1.2902	2.8284	90	0.54	1.17	169.82	46.84	112.57	True	no
1278	Aragonite	0.83205	1.0293	2	629.11	129.56	1.2073	1.3757	76.871	0.74	1.25	34.80	95.13	121.72	True	no
1279	Aragonite	0.9245	1.0849	2	229.45	130.25	1.2972	1.4295	102.27	0.66	1.11	77.93	104.22	100.74	True	no
1280	Aragonite	0.83205	1.0293	4	457.11	131.00	1.2129	1.3887	90	0.56	0.69	124.19	87.37	98.01	True	no
1281	Aragonite	1.5717	1.4146	4	480.06	130.00	1.8587	1.7264	8.629	1.05	2.86	100.40	57.62	103.32	True	no
1282	Aragonite	0.9245	1.0849	3	531.45	130.95	1.6214	2.2333	112.82	0.66	1.55	91.66	60.05	163.37	True	no
1283	Aragonite	2.5886	1.8155	5	618.73	133.02	1.9166	1.1145	158.67	0.83	1.67	90.62	63.48	110.27	True	no
1284	Aragonite	2.2188	1.6808	2	173.15	132.88	2.2212	1.7464	37.579	0.64	1.56	29.18	116.43	82.35	True	no
