Nr.	Phase	Area	d	l	Xcg	Ycg	Major	Aspect_ratio	Slope	GOS	MOS	Mean_E1	Mean_E2	Mean_E3	In_current_dataset	Border_grain
1886	Aragonit	0.36	0.67703	3	419.48	361.16	0.9915	2.1447	102.89	0.52	1.42	120.12	158.11	11.55	True	no
1887	Aragonit	0.432	0.74165	2	488.53	362.00	1.2376	2.7846	112.89	0.43	1.13	122.30	162.00	68.11	True	no
1888	Aragonit	0.8208	1.0223	2	745.25	364.58	1.4662	2.0571	71.834	0.72	1.07	120.97	131.25	159.21	True	no
1889	Aragonit	9.504	3.4786	6	805.93	389.09	7.1726	4.2514	122.92	0.76	2.70	75.51	152.09	72.57	True	no
1890	Aragonit	5.472	2.6395	9	812.02	379.83	6.7409	6.5219	130.66	0.59	1.64	85.84	146.38	140.17	True	no
1891	Aragonit	3.6432	2.1538	8	530.62	372.59	4.3767	4.1296	131.71	0.58	1.46	149.49	159.07	0.09	True	no
1892	Aragonit	0.6912	0.93812	6	572.52	363.96	1.4704	2.4568	91.82	0.50	1.11	154.52	156.62	119.77	True	no
1893	Aragonit	1.008	1.1329	5	604.60	365.37	1.6735	2.1822	110.3	0.76	1.64	113.11	153.39	169.44	True	no
1894	Aragonit	1.2384	1.2557	6	648.22	364.16	1.5251	1.4752	77.85	0.82	2.51	124.01	140.94	61.19	True	no
1895	Aragonit	0.4176	0.72918	3	666.83	361.14	0.77609	1.1328	7.7376	0.52	1.04	119.45	140.62	160.98	True	no
1896	Aragonit	1.3824	1.3267	7	682.46	363.33	2.1975	2.7436	156.06	0.74	1.98	121.03	134.20	172.52	True	no
1897	Aragonit	0.288	0.60555	4	693.20	361.15	0.63061	1.0845	149.45	0.81	2.41	122.13	136.02	57.54	True	no
1898	Aragonit	0.8496	1.0401	3	977.59	363.32	1.128	1.1763	149.55	0.72	1.57	106.07	139.68	23.49	True	no
1899	Aragonit	0.6192	0.88791	6	472.16	366.65	1.7245	3.7722	88.026	0.54	1.15	122.47	161.16	65.24	True	no
1900	Aragonit	1.0224	1.1409	6	580.21	366.44	1.7225	2.2791	114.39	0.62	1.72	156.04	156.45	68.57	True	no
1901	Aragonit	0.3168	0.63511	3	617.27	362.23	0.74824	1.388	113.88	0.61	1.17	124.85	137.93	168.19	True	no
1902	Aragonit	0.3024	0.62051	4	654.05	363.24	0.92064	2.2013	96.264	0.62	1.54	102.74	141.63	50.70	True	no
1903	Aragonit	0.1728	0.46906	2	714.83	360.67	0.74501	2.5227	179.24	0.88	1.42	113.38	149.76	8.56	True	no
1904	Aragonit	1.4976	1.3809	4	922.00	366.44	2.0274	2.1557	127.85	0.56	2.09	75.83	146.26	12.30	True	no
1905	Aragonit	0.576	0.85638	4	568.75	366.77	1.3577	2.5135	88.738	0.57	2.00	154.23	156.46	2.75	True	no
1906	Aragonit	1.8	1.5139	7	595.28	367.26	1.5962	1.1117	77.849	0.83	2.62	158.34	157.69	175.17	True	no
1907	Aragonit	0.8352	1.0312	6	670.93	365.83	1.1304	1.2017	120.77	0.96	2.37	116.74	142.51	105.62	True	no
1908	Aragonit	13.838	4.1976	11	958.76	380.96	5.9723	2.0243	113.48	0.77	3.64	76.14	145.80	12.14	True	no
1909	Aragonit	0.5472	0.8347	2	294.50	369.76	1.8768	5.0555	107.27	0.61	1.35	48.58	163.93	67.06	True	no
1910	Aragonit	1.5408	1.4006	5	375.35	373.24	2.4885	3.1566	87.431	0.52	1.70	175.75	7.79	143.96	True	no
1911	Aragonit	0.7632	0.98577	5	477.43	365.58	1.0686	1.1752	123.73	0.61	2.13	114.55	162.64	125.60	True	no
1912	Aragonit	0.2592	0.57448	1	624.72	364.22	0.69726	1.4731	58.918	0.30	0.75	59.35	69.86	35.70	True	no
1913	Aragonit	0.2448	0.55829	3	658.35	365.18	0.75048	1.807	120.48	0.86	1.53	100.78	141.82	102.00	True	no
1914	Aragonit	1.9296	1.5674	5	700.46	368.10	1.9145	1.4919	153.49	0.77	2.77	122.71	136.63	173.46	True	no
1915	Aragonit	2.3328	1.7234	11	456.99	373.11	2.4232	1.9769	104.4	1.65	3.35	123.57	160.47	129.90	True	no
1916	Aragonit	2.3184	1.7181	3	935.52	372.19	2.8323	2.7175	132.68	0.49	1.86	75.88	146.11	140.22	True	no
1917	Aragonit	0.3456	0.66335	2	985.04	366.29	0.90407	1.8575	55.819	0.68	0.99	104.47	139.42	86.46	True	no
1918	Aragonit	0.2016	0.50664	4	463.07	367.00	0.74739	2.1762	108.98	0.42	1.01	132.50	163.15	23.39	True	no
1919	Aragonit	1.7568	1.4956	8	467.70	373.62	2.6024	3.0278	95.043	1.54	3.48	126.03	162.83	5.32	True	no
1920	Aragonit	0.8928	1.0662	4	679.40	368.68	1.2852	1.453	160.25	0.73	1.69	120.58	134.37	108.32	True	no
1921	Aragonit	1.4976	1.3809	7	714.00	376.04	2.9768	4.6471	120.47	0.94	2.27	113.79	148.54	62.33	True	no
1922	Aragonit	0.8928	1.0662	7	612.94	371.97	1.4007	1.7258	64.299	0.50	1.15	126.30	138.96	0.97	True	no
1923	Aragonit	0.1728	0.46906	3	768.92	367.00	0.86263	3.3822	134.14	0.41	0.72	61.50	62.55	35.36	True	no
1924	Aragonit	10.469	3.6509	5	938.97	387.69	6.5119	3.1814	142.55	0.63	1.69	74.97	145.87	75.00	True	no
1925	Aragonit	0.432	0.74165	4	575.83	368.93	0.89516	1.4568	75.396	0.64	1.09	153.30	156.36	2.57	True	no
1926	Aragonit	32.141	6.3971	38	647.34	401.28	9.7726	2.3338	149.18	2.00	5.11	130.21	139.19	119.81	True	no
1927	Aragonit	0.144	0.42819	3	656.30	367.70	0.48255	1.27	135	0.15	0.75	127.92	143.01	55.69	True	no
1928	Aragonit	0.6768	0.92829	3	877.30	368.72	1.2877	1.9243	169.46	0.73	1.94	104.61	122.85	88.21	True	no
1929	Aragonit	5.184	2.5691	6	989.79	376.71	3.5769	1.9384	144.67	0.81	2.52	75.73	146.31	128.39	True	no
1930	Aragonit	1.9152	1.5616	5	406.21	375.29	2.0932	1.7967	56.301	0.99	2.38	120.55	159.94	178.44	True	no
1931	Aragonit	3.456	2.0977	7	553.58	375.25	2.6615	1.6098	18.306	0.64	1.91	152.01	160.05	118.23	True	no
1932	Aragonit	0.1584	0.44909	2	621.45	368.82	0.551	1.5054	138.97	0.36	0.90	124.13	138.77	116.04	True	no
1933	Aragonit	0.6912	0.93812	4	585.96	372.44	1.1512	1.5059	61.146	0.53	2.05	155.56	156.49	120.56	True	no
1934	Aragonit	0.6336	0.89818	6	603.09	373.89	1.2009	1.7876	101.78	0.56	1.48	113.50	152.24	106.72	True	no
1935	Aragonit	0.8496	1.0401	5	692.78	372.53	1.355	1.6974	137.15	0.77	1.52	115.79	148.07	167.40	True	no
1936	Aragonit	1.1376	1.2035	4	451.48	375.14	1.3902	1.3343	127.37	0.52	1.32	123.95	158.81	67.32	True	no
1937	Aragonit	0.1728	0.46906	3	463.00	371.17	0.61279	1.7067	109.81	1.02	2.04	127.98	162.93	136.69	True	no
1938	Aragonit	0.6336	0.89818	4	476.48	374.11	1.3799	2.3604	120.14	0.91	2.10	150.62	147.94	126.20	True	no
1939	Aragonit	0.1728	0.46906	2	612.83	371.25	0.71132	2.2997	96.242	0.36	0.65	60.35	70.14	36.79	True	no
1940	Aragonit	0.288	0.60555	3	617.55	372.90	0.97452	2.5899	106.3	0.32	0.74	60.48	70.00	36.94	True	no
1941	Aragonit	0.1584	0.44909	3	650.00	371.36	0.53441	1.4161	68.745	0.24	0.57	61.72	71.91	33.45	True	no
1942	Aragonit	2.3616	1.734	8	661.38	376.07	2.6929	2.4117	152.57	1.44	3.08	131.53	143.20	173.98	True	no
1943	Aragonit	3.6864	2.1665	10	675.08	381.45	3.3877	2.445	113.55	1.07	3.35	133.72	144.75	58.40	True	no
1944	Aragonit	0.4896	0.78954	4	772.41	372.94	1.0567	1.7912	90.873	0.60	2.03	129.17	136.79	28.95	True	no
1945	Aragonit	5.0688	2.5404	5	877.78	377.87	3.9346	2.3987	158.96	0.91	2.30	105.54	122.52	24.41	True	no
1946	Aragonit	0.144	0.42819	2	314.80	372.30	0.66556	2.416	113.42	0.29	0.52	72.00	173.77	45.17	True	no
1947	Aragonit	2.52	1.7912	6	424.50	378.21	2.1903	1.4952	67.323	0.49	1.49	131.63	157.51	168.60	True	no
1948	Aragonit	0.7632	0.98577	4	481.87	374.77	1.3243	1.8049	123.5	0.67	2.77	158.71	143.74	18.45	True	no
1949	Aragonit	0.216	0.52442	3	625.73	372.07	0.63655	1.4733	62.451	0.70	1.01	126.09	139.88	169.53	True	no
1950	Aragonit	0.1728	0.46906	2	842.75	371.08	0.56724	1.4624	145.71	0.36	0.53	64.65	40.46	31.46	True	no
1951	Aragonit	0.2016	0.50664	1	286.71	373.29	0.62991	1.5458	98.51	0.91	1.40	51.85	161.67	9.78	True	no
1952	Aragonit	1.1376	1.2035	4	521.33	376.10	1.5611	1.6825	24.929	0.72	1.60	145.11	154.40	173.63	True	no
1953	Aragonit	1.512	1.3875	7	571.52	378.39	1.7062	1.5121	90.941	0.70	2.09	152.59	155.28	171.14	True	no
1954	Aragonit	3.384	2.0757	11	577.60	391.20	3.5907	2.9923	94.046	0.98	2.65	156.68	154.51	57.72	True	no
1955	Aragonit	0.5616	0.84561	5	839.54	375.49	1.2456	2.1697	112.46	0.82	1.25	85.01	142.11	80.65	True	no
1956	Aragonit	0.2448	0.55829	3	386.41	373.76	0.89502	2.5701	135.49	0.54	1.47	101.04	161.08	53.12	True	no
1957	Aragonit	4.392	2.3648	10	446.40	390.26	4.8023	4.124	105.33	0.61	2.25	134.25	158.33	55.51	True	no
1958	Aragonit	0.4608	0.76597	3	499.34	375.34	0.94075	1.5084	118.68	0.62	1.37	148.45	158.47	178.59	True	no
1959	Aragonit	0.144	0.42819	2	676.50	373.10	0.49158	1.318	160.1	0.59	0.71	70.16	73.16	32.12	True	no
1960	Aragonit	0.144	0.42819	2	688.50	373.50	0.67015	2.4495	135	0.46	1.70	120.96	141.41	109.38	True	no
1961	Aragonit	0.144	0.42819	3	708.00	373.50	0.54718	1.633	63.435	0.47	1.17	117.25	129.25	41.98	True	no
1962	Aragonit	0.432	0.74165	6	845.90	375.07	0.87813	1.4019	28.261	0.49	0.82	75.56	147.38	25.88	True	no
1963	Aragonit	1.7712	1.5017	6	592.20	380.41	1.9705	1.7217	152.19	0.58	1.90	156.87	156.00	5.47	True	no
1964	Aragonit	0.7776	0.99502	3	597.00	376.43	1.0578	1.1301	18.785	0.52	1.37	157.55	155.93	122.25	True	no
1965	Aragonit	0.2448	0.55829	4	622.06	375.06	0.69311	1.5413	172.52	0.62	0.82	126.38	139.36	0.44	True	no
1966	Aragonit	0.216	0.52442	3	747.47	375.20	0.68131	1.6878	119.1	0.70	2.03	120.91	131.21	116.85	True	no
1967	Aragonit	4.3056	2.3414	8	830.58	383.67	2.8337	1.4648	130.19	0.73	2.25	86.19	141.92	144.42	True	no
1968	Aragonit	3.3552	2.0669	9	857.27	381.14	2.3133	1.2527	164.78	0.73	2.58	77.17	149.66	23.01	True	no
1969	Aragonit	11.578	3.8394	13	384.88	405.23	6.6526	3.0023	92.988	1.01	2.68	100.27	159.30	121.87	True	no
1970	Aragonit	0.864	1.0488	5	390.20	382.67	2.0923	3.9794	123.26	0.52	1.85	105.23	158.48	0.37	True	no
1971	Aragonit	1.008	1.1329	4	432.01	381.21	1.4618	1.6651	96.415	0.76	2.91	130.09	158.36	115.08	True	no
1972	Aragonit	26.294	5.7861	37	496.78	421.58	8.2064	2.0116	113.74	2.07	4.75	163.03	158.14	9.62	True	no
1973	Aragonit	1.368	1.3198	7	510.63	380.65	1.4559	1.217	104.6	0.79	2.78	145.17	158.24	174.63	True	no
1974	Aragonit	0.3168	0.63511	5	564.50	377.41	0.69464	1.1962	170.29	0.47	0.87	151.58	155.86	53.92	True	no
1975	Aragonit	0.3168	0.63511	3	609.55	378.59	0.77308	1.4817	119.98	0.85	1.20	125.86	138.84	57.71	True	no
1976	Aragonit	4.6368	2.4298	9	694.84	388.91	3.2049	1.7398	118.33	0.71	1.90	119.32	141.38	171.06	True	no
1977	Aragonit	0.144	0.42819	4	697.10	377.10	0.60445	1.9927	60.233	0.82	1.02	116.58	144.80	114.57	True	no
1978	Aragonit	0.432	0.74165	5	701.03	378.67	0.9866	1.7696	110.46	0.53	1.29	117.86	143.31	54.42	True	no
1979	Aragonit	0.1584	0.44909	3	705.09	376.00	0.58488	1.6961	174.81	0.32	0.43	53.95	72.62	31.59	True	no
1980	Aragonit	0.2736	0.59022	1	404.79	378.42	0.86821	2.1638	110.93	0.54	0.85	119.59	160.67	114.42	True	no
1981	Aragonit	1.8288	1.5259	6	413.07	383.12	1.5628	1.0489	101.38	1.00	2.18	133.87	159.81	3.44	True	no
1982	Aragonit	0.648	0.90833	7	495.49	381.64	1.3248	2.1272	79.106	0.63	2.06	119.83	160.57	143.13	True	no
1983	Aragonit	0.3024	0.62051	3	544.90	378.67	0.69855	1.2674	158.03	0.53	0.93	156.99	155.36	48.63	True	no
1984	Aragonit	5.7456	2.7047	13	735.90	394.34	5.0939	3.5469	132.37	0.97	2.32	116.73	149.41	11.55	True	no
1985	Aragonit	0.3024	0.62051	2	738.71	378.19	0.97054	2.4464	133.04	0.62	1.65	113.75	149.33	9.24	True	no
1986	Aragonit	10.382	3.6358	6	982.29	392.65	4.3189	1.4111	77.955	0.99	2.80	75.53	145.61	75.82	True	no
1987	Aragonit	0.8352	1.0312	6	371.45	383.41	1.9568	3.6007	112.8	0.64	1.15	1.98	170.14	148.96	True	no
1988	Aragonit	2.9232	1.9292	9	537.43	390.31	3.1896	2.7333	129.55	0.85	2.31	153.80	157.10	44.74	True	no
1989	Aragonit	0.1728	0.46906	2	621.33	378.92	0.52218	1.2393	145.28	0.66	1.07	126.72	138.05	54.76	True	no
1990	Aragonit	0.216	0.52442	3	661.40	379.80	0.65031	1.5377	78.994	0.74	1.18	131.05	144.13	109.77	True	no
1991	Aragonit	2.3472	1.7287	6	778.01	386.72	2.3606	1.8646	115.57	0.55	1.44	129.32	136.58	145.02	True	no
1992	Aragonit	0.144	0.42819	4	846.10	378.90	0.55121	1.6572	97.688	0.43	0.54	84.68	141.93	80.25	True	no
1993	Aragonit	0.648	0.90833	4	438.76	381.87	1.1178	1.5144	113.71	0.39	1.62	132.77	157.74	170.36	True	no
1994	Aragonit	1.2816	1.2774	5	464.00	385.44	1.8094	2.0062	109.94	0.52	1.34	163.64	156.77	62.39	True	no
1995	Aragonit	0.36	0.67703	4	489.60	381.48	0.89566	1.7502	125.32	0.61	1.28	120.95	162.74	119.28	True	no
1996	Aragonit	0.1872	0.48821	3	582.62	379.62	0.52892	1.1737	135	0.57	0.61	156.35	156.06	174.25	True	no
1997	Aragonit	0.4752	0.77785	4	707.79	380.00	1.1318	2.1171	5.491	0.66	1.45	118.93	145.22	117.97	True	no
1998	Aragonit	2.7648	1.8762	8	755.51	385.87	2.4613	1.7209	158.87	0.56	1.58	117.37	135.06	156.12	True	no
1999	Aragonit	0.144	0.42819	4	843.30	379.70	0.48255	1.27	135	0.28	1.39	75.61	153.34	9.21	True	no
2000	Aragonit	0.5904	0.86702	4	500.32	383.20	1.295	2.2309	97.839	0.67	1.11	146.36	155.63	114.37	True	no
2001	Aragonit	4.9968	2.5223	9	558.62	393.12	3.4294	1.8486	67.827	0.98	2.71	152.53	153.86	170.63	True	no
2002	Aragonit	2.016	1.6021	7	599.48	390.26	2.7606	2.969	63.712	0.72	1.69	157.63	155.50	122.98	True	no
2003	Aragonit	2.3472	1.7287	5	656.69	389.71	1.99	1.325	114.47	1.23	3.90	130.47	139.77	108.71	True	no
2004	Aragonit	0.144	0.42819	3	697.20	380.30	0.53416	1.5562	39.116	0.87	1.75	19.80	32.84	61.46	True	no
2005	Aragonit	0.1584	0.44909	3	484.27	381.18	0.48418	1.1624	140.31	0.44	0.57	155.00	147.20	13.20	True	no
2006	Aragonit	0.1584	0.44909	1	897.64	381.45	0.48225	1.1531	108.43	0.34	0.55	77.79	153.05	151.53	True	no
2007	Aragonit	0.648	0.90833	5	453.02	386.16	1.4112	2.4139	94.1	0.64	1.27	135.06	159.38	119.67	True	no
2008	Aragonit	0.288	0.60555	4	544.65	383.30	0.74977	1.5331	88.138	0.80	1.33	154.43	156.06	109.68	True	no
2009	Aragonit	0.1584	0.44909	3	565.45	382.36	0.48225	1.1531	18.435	0.65	2.14	152.70	155.19	108.08	True	no
2010	Aragonit	0.1584	0.44909	3	745.45	383.27	0.6755	2.2625	126.24	0.30	1.20	116.55	134.51	91.94	True	no
2011	Aragonit	1.1376	1.2035	8	843.29	385.51	1.2765	1.1249	17.668	0.70	2.60	78.87	152.58	13.68	True	no
2012	Aragonit	0.6336	0.89818	4	870.98	385.34	1.1109	1.5298	120.32	0.71	1.44	75.70	151.09	138.08	True	no
2013	Aragonit	0.2448	0.55829	2	320.06	384.59	0.72688	1.6951	116.52	0.34	0.63	15.22	151.80	47.41	True	no
2014	Aragonit	0.4752	0.77785	4	504.73	385.61	0.96057	1.525	88.117	0.68	1.10	146.82	156.22	51.01	True	no
2015	Aragonit	2.5488	1.8015	6	519.37	392.82	2.6829	2.218	95.807	0.60	2.46	164.15	158.48	63.70	True	no
2016	Aragonit	3.384	2.0757	5	587.62	391.75	2.6011	1.5703	110.98	0.80	2.63	156.49	154.69	173.86	True	no
2017	Aragonit	1.7136	1.4771	7	666.12	388.35	2.1284	2.0763	132.62	1.23	3.11	132.94	144.08	121.82	True	no
2018	Aragonit	0.5616	0.84561	3	707.77	385.97	1.2489	2.1815	130.5	0.56	1.29	121.52	144.37	173.23	True	no
2019	Aragonit	1.0512	1.1569	5	715.12	387.75	1.4554	1.5827	126.93	0.66	2.20	121.13	144.95	56.48	True	no
2020	Aragonit	17.971	4.7835	9	934.72	415.05	10.274	4.6127	134.56	0.83	2.73	76.83	153.67	86.55	True	no
2021	Aragonit	0.648	0.90833	2	966.49	385.58	1.1024	1.4731	73.229	0.41	2.59	76.23	146.38	128.86	True	no
2022	Aragonit	0.72	0.95746	5	398.50	386.66	1.1041	1.3298	135.8	0.47	1.37	121.69	159.84	167.91	True	no
2023	Aragonit	0.1872	0.48821	3	527.69	384.77	0.56059	1.3185	97.973	0.45	0.64	151.18	156.71	53.78	True	no
2024	Aragonit	0.1872	0.48821	3	470.54	386.31	0.54434	1.2432	78.69	0.43	0.51	129.61	163.49	72.21	True	no
2025	Aragonit	0.288	0.60555	4	489.40	385.80	0.70868	1.3696	154.17	0.58	1.54	152.41	148.18	128.03	True	no
2026	Aragonit	0.6336	0.89818	5	548.64	388.34	1.1886	1.7512	105.28	0.66	1.49	147.08	153.20	38.88	True	no
2027	Aragonit	5.1696	2.5656	11	430.49	399.67	3.4864	1.8466	46.295	0.84	2.19	135.61	159.73	4.57	True	no
2028	Aragonit	8.3376	3.2582	9	442.37	421.26	6.3834	3.8384	88.4	0.63	2.04	137.83	160.08	70.71	True	no
2029	Aragonit	0.288	0.60555	3	525.45	387.70	0.8915	2.1674	106.51	0.58	1.38	151.01	157.14	169.80	True	no
2030	Aragonit	1.2096	1.241	4	687.89	390.82	1.3825	1.241	129.97	0.60	1.67	117.72	140.91	106.47	True	no
2031	Aragonit	0.5328	0.82364	3	771.24	389.27	1.1331	1.8928	79.896	0.94	1.85	120.59	134.89	117.52	True	no
2032	Aragonit	1.7568	1.4956	5	881.94	390.61	2.199	2.1617	155.99	0.64	1.95	73.55	151.37	73.24	True	no
2033	Aragonit	0.2736	0.59022	2	900.05	388.53	1.0062	2.9065	112.31	0.69	1.27	78.35	152.54	151.45	True	no
2034	Aragonit	9.4464	3.4681	13	467.16	413.99	5.0675	2.1351	116.59	0.71	3.08	161.60	156.48	176.33	True	no
2035	Aragonit	0.288	0.60555	3	498.35	388.65	0.79741	1.7341	126.82	0.52	1.39	146.30	156.13	49.51	True	no
2036	Aragonit	2.304	1.7128	5	530.79	395.79	2.4396	2.0288	95.136	0.65	1.74	151.13	156.56	159.00	True	no
2037	Aragonit	0.1584	0.44909	5	746.73	388.82	0.58343	1.6877	100.02	0.10	0.56	118.16	150.38	76.93	True	no
2038	Aragonit	0.7344	0.96699	6	854.18	390.98	1.3372	1.9124	128.07	0.74	1.43	78.07	153.34	75.86	True	no
2039	Aragonit	0.5472	0.8347	3	862.47	389.29	1.1202	1.8012	60.563	0.59	1.13	94.27	155.59	26.30	True	no
2040	Aragonit	0.5184	0.81243	2	300.36	392.03	1.2445	2.3465	90.161	0.75	1.69	45.56	165.41	178.60	True	no
2041	Aragonit	1.3248	1.2988	5	424.96	390.95	1.6826	1.6784	160.36	0.69	1.57	135.34	160.89	132.22	True	no
2042	Aragonit	0.2448	0.55829	4	456.06	390.29	0.86297	2.3893	78.885	0.60	1.06	138.27	159.89	175.49	True	no
2043	Aragonit	0.6912	0.93812	6	494.52	390.83	1.2718	1.838	117.92	0.58	2.02	144.17	155.76	164.33	True	no
2044	Aragonit	0.2592	0.57448	3	512.22	390.11	0.73797	1.6502	114.26	0.72	1.50	160.88	157.79	124.39	True	no
2045	Aragonit	1.1376	1.2035	4	841.89	394.33	1.5425	1.6427	123.06	0.97	1.95	77.49	151.89	75.99	True	no
2046	Aragonit	1.8288	1.5259	7	847.54	398.62	2.6574	3.0329	75.883	1.21	2.63	79.16	152.35	140.82	True	no
2047	Aragonit	23.501	5.4701	20	885.40	423.83	8.3878	2.3513	125.97	1.00	2.83	94.82	155.45	90.28	True	no
2048	Aragonit	0.3312	0.64938	4	370.61	391.30	1.0424	2.5768	78.572	0.54	1.13	179.12	9.03	150.93	True	no
2049	Aragonit	0.288	0.60555	4	406.55	390.20	0.76088	1.5788	69.964	0.85	1.45	29.87	10.06	61.49	True	no
2050	Aragonit	0.1728	0.46906	4	506.75	389.75	0.61303	1.7081	58.776	0.79	0.95	117.61	159.20	81.24	True	no
2051	Aragonit	0.1872	0.48821	3	682.46	390.31	0.65916	1.8229	118.15	0.43	0.89	133.66	144.82	174.32	True	no
2052	Aragonit	0.4176	0.72918	4	323.07	393.55	1.1714	2.5808	91.055	0.33	1.44	26.28	162.78	168.13	True	no
2053	Aragonit	0.5184	0.81243	5	415.39	392.42	1.167	2.0634	127.2	0.54	1.33	139.50	164.68	8.63	True	no
2054	Aragonit	0.2016	0.50664	3	721.93	390.93	0.57887	1.3055	148.49	0.46	0.88	111.44	136.28	164.25	True	no
2055	Aragonit	0.288	0.60555	3	828.55	392.10	0.94958	2.459	141.29	0.66	1.49	85.35	145.92	77.26	True	no
2056	Aragonit	0.792	1.0042	4	374.09	396.42	1.4298	2.0273	87.825	0.42	1.12	3.57	170.76	86.82	True	no
2057	Aragonit	0.1584	0.44909	3	409.91	391.36	0.66273	2.1777	175.27	0.97	1.85	47.31	12.00	44.51	True	no
2058	Aragonit	0.2304	0.54162	2	431.69	393.38	0.8074	2.2222	101.38	0.24	0.51	137.29	160.73	17.15	True	no
2059	Aragonit	1.5984	1.4266	5	469.91	396.50	1.53	1.1502	67.262	0.65	2.45	165.55	156.53	127.61	True	no
2060	Aragonit	0.216	0.52442	4	503.80	392.60	0.76589	2.1329	93.514	0.67	1.23	120.67	159.26	143.06	True	no
2061	Aragonit	1.2816	1.2774	4	604.51	395.46	1.3591	1.132	32.239	0.67	1.56	160.97	155.61	114.05	True	no
2062	Aragonit	3.7728	2.1917	9	702.69	402.61	3.3164	2.2896	36.196	0.86	2.51	119.64	141.37	107.51	True	no
2063	Aragonit	0.2304	0.54162	3	765.69	392.19	0.62086	1.314	94.837	0.39	0.81	133.92	131.49	28.78	True	no
2064	Aragonit	21.139	5.188	16	930.25	438.62	12.271	5.5949	127.93	0.52	2.15	80.17	152.05	37.27	True	no
2065	Aragonit	0.6768	0.92829	3	303.79	397.68	1.4491	2.4369	84.35	0.62	1.62	40.85	165.58	57.87	True	no
2066	Aragonit	0.1728	0.46906	3	398.75	392.75	0.68489	2.132	78.69	0.56	1.69	30.85	9.79	124.80	True	no
2067	Aragonit	22.579	5.3618	28	405.10	441.57	6.0245	1.2625	107.97	1.85	5.02	23.88	11.76	131.87	True	no
2068	Aragonit	1.4112	1.3404	7	754.56	400.50	2.3425	3.0538	127.52	0.76	2.25	135.37	130.82	150.53	True	no
2069	Aragonit	1.1376	1.2035	5	762.23	398.73	1.4612	1.474	93.437	0.67	1.52	134.90	132.29	86.70	True	no
2070	Aragonit	0.72	0.95746	4	400.48	398.08	1.3306	1.9312	82.447	0.60	1.42	27.70	9.34	10.76	True	no
2071	Aragonit	0.1872	0.48821	2	547.00	393.85	0.53797	1.2142	90	0.37	0.74	157.40	158.51	165.60	True	no
2072	Aragonit	0.1584	0.44909	3	721.73	393.91	0.67544	2.2621	143.4	0.52	1.19	59.46	58.82	32.56	True	no
2073	Aragonit	0.4752	0.77785	4	725.79	395.67	0.88451	1.2931	3.2683	0.42	0.95	111.00	135.73	163.88	True	no
2074	Aragonit	1.512	1.3875	6	328.68	405.12	3.0119	4.712	100.23	0.37	0.91	23.81	164.50	154.07	True	no
2075	Aragonit	2.6784	1.8467	6	414.33	401.31	2.4946	1.8248	127.06	0.68	2.21	132.59	160.00	118.25	True	no
2076	Aragonit	0.792	1.0042	5	453.58	398.45	1.3584	1.8299	93.73	1.00	2.96	135.45	158.85	119.52	True	no
2077	Aragonit	0.3312	0.64938	3	500.65	395.52	0.75884	1.3655	103.36	0.49	1.24	146.39	155.86	113.45	True	no
2078	Aragonit	2.7648	1.8762	4	566.92	403.85	2.253	1.442	86.084	0.98	2.26	153.11	151.22	54.09	True	no
2079	Aragonit	0.7776	0.99502	2	625.83	398.78	1.3119	1.7383	91.473	0.73	2.34	129.34	138.16	1.97	True	no
2080	Aragonit	2.1168	1.6417	7	681.88	401.94	2.3033	1.9685	123.17	0.73	1.87	106.95	149.27	152.33	True	no
2081	Aragonit	0.6192	0.88791	5	717.49	397.53	1.2219	1.8937	142.67	0.75	1.81	120.59	144.55	172.23	True	no
2082	Aragonit	0.144	0.42819	2	890.50	395.20	0.53093	1.5375	75.302	0.65	2.03	75.92	152.39	139.14	True	no
2083	Aragonit	1.0656	1.1648	3	516.15	403.62	2.0162	2.9962	113.58	0.62	1.24	161.62	158.45	125.06	True	no
2084	Aragonit	1.512	1.3875	4	640.50	399.41	1.7556	1.6011	135.76	0.61	1.61	98.28	133.69	108.82	True	no
2085	Aragonit	10.066	3.5799	16	773.66	417.02	4.3085	1.4485	65.965	0.98	2.53	118.09	142.09	172.07	True	no
2086	Aragonit	3.2544	2.0356	5	786.04	402.76	2.6147	1.6499	149.12	0.64	2.07	119.04	143.32	57.60	True	no
2087	Aragonit	0.2016	0.50664	3	666.93	397.14	0.66681	1.7322	97.161	1.00	1.45	130.94	140.55	58.26	True	no
2088	Aragonit	0.2304	0.54162	5	831.69	397.81	0.83132	2.3558	128.81	0.28	0.73	88.10	144.14	20.23	True	no
2089	Aragonit	0.7776	0.99502	4	858.54	401.33	1.6406	2.7187	110.96	0.73	2.06	87.43	142.84	145.04	True	no
2090	Aragonit	1.584	1.4201	7	326.02	412.24	4.3459	9.3646	109.29	0.36	1.11	43.50	167.80	8.39	True	no
2091	Aragonit	8.1648	3.2242	10	373.10	432.84	8.3537	6.7127	91.496	0.53	1.72	3.76	170.60	150.83	True	no
2092	Aragonit	0.144	0.42819	2	494.70	398.00	0.6876	2.5787	76.645	0.33	1.09	163.41	158.44	126.56	True	no
2093	Aragonit	0.3456	0.66335	2	755.17	398.54	0.77445	1.363	121.9	0.51	0.80	134.93	130.59	34.35	True	no
2094	Aragonit	1.4688	1.3675	5	853.15	406.79	2.2315	2.6627	90.494	0.92	1.80	77.18	152.44	76.52	True	no
