Nr.	Phase	Area [µm²]	d [µm]	l	Xcg	Ycg	Major [µm]	Aspect ratio	Slope	GOS [°]	MOS [°]	Mean E1 [°]	Mean E2 [°]	Mean E3 [°]	In current dataset	Border grain
2356	Aragonite	1.89	1.5513	3	83.33	248.14	2.0162	1.6893	93.012	0.48	0.72	69.01	84.19	177.83	True	no
2357	Aragonite	1.08	1.1726	1	95.08	246.67	1.4342	1.4958	125.32	0.42	0.61	95.29	5.44	40.12	True	no
2358	Aragonite	1.35	1.3111	1	134.13	246.60	1.5004	1.3097	141.26	0.27	0.70	152.66	92.47	2.32	True	no
2359	Aragonite	1.53	1.3957	2	257.41	247.59	1.6481	1.3944	109.57	0.42	0.45	24.13	50.37	89.41	True	no
2360	Aragonite	1.44	1.3541	4	269.31	246.94	1.6156	1.4237	108.43	0.03	0.25	80.03	123.54	56.83	True	no
2361	Aragonite	0.9	1.0705	1	276.10	246.20	1.2312	1.3229	116.57	0.25	0.63	151.49	45.48	20.39	True	no
2362	Aragonite	1.26	1.2666	3	317.14	247.00	1.4545	1.3187	115.92	0.39	0.84	127.70	50.44	15.25	True	no
2363	Aragonite	1.44	1.3541	2	329.06	247.44	1.4021	1.0722	81.87	0.15	0.41	10.76	151.43	39.87	True	no
2364	Aragonite	1.98	1.5878	2	349.55	248.05	1.7782	1.2543	67.941	0.33	0.47	103.19	110.19	71.77	True	no
2365	Aragonite	2.52	1.7912	2	416.86	247.07	1.6326	1.6614	66.875	0.75	1.81	80.52	88.78	83.86	True	edge
2366	Aragonite	1.71	1.4755	1	78.63	248.05	1.6148	1.1976	166.72	0.27	0.97	119.06	83.51	81.03	True	no
2367	Aragonite	2.07	1.6235	4	131.61	248.74	2.3399	2.0774	157.93	0.54	0.92	127.92	8.99	43.10	True	no
2368	Calcite	1.44	1.3541	1	147.13	248.75	1.723	1.6192	83.38	0.50	0.92	160.37	122.49	100.53	True	no
2369	Aragonite	0.99	1.1227	4	176.09	247.36	1.3364	1.4169	105.07	0.18	0.93	56.93	137.21	3.97	True	no
2370	Aragonite	0.99	1.1227	2	240.00	246.82	1.3064	1.354	90	0.30	1.65	23.49	12.30	88.99	True	no
2371	Aragonite	1.26	1.2666	1	253.29	247.14	1.4648	1.3375	3.5625	0.50	1.23	51.85	163.53	109.80	True	no
2372	Aragonite	1.08	1.1726	2	265.67	247.92	1.5965	1.8534	69.476	0.10	0.63	81.43	62.67	12.99	True	no
2373	Aragonite	1.53	1.3957	1	294.35	247.76	1.6139	1.337	124.01	0.53	0.88	98.90	144.42	12.19	True	no
2374	Aragonite	0.9	1.0705	1	306.00	247.10	1.2655	1.3975	39.806	0.20	0.49	119.79	41.95	153.71	True	no
2375	Aragonite	1.44	1.3541	2	337.75	247.44	1.5151	1.252	152.01	0.19	0.50	32.00	63.24	169.26	True	no
2376	Aragonite	0.99	1.1227	0	21.45	248.64	1.2056	1.1531	161.57	0.63	0.69	103.19	82.94	46.65	True	no
2377	Aragonite	0.9	1.0705	1	33.60	248.00	1.3311	1.5462	16.003	0.00	0.00	57.51	38.96	120.22	True	no
2378	Aragonite	0.9	1.0705	3	125.50	248.20	1.2526	1.3693	180	0.66	0.82	120.85	127.45	81.81	True	no
2379	Aragonite	1.17	1.2205	2	160.77	248.77	1.4471	1.4057	45	0.10	0.65	177.85	65.79	101.77	True	no
2380	Aragonite	2.97	1.9446	5	168.85	251.45	2.8572	2.1589	89.743	0.33	0.64	108.82	60.51	166.12	True	no
2381	Aragonite	0.9	1.0705	2	180.00	248.10	1.3314	1.5469	34.409	0.29	0.90	75.91	46.93	77.12	True	no
2382	Aragonite	2.7	1.8541	5	275.37	249.97	2.4097	1.6891	141.44	1.43	2.12	113.98	158.81	168.34	True	no
2383	Aragonite	1.53	1.3957	1	297.47	249.53	1.9133	1.8791	69.769	0.87	1.31	3.97	19.67	39.47	True	no
2384	Aragonite	1.08	1.1726	3	344.17	248.83	1.5309	1.7043	153.43	0.27	0.73	68.40	164.23	36.20	True	no
2385	Aragonite	1.53	1.3957	2	355.06	249.47	1.5974	1.3099	43.439	0.09	0.80	74.93	106.45	170.34	True	no
2386	Aragonite	1.44	1.3541	1	362.88	249.13	1.6254	1.441	97.854	0.23	0.30	93.31	73.50	20.76	True	no
2387	Calcite	3.33	2.0591	1	16.35	252.05	3.0094	2.1361	87.933	0.39	0.81	123.43	91.93	26.90	True	no
2388	Aragonite	1.44	1.3541	2	140.25	250.63	1.8455	1.8577	63.435	0.43	0.56	32.64	77.42	18.77	True	no
2389	Calcite	0.99	1.1227	2	144.09	249.64	1.3364	1.4169	74.929	0.64	0.89	103.35	57.82	49.79	True	no
2390	Calcite	2.07	1.6235	3	165.09	250.57	1.8748	1.3336	96.772	0.78	1.30	99.24	123.15	64.54	True	no
2391	Aragonite	0.99	1.1227	2	235.27	249.64	1.5653	1.9438	151.04	0.11	0.61	156.78	125.35	91.75	True	no
2392	Aragonite	2.34	1.7261	1	286.42	251.04	2.1911	1.6113	130.4	0.36	0.50	157.65	8.43	148.70	True	no
2393	Aragonite	2.16	1.6584	1	317.08	250.46	2.2466	1.8352	162.34	0.38	0.76	150.12	140.97	6.02	True	no
2394	Aragonite	1.89	1.5513	5	331.29	250.81	1.7172	1.2254	63.694	0.36	0.65	118.84	145.70	147.16	True	no
2395	Aragonite	0.9	1.0705	5	414.80	249.90	1.6659	2.4218	129.03	0.52	0.57	12.66	97.72	115.97	True	no
2396	Calcite	2.07	1.6235	5	37.17	251.87	1.9907	1.5036	120.43	0.63	1.01	1.96	122.80	70.70	True	no
2397	Aragonite	1.26	1.2666	1	58.43	252.07	1.6538	1.7048	80.313	0.23	0.55	93.42	23.69	161.95	True	no
2398	Aragonite	0.9	1.0705	2	179.30	250.90	1.537	2.0616	142.13	0.26	0.33	94.77	92.89	83.12	True	no
2399	Aragonite	0.9	1.0705	1	204.50	249.80	1.2526	1.3693	180	0.54	0.99	158.41	126.85	156.83	True	no
2400	Aragonite	1.08	1.1726	2	260.33	250.92	1.3054	1.2393	145.28	0.21	0.84	93.60	96.24	178.44	True	no
2401	Aragonite	1.71	1.4755	3	270.32	251.79	1.8119	1.5079	63.852	0.22	0.99	112.01	128.65	174.07	True	no
2402	Aragonite	1.35	1.3111	2	281.33	251.87	2.572	3.8487	129.13	0.71	1.01	137.41	145.96	9.82	True	no
2403	Aragonite	1.89	1.5513	3	338.71	251.52	1.8764	1.463	50.066	0.33	0.61	67.44	164.10	35.44	True	no
2404	Aragonite	1.89	1.5513	4	359.62	251.24	1.643	1.1218	165.96	0.05	0.06	55.04	98.31	146.14	True	no
2405	Aragonite	2.79	1.8848	2	406.68	251.61	2.0165	1.1447	93.131	0.59	1.21	103.03	51.18	53.76	True	no
2406	Aragonite	1.08	1.1726	1	94.83	251.42	1.2409	1.1198	3.4556	0.13	0.16	154.94	140.33	47.64	True	no
2407	Aragonite	1.08	1.1726	1	123.25	251.75	1.2806	1.1926	100.28	0.10	0.59	154.81	38.60	29.56	True	no
2408	Aragonite	2.25	1.6926	1	130.12	252.12	1.8262	1.1642	135	0.45	1.17	170.90	111.70	171.50	True	no
2409	Calcite	2.07	1.6235	2	173.74	252.43	1.7571	1.1714	140.94	0.36	0.63	35.13	144.14	46.29	True	no
2410	Aragonite	1.08	1.1726	2	232.92	251.83	1.5056	1.6485	99.417	0.48	0.48	101.54	94.67	16.07	True	no
2411	Aragonite	0.9	1.0705	3	335.30	251.90	1.3099	1.4974	100.46	0.14	0.23	92.67	157.80	136.65	True	no
2412	Aragonite	1.17	1.2205	0	7.15	252.46	1.3152	1.1611	76.224	0.75	0.81	28.24	98.05	73.84	True	no
2413	Aragonite	1.17	1.2205	2	33.69	252.62	1.6738	1.8806	134.53	0.34	0.65	62.47	155.24	119.66	True	no
2414	Aragonite	1.44	1.3541	4	42.00	253.19	1.4703	1.179	105.93	0.28	0.51	110.35	145.73	152.77	True	no
2415	Aragonite	1.08	1.1726	3	45.08	252.33	1.3054	1.2393	55.278	0.39	0.46	11.22	97.22	137.28	True	no
2416	Aragonite	1.35	1.3111	2	74.27	253.20	1.7544	1.7906	119.03	0.27	0.53	120.73	67.04	169.67	True	no
2417	Aragonite	1.35	1.3111	0	193.80	252.93	1.3228	1.018	71.565	0.08	0.61	85.74	104.84	19.35	True	no
2418	Aragonite	1.35	1.3111	2	235.73	253.27	1.5692	1.4325	53.045	0.39	1.26	120.58	22.67	176.25	True	no
2419	Aragonite	1.8	1.5139	3	266.20	253.35	1.7362	1.3152	98.342	0.31	0.51	122.14	143.14	30.12	True	no
2420	Aragonite	1.62	1.4362	1	291.06	253.22	1.5063	1.1	57.995	0.32	1.24	12.17	134.30	19.95	True	no
2421	Aragonite	1.26	1.2666	1	341.64	253.36	1.5934	1.5826	61.384	0.39	0.45	94.25	115.31	67.01	True	no
2422	Aragonite	0.99	1.1227	1	366.55	252.82	1.3775	1.5054	41.028	0.15	0.59	145.26	108.14	163.39	True	no
2423	Aragonite	1.08	1.1726	3	412.83	252.33	1.5177	1.675	21.96	0.47	0.72	44.56	77.54	116.91	True	no
2424	Calcite	7.2	3.0278	2	9.45	258.35	4.2084	1.932	37.372	0.73	1.43	86.14	39.73	104.02	True	no
2425	Aragonite	1.08	1.1726	2	31.00	253.92	1.2996	1.2282	153.81	0.26	0.41	153.44	58.03	160.37	True	no
2426	Aragonite	2.61	1.823	2	48.41	255.34	2.198	1.4538	94.967	0.42	0.89	90.44	109.12	72.94	True	no
2427	Aragonite	1.53	1.3957	2	53.76	254.35	1.6139	1.337	145.99	0.27	0.55	41.92	47.24	53.05	True	no
2428	Aragonite	0.99	1.1227	2	71.36	254.00	1.4828	1.7442	120.69	0.28	0.36	152.48	83.24	94.11	True	no
2429	Aragonite	0.99	1.1227	1	85.00	252.91	1.3789	1.5084	14.714	0.19	0.68	78.84	119.73	3.52	True	no
2430	Aragonite	1.08	1.1726	0	300.67	253.92	1.3054	1.2393	34.722	0.25	0.37	102.92	3.69	27.85	True	no
2431	Aragonite	1.17	1.2205	1	327.00	252.85	1.5872	1.6912	90	0.46	0.60	165.01	142.45	11.86	True	no
2432	Aragonite	1.98	1.5878	2	346.23	255.55	2.7715	3.0469	59.856	0.86	1.18	118.78	21.65	149.70	True	no
2433	Aragonite	0.9	1.0705	3	355.00	252.50	1.8003	2.8284	180	0.03	0.16	150.12	23.32	118.23	True	no
2434	Aragonite	1.17	1.2205	2	375.00	253.69	1.5493	1.6113	90	0.52	0.95	17.58	27.81	47.58	True	no
2435	Aragonite	3.42	2.0867	4	416.00	254.26	1.9115	1.6781	48.284	0.41	0.82	165.64	41.17	52.50	True	edge
2436	Aragonite	1.08	1.1726	1	113.25	254.42	1.3423	1.3103	122.07	0.36	0.72	150.83	149.87	48.94	True	no
2437	Aragonite	1.08	1.1726	2	137.25	254.58	1.3423	1.3103	57.933	0.29	1.74	90.59	110.24	21.68	True	no
2438	Aragonite	1.53	1.3957	3	260.76	254.47	1.4734	1.1143	12.432	0.22	0.81	80.81	43.80	27.97	True	no
2439	Aragonite	1.35	1.3111	3	322.40	255.80	1.7899	1.8639	66.834	0.55	0.98	91.07	90.31	22.90	True	no
2440	Aragonite	0.9	1.0705	4	333.70	254.30	1.2064	1.27	135	0.48	1.12	122.46	9.55	168.57	True	no
2441	Aragonite	1.17	1.2205	1	3.00	256.00	1.2205	1	90	0.10	0.14	117.35	126.50	16.10	True	no
2442	Aragonite	0.99	1.1227	1	28.09	256.00	1.3789	1.5084	104.71	0.11	0.63	97.15	75.79	9.81	True	no
2443	Aragonite	1.53	1.3957	2	157.29	256.29	1.6616	1.4173	116.28	0.25	0.71	0.17	102.82	86.87	True	no
2444	Aragonite	0.9	1.0705	2	161.00	255.50	1.3679	1.633	63.435	0.26	0.87	112.20	27.80	105.41	True	no
2445	Aragonite	1.17	1.2205	3	165.62	255.62	1.3223	1.1737	135	0.21	0.23	165.45	40.12	42.72	True	no
2446	Aragonite	1.44	1.3541	4	171.00	256.56	1.5565	1.3214	90	0.64	0.75	93.61	126.32	136.68	True	no
2447	Aragonite	2.07	1.6235	4	277.09	256.22	1.6704	1.0586	72.463	0.33	0.93	124.60	58.35	84.14	True	no
2448	Aragonite	1.08	1.1726	2	330.17	255.83	1.4455	1.5196	91.907	0.29	0.77	162.89	38.52	171.71	True	no
2449	Aragonite	1.62	1.4362	2	350.11	256.67	1.5827	1.2145	55.798	0.33	0.82	70.05	103.96	144.96	True	no
2450	Aragonite	1.44	1.3541	2	355.31	255.00	1.6855	1.5495	2.9374	0.15	0.23	72.05	164.61	153.59	True	no
2451	Aragonite	1.26	1.2666	2	367.93	255.57	1.4215	1.2596	20.724	0.37	0.80	144.51	142.05	37.32	True	no
2452	Aragonite	1.26	1.2666	3	409.50	255.50	1.4708	1.3484	45	0.33	0.48	53.29	37.40	138.25	True	no
2453	Aragonite	1.44	1.3541	3	38.19	257.75	1.811	1.7887	85.192	0.52	1.25	74.04	55.89	176.94	True	no
2454	Aragonite	0.9	1.0705	2	70.00	256.80	1.2039	1.2649	90	0.52	0.66	8.51	65.92	68.70	True	no
2455	Aragonite	1.08	1.1726	0	179.75	257.00	1.3156	1.2587	66.576	0.29	0.58	3.30	48.51	19.68	True	no
2456	Aragonite	1.08	1.1726	2	319.08	256.58	1.5204	1.6811	96.642	0.34	0.47	61.46	62.79	172.43	True	no
2457	Calcite	0.9	1.0705	1	377.20	256.50	1.2526	1.3693	90	0.09	0.47	140.33	52.01	39.89	True	no
2458	Aragonite	0.99	1.1227	1	43.36	257.45	1.2056	1.1531	71.565	0.29	1.06	168.15	108.55	103.64	True	no
2459	Aragonite	2.16	1.6584	1	74.96	258.92	1.8155	1.1984	93.1	0.70	1.15	97.17	59.29	176.90	True	no
2460	Aragonite	1.8	1.5139	1	150.30	258.15	1.9895	1.7271	134.75	0.63	1.23	90.43	121.18	13.78	True	no
2461	Aragonite	2.43	1.759	3	273.33	259.63	2.2221	1.596	96.34	0.52	0.95	165.09	6.19	145.87	True	no
2462	Aragonite	1.44	1.3541	2	281.88	257.69	1.4083	1.0817	119.23	0.39	0.44	68.59	172.29	134.64	True	no
2463	Aragonite	1.71	1.4755	3	325.11	258.58	1.5584	1.1154	121.72	0.46	1.18	154.74	147.69	87.17	True	no
2464	Aragonite	1.53	1.3957	1	333.88	259.00	1.754	1.5793	71.243	0.44	1.18	101.08	166.45	31.95	True	no
2465	Aragonite	2.43	1.759	2	370.85	259.22	1.8817	1.1444	36.855	0.69	1.09	83.50	131.72	28.40	True	no
2466	Aragonite	0.99	1.1227	1	34.36	257.91	1.3364	1.4169	15.071	0.14	0.65	48.76	105.12	99.93	True	no
2467	Aragonite	0.9	1.0705	1	67.30	258.40	1.0868	1.0308	63.435	0.10	0.50	68.34	94.59	169.95	True	no
2468	Aragonite	1.44	1.3541	2	89.69	258.81	1.7534	1.6769	7.8148	0.05	0.06	176.05	114.47	174.92	True	no
2469	Aragonite	0.99	1.1227	2	99.09	258.64	1.3364	1.4169	74.929	0.25	0.55	136.60	146.42	53.87	True	no
2470	Aragonite	0.9	1.0705	2	114.40	258.80	1.3991	1.7083	105.66	0.28	0.69	127.98	63.66	62.69	True	no
2471	Aragonite	1.17	1.2205	1	122.54	258.85	1.3152	1.1611	13.776	0.04	0.16	57.38	28.86	107.43	True	no
2472	Calcite	1.08	1.1726	2	136.08	258.00	1.3999	1.4252	20.47	0.44	1.06	46.54	67.78	97.34	True	no
2473	Aragonite	1.89	1.5513	4	160.81	259.67	1.8047	1.3534	61.507	0.31	0.60	21.92	133.60	157.67	True	no
2474	Aragonite	2.16	1.6584	5	167.13	259.25	2.0897	1.5878	170.5	0.33	0.34	74.74	162.88	23.35	True	no
2475	Aragonite	0.99	1.1227	2	173.82	258.82	1.1441	1.0385	45	0.22	1.08	29.18	68.33	171.95	True	no
2476	Aragonite	1.44	1.3541	1	207.25	259.00	1.8698	1.9069	68.199	0.71	1.07	66.67	69.17	1.01	True	no
2477	Aragonite	0.9	1.0705	0	338.90	258.70	1.537	2.0616	74.745	0.26	0.66	121.27	96.83	152.80	True	no
2478	Aragonite	0.9	1.0705	3	413.50	257.80	1.2526	1.3693	180	0.74	1.09	174.63	85.17	50.34	True	no
2479	Aragonite	1.08	1.1726	3	102.50	259.75	1.7639	2.2627	133.3	0.16	0.19	100.67	109.94	31.13	True	no
2480	Aragonite	1.17	1.2205	2	108.38	260.31	1.6668	1.8649	57.125	0.39	0.76	131.43	33.57	79.39	True	no
2481	Aragonite	1.26	1.2666	1	110.71	261.50	1.8427	2.1166	88.133	0.96	1.04	80.61	68.78	30.25	True	no
2482	Aragonite	1.17	1.2205	1	184.69	259.46	1.3609	1.2432	11.31	0.34	0.44	108.00	57.42	36.32	True	no
2483	Aragonite	1.08	1.1726	0	247.75	259.42	1.3423	1.3103	57.933	0.66	0.80	138.99	23.03	176.93	True	no
2484	Aragonite	1.44	1.3541	2	260.63	260.31	1.4916	1.2135	43.915	0.13	1.02	156.03	143.76	23.19	True	no
2485	Aragonite	0.99	1.1227	2	410.55	259.18	1.3775	1.5054	138.97	0.16	0.17	153.76	68.38	102.32	True	no
2486	Aragonite	2.52	1.7912	2	416.71	259.50	1.2801	1.0214	90	0.19	0.42	144.14	21.89	62.32	True	edge
2487	Aragonite	1.08	1.1726	4	86.08	261.17	1.5056	1.6485	99.417	0.24	0.49	26.74	147.57	98.14	True	no
2488	Aragonite	1.17	1.2205	3	116.69	260.77	1.8096	2.1983	22.014	0.32	1.30	91.34	44.13	88.23	True	no
2489	Aragonite	1.53	1.3957	2	131.59	260.88	1.5805	1.2823	74.828	0.53	0.63	45.73	128.52	175.74	True	no
2490	Calcite	0.99	1.1227	2	137.82	260.27	1.2105	1.1624	50.31	0.18	0.87	6.70	100.68	1.53	True	no
2491	Aragonite	1.17	1.2205	2	143.92	260.92	1.4932	1.4967	67.227	0.44	0.95	1.26	155.60	115.61	True	no
2492	Aragonite	0.9	1.0705	2	154.30	260.10	1.6493	2.3738	14.75	0.00	0.00	115.26	109.02	53.51	True	no
2493	Aragonite	1.17	1.2205	1	209.46	260.85	1.4734	1.4572	64.198	0.51	1.44	156.07	174.50	45.30	True	no
2494	Aragonite	1.26	1.2666	1	219.00	261.00	1.4738	1.354	90	0.49	0.57	153.96	134.60	101.82	True	no
2495	Aragonite	1.98	1.5878	0	235.32	261.32	1.8421	1.3461	135	0.39	0.53	97.08	46.07	22.58	True	no
2496	Aragonite	1.08	1.1726	2	277.33	260.33	1.5433	1.7321	45	0.26	0.31	81.99	123.40	135.83	True	no
2497	Aragonite	1.44	1.3541	0	298.31	261.06	1.6156	1.4237	71.565	0.47	0.76	57.08	134.76	17.83	True	no
2498	Aragonite	0.99	1.1227	4	320.82	260.36	1.2955	1.3314	120.96	0.21	0.57	89.60	141.83	177.90	True	no
2499	Aragonite	1.08	1.1726	1	350.50	260.00	1.3722	1.3693	180	0.06	0.37	143.67	60.97	179.18	True	no
2500	Aragonite	1.35	1.3111	3	98.33	261.93	1.745	1.7715	147.32	0.16	0.30	98.48	122.39	161.49	True	no
2501	Aragonite	1.71	1.4755	3	121.74	262.53	1.722	1.362	133.44	0.23	0.90	70.91	66.88	67.78	True	no
2502	Aragonite	1.89	1.5513	4	164.14	263.00	2.2174	2.0433	107.58	0.53	0.78	157.80	21.61	109.58	True	no
2503	Aragonite	1.44	1.3541	2	286.44	262.56	1.6687	1.5187	93.366	0.25	0.86	41.36	73.70	91.34	True	no
2504	Aragonite	1.08	1.1726	1	313.50	261.00	1.3722	1.3693	180	0.05	0.30	95.08	101.37	159.11	True	no
2505	Aragonite	0.99	1.1227	3	341.64	261.82	1.511	1.8113	37.875	0.04	0.10	117.44	81.48	19.45	True	no
2506	Aragonite	1.35	1.3111	3	365.33	262.40	1.6441	1.5726	116.87	0.32	0.61	131.39	94.19	21.12	True	no
2507	Aragonite	1.08	1.1726	2	29.42	262.17	1.5559	1.7605	17.137	0.38	0.50	164.15	76.37	111.25	True	no
2508	Aragonite	1.17	1.2205	4	33.23	263.15	1.588	1.6928	161.42	1.06	1.33	19.02	52.52	116.64	True	no
2509	Calcite	0.99	1.1227	4	89.36	261.91	1.3364	1.4169	15.071	0.32	0.58	106.82	99.90	100.99	True	no
2510	Aragonite	1.17	1.2205	3	92.69	262.38	1.6738	1.8806	45.466	0.26	0.42	17.37	102.72	63.08	True	no
2511	Aragonite	1.44	1.3541	2	172.75	263.31	1.6689	1.5192	42.449	0.52	1.38	141.51	132.79	15.64	True	no
2512	Aragonite	1.71	1.4755	2	184.68	263.37	1.6231	1.21	156.19	0.57	1.48	76.60	52.26	50.93	True	no
2513	Aragonite	0.99	1.1227	1	263.36	262.55	1.2056	1.1531	108.43	0.27	0.29	120.66	21.73	179.40	True	no
2514	Aragonite	1.44	1.3541	2	282.31	263.38	1.6834	1.5455	70.308	0.57	0.92	78.88	139.18	34.62	True	no
2515	Aragonite	0.9	1.0705	2	318.00	261.90	1.3917	1.6903	90	0.00	0.00	42.26	76.08	75.78	True	no
2516	Aragonite	1.08	1.1726	2	326.75	262.58	1.3423	1.3103	122.07	0.45	0.54	12.40	74.86	75.93	True	no
2517	Aragonite	0.9	1.0705	2	362.50	262.70	1.2789	1.4274	104.09	0.27	0.67	26.17	76.49	143.07	True	no
2518	Aragonite	2.16	1.6584	2	23.38	264.83	1.9166	1.3357	93.09	0.47	0.56	97.47	119.73	2.89	True	no
2519	Aragonite	1.35	1.3111	2	37.87	264.40	1.6737	1.6298	98.701	0.44	0.63	57.08	70.24	163.18	True	no
2520	Aragonite	0.9	1.0705	4	102.20	263.60	1.3827	1.6684	40.935	0.27	0.34	89.61	132.67	166.11	True	no
2521	Aragonite	1.98	1.5878	4	105.55	265.50	2.5754	2.631	77.574	1.13	1.68	73.13	128.01	5.51	True	no
2522	Aragonite	2.34	1.7261	4	140.42	265.15	2.5262	2.142	102.79	0.38	1.33	96.35	21.32	5.28	True	no
2523	Aragonite	0.9	1.0705	3	152.50	263.00	1.3679	1.633	26.565	0.62	0.86	161.62	121.36	53.46	True	no
2524	Aragonite	1.71	1.4755	0	192.42	264.58	2.0544	1.9386	126.79	0.35	0.98	77.84	15.22	29.63	True	no
2525	Aragonite	1.98	1.5878	1	224.32	264.09	1.772	1.2456	140.01	0.39	1.18	161.56	174.66	45.00	True	no
2526	Aragonite	1.26	1.2666	2	344.64	263.79	1.4368	1.2867	114.36	0.41	0.72	136.32	85.17	36.69	True	no
2527	Aragonite	1.44	1.3541	5	368.88	264.38	1.3955	1.0622	108.43	0.58	1.29	65.13	66.77	11.81	True	no
2528	Aragonite	0.9	1.0705	2	115.70	264.20	1.3354	1.5562	129.12	0.22	0.36	51.58	79.68	110.35	True	no
2529	Aragonite	2.7	1.8541	3	132.67	268.50	2.818	2.31	90.721	0.46	0.68	84.71	115.38	6.24	True	no
2530	Aragonite	1.17	1.2205	2	219.15	263.92	1.4931	1.4966	164.82	0.22	0.47	91.72	159.92	179.53	True	no
2531	Aragonite	1.08	1.1726	3	274.67	264.92	1.3054	1.2393	34.722	0.35	0.35	125.31	98.80	179.09	True	no
2532	Aragonite	2.16	1.6584	4	28.58	266.04	1.8289	1.2162	130.29	0.44	0.51	47.55	67.99	148.63	True	no
2533	Aragonite	0.99	1.1227	3	84.82	265.55	1.3775	1.5054	48.972	0.42	0.93	24.52	48.85	36.83	True	no
2534	Aragonite	0.9	1.0705	5	88.80	264.90	1.2312	1.3229	153.43	0.07	0.08	18.94	71.79	62.26	True	no
2535	Aragonite	1.26	1.2666	4	130.14	266.86	2.2541	3.167	75.911	0.63	1.93	114.15	141.84	83.64	True	no
2536	Aragonite	1.26	1.2666	3	143.71	265.79	1.403	1.227	60.744	0.14	0.63	65.59	124.04	139.13	True	no
2537	Aragonite	0.9	1.0705	3	148.90	265.70	1.537	2.0616	74.745	0.13	0.65	138.85	84.65	49.56	True	no
2538	Aragonite	1.17	1.2205	3	153.46	265.46	1.4148	1.3438	11.93	0.33	0.67	133.66	118.59	67.85	True	no
2539	Aragonite	1.08	1.1726	0	250.75	265.67	1.2563	1.1477	109.81	0.17	1.03	0.60	45.62	14.27	True	no
2540	Aragonite	2.25	1.6926	1	291.96	267.44	2.2608	1.7841	89.492	0.59	0.76	68.07	132.53	163.93	True	no
2541	Aragonite	1.17	1.2205	0	301.62	265.38	1.3223	1.1737	45	0.46	0.60	43.82	168.97	6.15	True	no
2542	Aragonite	1.17	1.2205	3	341.85	265.38	1.6358	1.7963	143.27	0.38	0.41	57.68	84.09	63.87	True	no
2543	Aragonite	1.08	1.1726	1	354.33	265.92	1.4659	1.5626	50.614	0.30	0.30	76.77	91.02	10.85	True	no
2544	Aragonite	1.35	1.3111	3	361.47	266.53	1.4314	1.192	101.45	0.21	0.26	63.37	21.32	50.35	True	no
2545	Aragonite	0.99	1.1227	2	33.36	266.45	1.4962	1.7759	119.59	0.41	0.48	89.65	41.53	158.51	True	no
2546	Aragonite	1.8	1.5139	4	114.20	267.45	2.0821	1.8915	113.58	0.48	0.55	28.70	125.68	120.30	True	no
2547	Aragonite	2.61	1.823	4	121.17	267.28	2.4201	1.7625	23.991	0.41	0.96	163.84	49.89	32.53	True	no
2548	Aragonite	0.99	1.1227	3	128.00	266.73	1.511	1.8113	74.745	0.56	0.62	139.66	149.45	53.37	True	no
2549	Aragonite	2.97	1.9446	3	147.24	270.52	3.178	2.6709	96.438	0.36	1.18	107.19	151.72	5.80	True	no
2550	Aragonite	3.51	2.114	4	158.82	269.03	3.3063	2.446	46.326	0.32	1.21	63.48	22.15	156.48	True	no
2551	Aragonite	0.99	1.1227	4	165.64	267.09	1.588	2.0005	45.682	0.61	0.76	70.03	16.97	113.57	True	no
2552	Aragonite	4.14	2.2959	7	173.41	268.17	3.3965	2.1885	144.06	0.84	1.83	1.27	14.36	154.76	True	no
2553	Aragonite	7.74	3.1392	4	185.41	268.72	5.0607	2.5988	163.81	0.96	1.86	166.03	123.52	179.79	True	no
2554	Aragonite	0.99	1.1227	0	257.18	266.45	1.3775	1.5054	48.972	0.46	0.50	73.14	75.25	9.30	True	no
2555	Aragonite	0.99	1.1227	2	269.73	266.18	1.2105	1.1624	39.69	0.17	0.95	34.02	78.86	72.58	True	no
2556	Aragonite	1.62	1.4362	3	288.39	267.11	1.8631	1.6829	70.384	0.32	0.41	11.42	108.75	34.50	True	no
2557	Aragonite	0.99	1.1227	1	326.91	266.64	1.3364	1.4169	105.07	0.40	0.44	122.59	111.20	6.60	True	no
2558	Aragonite	1.26	1.2666	1	351.43	267.36	1.492	1.3877	112.37	0.33	0.47	109.14	72.82	41.30	True	no
2559	Aragonite	1.44	1.3541	0	78.88	268.56	1.7161	1.6062	106.98	0.17	0.19	147.47	92.72	91.90	True	no
2560	Aragonite	1.17	1.2205	3	93.46	267.69	1.4569	1.4248	163.04	0.35	0.77	163.99	56.60	169.80	True	no
2561	Aragonite	2.07	1.6235	4	100.96	268.61	1.7415	1.1507	167.78	0.54	1.33	105.33	78.73	140.42	True	no
2562	Aragonite	0.9	1.0705	2	156.50	267.00	1.3679	1.633	26.565	0.47	0.47	38.82	132.87	21.19	True	no
2563	Aragonite	1.08	1.1726	1	201.92	267.33	1.3054	1.2393	124.72	0.17	1.03	123.17	140.98	62.94	True	no
2564	Aragonite	0.99	1.1227	2	205.09	267.18	1.2564	1.2523	36.87	0.33	1.80	146.49	125.34	35.29	True	no
2565	Aragonite	0.99	1.1227	3	277.09	268.09	1.5457	1.8953	61.647	0.28	0.77	5.83	61.77	52.00	True	no
2566	Aragonite	1.53	1.3957	3	283.65	268.00	1.7334	1.5423	20.698	0.54	0.77	50.92	27.40	27.89	True	no
2567	Aragonite	1.08	1.1726	2	340.08	267.67	1.3054	1.2393	124.72	0.12	0.48	52.69	67.14	162.08	True	no
